Flight level,Flight distance (% of global 2019 total),Contrail warming (% of global 2019 total),Warming per flight distance (% of global 2019 mean),Region
FL290,1.836941466963311e-05,1.2984431315979192e-05,0.7068505746916393,Shannon FIR
FL300,3.3478435094088295e-05,3.940840631720819e-05,1.17712808876682,Shannon FIR
FL310,3.2087199380944656e-05,2.1522665537101214e-05,0.6707555022668227,Shannon FIR
FL320,0.00011035935479025951,0.00016596319744018755,1.5038434916152275,Shannon FIR
FL330,8.929288124151555e-05,0.00024764936929961727,2.773450311562754,Shannon FIR
FL340,0.00019697966276996373,0.0004472799725049696,2.2706911272729253,Shannon FIR
FL350,0.00021486439010346236,0.0007204292825670219,3.352948723704835,Shannon FIR
FL360,0.0002893828841846248,0.0009633644525034764,3.329030516845823,Shannon FIR
FL370,0.00034025935684435586,0.0010388748221495413,3.0531851696432604,Shannon FIR
FL380,0.0002609740824639165,0.0007844249446908279,3.0057580326938638,Shannon FIR
FL390,0.00029436372275220646,0.00041364882433135905,1.4052303064517433,Shannon FIR
FL400,0.00011278793427088864,0.00013117442240500834,1.1630182186860512,Shannon FIR
FL410,9.866469079030289e-05,7.140293668034056e-05,0.723692904811275,Shannon FIR
FL420,7.010289708106335e-07,4.716305611129352e-07,0.672769002067869,Shannon FIR
FL430,1.9756689690621866e-05,2.06324439793472e-05,1.0443269749355346,Shannon FIR
FL440,1.8425756987912547e-07,8.452764760709957e-08,0.45874721816069985,Shannon FIR
FL450,1.5220587632598082e-05,4.158509522398131e-07,0.027321609538200814,Shannon FIR
FL460,4.078082939809554e-07,2.3356002614586535e-14,5.7272014716986744e-08,Shannon FIR
FL470,6.235591705460331e-07,1.200521634085323e-12,1.9252729986058264e-06,Shannon FIR
FL480,1.963765411679526e-08,0.0,0.0,Shannon FIR
FL490,3.374943573973186e-08,0.0,0.0,Shannon FIR
FL200,2.1810275970309928e-05,0.0,0.0,Copenhagen FIR
FL210,2.1783281003174646e-05,-4.331904322872119e-08,-0.0019886372132098913,Copenhagen FIR
FL220,2.1460418335619954e-05,-5.633942832707508e-07,-0.02625271672060699,Copenhagen FIR
FL230,2.3189293063842465e-05,-2.4320767344225935e-07,-0.010487929613580029,Copenhagen FIR
FL240,2.4508815639265187e-05,6.789759667326004e-07,0.027703336494352006,Copenhagen FIR
FL250,2.1109891821426394e-05,2.6331247908490397e-06,0.12473416790210343,Copenhagen FIR
FL260,1.793513729004876e-05,4.934136945028727e-06,0.2751100738864382,Copenhagen FIR
FL270,1.8518913445473847e-05,9.511823470294651e-06,0.5136275137470017,Copenhagen FIR
FL280,2.0496331597539752e-05,1.666032296490973e-05,0.8128441367971196,Copenhagen FIR
FL290,2.0515726999749073e-05,2.9506827652962138e-05,1.438254060083907,Copenhagen FIR
FL300,2.6942828188314952e-05,5.1771499179456454e-05,1.9215317270185335,Copenhagen FIR
FL310,4.3988969929837e-05,0.00015925727962663518,3.620391199899718,Copenhagen FIR
FL320,4.937452687177065e-05,0.00019257485585093696,3.900287618979485,Copenhagen FIR
FL330,5.891828472766216e-05,0.0004120607485006083,6.993766882475884,Copenhagen FIR
FL340,9.883220514145247e-05,0.0003811217237168455,3.8562503302579296,Copenhagen FIR
FL350,0.00014098349384042235,0.0006002425245726539,4.257537589840565,Copenhagen FIR
FL360,0.00022256264630712093,0.0006327507449675556,2.8430231014345675,Copenhagen FIR
FL370,0.00024315750511757565,0.0005591001660109012,2.2993333713493875,Copenhagen FIR
FL380,0.00025464170344731597,0.0004329390653163266,1.7001891656207029,Copenhagen FIR
FL390,0.00013476310796938442,0.00016570349423067948,1.2295909223785795,Copenhagen FIR
FL400,8.375874050042059e-05,2.6609813247777306e-05,0.3176959573269095,Copenhagen FIR
FL410,4.157459677677773e-05,9.543693581569051e-06,0.22955589041094102,Copenhagen FIR
FL420,3.256097995842838e-07,-7.318271045028279e-09,-0.02247558597551961,Copenhagen FIR
FL430,1.0557591981202225e-05,1.9151941080293182e-07,0.01814044444452218,Copenhagen FIR
FL440,8.729591525685817e-08,-5.830190023030407e-13,-6.678651579373152e-06,Copenhagen FIR
FL450,3.0311187052422676e-06,1.0512090048494496e-07,0.03468056209845565,Copenhagen FIR
FL460,1.81923549491644e-08,0.0,0.0,Copenhagen FIR
FL470,7.165747006647549e-07,1.7670180731286928e-09,0.002465923052390014,Copenhagen FIR
FL480,6.5122762657711466e-09,0.0,0.0,Copenhagen FIR
FL490,3.883488121818102e-08,0.0,0.0,Copenhagen FIR
FL200,7.427025762147802e-08,0.0,0.0,Bodo Oceanic FIR
FL210,6.239738350849845e-08,4.296519654092319e-10,0.006885736889123144,Bodo Oceanic FIR
FL220,9.709066008961447e-08,4.009320418796632e-08,0.412946046004429,Bodo Oceanic FIR
FL230,8.436298610395601e-08,4.2340406633471256e-08,0.5018836884376927,Bodo Oceanic FIR
FL240,1.1267780052621019e-07,6.897098366124262e-08,0.6121080047635394,Bodo Oceanic FIR
FL250,1.2635943794007988e-07,1.1032704355233976e-07,0.873120720944147,Bodo Oceanic FIR
FL260,2.054397401255891e-07,8.831067742294097e-07,4.298617072283825,Bodo Oceanic FIR
FL270,2.4257191925396537e-07,5.438936606582312e-07,2.2421954788954412,Bodo Oceanic FIR
FL280,3.139815436977777e-07,2.0707785003108366e-06,6.595223642521041,Bodo Oceanic FIR
FL290,1.0612243301632875e-06,9.295818339830798e-06,8.75952244555162,Bodo Oceanic FIR
FL300,1.284972083187287e-06,4.453208644574842e-06,3.4656073099494553,Bodo Oceanic FIR
FL310,2.0458582762253464e-06,1.0813478103870922e-05,5.285546036855509,Bodo Oceanic FIR
FL320,1.623459949475803e-05,3.613857715096959e-05,2.226022093285291,Bodo Oceanic FIR
FL330,1.5259513054275307e-05,7.433875516896415e-05,4.871633511800458,Bodo Oceanic FIR
FL340,3.02152454374001e-05,8.721163622514328e-05,2.886345451200395,Bodo Oceanic FIR
FL350,2.8527054568795056e-05,5.018956832584351e-05,1.759367347400263,Bodo Oceanic FIR
FL360,2.9249942937203315e-05,3.5041464955562596e-05,1.198001139037881,Bodo Oceanic FIR
FL370,1.978465432269788e-05,2.519680803832744e-05,1.2735531097665165,Bodo Oceanic FIR
FL380,1.2618345578212512e-05,1.0212780149661157e-05,0.8093596808202076,Bodo Oceanic FIR
FL390,1.3704665838783673e-05,8.02374614940968e-06,0.5854755047512935,Bodo Oceanic FIR
FL400,4.104356902692198e-06,6.234426578942148e-07,0.15189776929128068,Bodo Oceanic FIR
FL410,3.8082712380005854e-06,2.7149723709833523e-07,0.07129146537389927,Bodo Oceanic FIR
FL420,3.4275855444858937e-08,0.0,0.0,Bodo Oceanic FIR
FL430,1.089363412534359e-06,3.5840952889879587e-13,3.290082306555265e-07,Bodo Oceanic FIR
FL440,1.0007502997748217e-08,0.0,0.0,Bodo Oceanic FIR
FL450,5.838189463603138e-07,7.663119271437337e-13,1.3125848894098605e-06,Bodo Oceanic FIR
FL460,1.0193987216290266e-07,0.0,0.0,Bodo Oceanic FIR
FL470,9.711989398890887e-08,0.0,0.0,Bodo Oceanic FIR
FL480,1.1605596738818034e-07,0.0,0.0,Bodo Oceanic FIR
FL490,5.812016332202266e-09,0.0,0.0,Bodo Oceanic FIR
FL200,3.8474849299166975e-05,0.0,0.0,Polaris FIR
FL210,4.0134309900037814e-05,5.712957897214588e-08,0.0014234598555310416,Polaris FIR
FL220,3.927213263349449e-05,1.8453751797503412e-06,0.04698943133473872,Polaris FIR
FL230,3.946965401294015e-05,4.8254031330835e-06,0.1222560281755064,Polaris FIR
FL240,4.438564071619931e-05,1.00868554302067e-05,0.22725492450817153,Polaris FIR
FL250,4.3958037407888156e-05,1.7036501043386984e-05,0.38756282236408096,Polaris FIR
FL260,4.151623598839255e-05,2.300873279922813e-05,0.5542104733594129,Polaris FIR
FL270,4.064373946762095e-05,2.853538135324428e-05,0.7020855297032189,Polaris FIR
FL280,4.2177408653924366e-05,4.976395629971647e-05,1.1798723033944907,Polaris FIR
FL290,4.095270711001625e-05,6.983917915132456e-05,1.7053617228210838,Polaris FIR
FL300,5.185157697906843e-05,9.936236557947518e-05,1.9162843517678552,Polaris FIR
FL310,5.039471955915477e-05,9.749914617093702e-05,1.934709569253376,Polaris FIR
FL320,9.1528276542499e-05,0.00021844207031940704,2.3866074897409284,Polaris FIR
FL330,6.361330140774618e-05,0.00021995569396338643,3.4576997121014457,Polaris FIR
FL340,0.0001407796328294553,0.00029516774278093755,2.096665098839352,Polaris FIR
FL350,0.00013845352232334402,0.00034807713142256887,2.5140359420374323,Polaris FIR
FL360,0.00019702602158838835,0.0003561462211300684,1.8076100723086304,Polaris FIR
FL370,0.00018201151930661595,0.00025559041638566877,1.4042540678708475,Polaris FIR
FL380,0.00019466042615761886,0.00016816704005608686,0.863899475489281,Polaris FIR
FL390,0.00013525247535864932,9.963409157033988e-05,0.7366526291377656,Polaris FIR
FL400,6.704636121760916e-05,2.374374358932959e-05,0.35413918306864794,Polaris FIR
FL410,4.635501548706486e-05,2.2424474328692803e-05,0.48375508222945673,Polaris FIR
FL420,2.78462438218944e-07,1.0368314808490879e-09,0.003723415938898977,Polaris FIR
FL430,6.088791190588755e-06,3.559063767305645e-08,0.005845271509403661,Polaris FIR
FL440,6.18831117292024e-08,-2.777075146907643e-12,-4.4876139374826434e-05,Polaris FIR
FL450,3.288686743897403e-06,-2.5427468087444786e-11,-7.731799975971821e-06,Polaris FIR
FL460,2.1704222942744446e-08,0.0,0.0,Polaris FIR
FL470,4.09712490598401e-07,0.0,0.0,Polaris FIR
FL480,4.750070291177196e-08,0.0,0.0,Polaris FIR
FL490,2.9601853682279936e-08,0.0,0.0,Polaris FIR
FL200,4.528119885608196e-05,0.0,0.0,Warszawa FIR
FL210,4.595983390412563e-05,-1.5228148392043952e-09,-3.3133601883354466e-05,Warszawa FIR
FL220,4.432754495554196e-05,6.737285997187137e-09,0.00015198870147093094,Warszawa FIR
FL230,4.773461522091971e-05,6.865229929029124e-07,0.014382078701705834,Warszawa FIR
FL240,6.214126168513793e-05,1.3434891119339401e-06,0.021619920090152546,Warszawa FIR
FL250,6.141026473029469e-05,3.926199973215325e-06,0.06393393662213714,Warszawa FIR
FL260,4.336687413039831e-05,7.495255851146289e-06,0.17283366628198912,Warszawa FIR
FL270,5.124150418353696e-05,1.631487255517287e-05,0.3183917571337526,Warszawa FIR
FL280,5.806457152125226e-05,3.944371210523832e-05,0.6793077271017404,Warszawa FIR
FL290,6.297611585497817e-05,7.38043481037646e-05,1.1719418878376329,Warszawa FIR
FL300,7.846649014584248e-05,0.00012891771294775477,1.6429652034663542,Warszawa FIR
FL310,0.00014767558699911476,0.00045857755750169184,3.105303773090408,Warszawa FIR
FL320,0.00014914303290777386,0.000642532880638685,4.308165578448512,Warszawa FIR
FL330,0.00028274871010143787,0.0019035260056803407,6.732218177042926,Warszawa FIR
FL340,0.00046376258090469305,0.0018851562644590925,4.0649167097129535,Warszawa FIR
FL350,0.0007776799316265272,0.0035967028536673883,4.624914064768059,Warszawa FIR
FL360,0.0008199624048439865,0.002571467921495759,3.136080271857135,Warszawa FIR
FL370,0.0007283811395830776,0.0016785772728839575,2.304531489989936,Warszawa FIR
FL380,0.0005569159401656522,0.0008850574948562206,1.5892119995577145,Warszawa FIR
FL390,0.0002667802594438723,0.00017890150246491565,0.6705949789457889,Warszawa FIR
FL400,0.00019952509003104315,5.505354594063847e-05,0.27592292243583477,Warszawa FIR
FL410,9.750513979275975e-05,2.6164886846044947e-05,0.26834366784824426,Warszawa FIR
FL420,8.000811778878664e-07,4.1883342105953924e-08,0.05234886566950834,Warszawa FIR
FL430,3.838155953896876e-05,1.048686755950297e-06,0.027322671838948244,Warszawa FIR
FL440,2.7145262900505654e-07,-4.992497076588413e-12,-1.83917801602703e-05,Warszawa FIR
FL450,1.1235320466145123e-05,6.423682376401969e-10,5.717400225261181e-05,Warszawa FIR
FL460,1.559563946566545e-07,0.0,0.0,Warszawa FIR
FL470,1.5611117821159198e-06,0.0,0.0,Warszawa FIR
FL480,8.003642652308369e-08,0.0,0.0,Warszawa FIR
FL490,1.0381902523761375e-07,0.0,0.0,Warszawa FIR
FL200,5.295993555724594e-05,0.0,0.0,Sweden FIR
FL210,4.896221524267669e-05,-5.745533185839499e-10,-1.1734626706251535e-05,Sweden FIR
FL220,4.83261823501853e-05,1.0297821846400607e-06,0.021308990997425892,Sweden FIR
FL230,4.8029872936886164e-05,3.508085487128736e-06,0.07303965787580886,Sweden FIR
FL240,6.150364703985817e-05,7.970644835988439e-06,0.12959629582328616,Sweden FIR
FL250,6.549352169232561e-05,1.7686685823220093e-05,0.2700524474208047,Sweden FIR
FL260,5.1004051959764035e-05,2.230663715614167e-05,0.43735029471264125,Sweden FIR
FL270,5.59677646879803e-05,3.3366290753206036e-05,0.5961697941524511,Sweden FIR
FL280,6.279639340119081e-05,6.989713341034547e-05,1.113075602348526,Sweden FIR
FL290,6.936840375843762e-05,0.00011296166753810363,1.6284311216309852,Sweden FIR
FL300,8.300459779067969e-05,0.0001794167899680967,2.16152833389481,Sweden FIR
FL310,0.0001437898261757935,0.0005371177571072661,3.735436444930399,Sweden FIR
FL320,0.00012464128677797898,0.0005145952136189796,4.128609603779346,Sweden FIR
FL330,0.0001832517649371011,0.0014691264396021033,8.016983847911984,Sweden FIR
FL340,0.0002422975027611163,0.0010480149858250467,4.325323100247945,Sweden FIR
FL350,0.0003570993028068323,0.0017074844921472704,4.781539697015061,Sweden FIR
FL360,0.0004605581853356911,0.0013965865875275219,3.0323781706530295,Sweden FIR
FL370,0.0004517152449279842,0.0009860098510056997,2.1828128717747766,Sweden FIR
FL380,0.00044534835341171437,0.0007066929876941577,1.5868319311845218,Sweden FIR
FL390,0.0002470945719435745,0.0002978730021726379,1.2055020060928696,Sweden FIR
FL400,0.00016783760084175225,7.647438519897204e-05,0.4556451284779557,Sweden FIR
FL410,7.548587894207793e-05,3.0320803347420597e-05,0.4016751712023709,Sweden FIR
FL420,9.760709606482794e-07,1.3451310143238713e-08,0.013781078103486168,Sweden FIR
FL430,2.0527173673517982e-05,1.3034556373525175e-07,0.006349903099587938,Sweden FIR
FL440,2.1809841290656114e-07,6.276018355663364e-09,0.028776084484173525,Sweden FIR
FL450,6.059788007396719e-06,8.128329713091816e-10,0.00013413554571826912,Sweden FIR
FL460,5.8059078604680286e-08,0.0,0.0,Sweden FIR
FL470,1.419659805491865e-06,1.4116791303781156e-10,9.943784594852396e-05,Sweden FIR
FL480,4.551728390618794e-08,0.0,0.0,Sweden FIR
FL490,3.750478399040589e-08,0.0,0.0,Sweden FIR
FL200,6.9274745904172955e-06,0.0,0.0,Riga FIR
FL210,6.904180546195723e-06,-7.817571228826649e-09,-0.0011322953066652077,Riga FIR
FL220,6.021874318553535e-06,8.978999526398888e-08,0.014910639198719874,Riga FIR
FL230,6.456570799524961e-06,3.814375234986718e-07,0.05907741668793222,Riga FIR
FL240,1.2953015651721226e-05,1.3785868233987067e-07,0.010642979677211438,Riga FIR
FL250,1.3511286043434114e-05,2.4811611482307095e-06,0.18363619423455577,Riga FIR
FL260,3.9795732770938186e-06,1.9534730644872368e-06,0.4908750080646357,Riga FIR
FL270,4.882402852334629e-06,4.401004865178488e-06,0.9014014202195647,Riga FIR
FL280,5.859969195127815e-06,9.532149485025698e-06,1.6266552208074854,Riga FIR
FL290,7.96062208554539e-06,2.0957466792982756e-05,2.6326418422797095,Riga FIR
FL300,9.17601926315127e-06,2.7099201676119265e-05,2.953263381316479,Riga FIR
FL310,3.6050034894988844e-05,0.00020376568300209435,5.652301962970331,Riga FIR
FL320,2.2026835174871795e-05,0.00013206823827343876,5.995788193126454,Riga FIR
FL330,6.664196676603564e-05,0.0007890098100967672,11.839533681033098,Riga FIR
FL340,7.776255125997448e-05,0.00039105592530772634,5.028846391630782,Riga FIR
FL350,0.00013388791910344118,0.0008841319188070398,6.6035227429590835,Riga FIR
FL360,0.0001402658576484935,0.0005268249649302189,3.755903066949074,Riga FIR
FL370,0.00011968194490387733,0.00031441296512904745,2.627070987036253,Riga FIR
FL380,9.144934034749723e-05,0.00018286651556648627,1.999648273805082,Riga FIR
FL390,4.484056712121354e-05,5.3006027312887704e-05,1.182099842082755,Riga FIR
FL400,3.6152604832450646e-05,2.5334201711941768e-05,0.700757298937468,Riga FIR
FL410,1.5213090082313392e-05,7.9456669511098e-06,0.5222914548009785,Riga FIR
FL420,1.6914372610777828e-07,4.0266155772582314e-10,0.0023805881955636203,Riga FIR
FL430,7.303808705457537e-06,2.6123153949057537e-07,0.03576648157493206,Riga FIR
FL440,4.9851829813680314e-08,0.0,0.0,Riga FIR
FL450,2.0410892232081336e-06,2.7972439859364716e-08,0.013704662952165474,Riga FIR
FL460,1.017373588034708e-08,0.0,0.0,Riga FIR
FL470,2.888474892615951e-07,0.0,0.0,Riga FIR
FL480,4.407381596545568e-09,0.0,0.0,Riga FIR
FL490,1.978263223738255e-08,0.0,0.0,Riga FIR
FL200,6.8192917442909675e-06,0.0,0.0,Vilnius FIR
FL210,7.455271000218392e-06,-2.049345032305224e-08,-0.002748853840786192,Vilnius FIR
FL220,6.985759130745862e-06,-7.328283234933443e-08,-0.010490317655929556,Vilnius FIR
FL230,7.606301047375514e-06,1.1475729693800979e-08,0.001508713581322235,Vilnius FIR
FL240,1.2084861589236273e-05,1.984882580781422e-07,0.016424537146121014,Vilnius FIR
FL250,1.2495137132294157e-05,1.322299655555697e-06,0.10582514153751568,Vilnius FIR
FL260,5.957506760852736e-06,1.3709514788367015e-06,0.2301216824201251,Vilnius FIR
FL270,7.031494292652201e-06,3.5136693315603103e-06,0.49970449883348955,Vilnius FIR
FL280,8.271700484487381e-06,8.29326031030143e-06,1.0026064562969224,Vilnius FIR
FL290,9.599498866220977e-06,1.508082728113175e-05,1.5710015169852924,Vilnius FIR
FL300,1.0105840650435362e-05,2.016321319113627e-05,1.9952039507240433,Vilnius FIR
FL310,2.4100542527928726e-05,9.796117720559017e-05,4.064687634814388,Vilnius FIR
FL320,1.82007119004976e-05,8.693076512790406e-05,4.776228842209596,Vilnius FIR
FL330,4.4051634263707516e-05,0.0003974696784021078,9.022813456198334,Vilnius FIR
FL340,6.031550670202342e-05,0.00027938650638577073,4.6320842128712165,Vilnius FIR
FL350,0.00010272982911068638,0.0006190924200582301,6.0264134129064715,Vilnius FIR
FL360,0.00010197400368521318,0.0004305882108017276,4.222529225496766,Vilnius FIR
FL370,9.380505823691816e-05,0.00028677285796308336,3.057115078366001,Vilnius FIR
FL380,5.92762025707098e-05,0.00013403437491683062,2.2611835627787187,Vilnius FIR
FL390,3.558183606963617e-05,4.070086644525044e-05,1.1438663919870793,Vilnius FIR
FL400,2.1645216280734828e-05,1.7046234765098745e-05,0.7875289645532729,Vilnius FIR
FL410,1.191305631296935e-05,6.590984754970146e-06,0.5532572483347333,Vilnius FIR
FL420,7.912142519449416e-08,8.10935335998683e-10,0.010249250869853059,Vilnius FIR
FL430,4.543878308101635e-06,1.3845329863135832e-07,0.030470291949610345,Vilnius FIR
FL440,2.869832653591768e-08,0.0,0.0,Vilnius FIR
FL450,1.3449104175714961e-06,-1.2060775891837908e-10,-8.967716908324677e-05,Vilnius FIR
FL460,7.912724239536556e-09,0.0,0.0,Vilnius FIR
FL470,1.631530773403429e-07,0.0,0.0,Vilnius FIR
FL480,3.653205228381827e-09,0.0,0.0,Vilnius FIR
FL490,1.0865048170202753e-08,0.0,0.0,Vilnius FIR
FL200,6.545377173993957e-06,0.0,0.0,Cape Town FIR
FL210,6.82739244299595e-06,0.0,0.0,Cape Town FIR
FL220,6.79140546366624e-06,0.0,0.0,Cape Town FIR
FL230,7.0387131431437305e-06,0.0,0.0,Cape Town FIR
FL240,8.11239252762472e-06,0.0,0.0,Cape Town FIR
FL250,8.201058500499802e-06,0.0,0.0,Cape Town FIR
FL260,8.017604624576097e-06,0.0,0.0,Cape Town FIR
FL270,8.562525296196586e-06,0.0,0.0,Cape Town FIR
FL280,9.75583051963215e-06,0.0,0.0,Cape Town FIR
FL290,8.65688778767414e-06,3.7240755363901187e-09,0.00043018641661181475,Cape Town FIR
FL300,1.2038492253838325e-05,-1.0851018942957793e-09,-9.01360296136593e-05,Cape Town FIR
FL310,1.4595743748029094e-05,5.242724101685296e-07,0.03591954060164448,Cape Town FIR
FL320,2.3285721088881407e-05,2.149767582425481e-06,0.09232128024809004,Cape Town FIR
FL330,1.7735171766001943e-05,4.011846287836655e-06,0.22620848226163245,Cape Town FIR
FL340,2.0508123228033782e-05,7.435591407138412e-06,0.36256810652348026,Cape Town FIR
FL350,2.574799064186567e-05,9.121016282974548e-06,0.35424186725250606,Cape Town FIR
FL360,5.304467291473479e-05,3.3172484630957727e-05,0.6253688223185,Cape Town FIR
