Region,Hour of year,Cumulative contrail warming
India,13.3349,64.0546
India,14.4461,67.3533
India,15.5574,70.4632
India,16.6686,73.3778
India,17.7798,76.1332
India,18.8911,78.7541
India,20.0023,81.2355
India,21.1136,83.5894
India,22.2248,85.8073
India,23.336,87.8877
India,24.4473,89.834
India,25.5585,91.6623
India,26.6698,93.3802
India,27.781,94.9827
India,28.8922,96.4835
India,30.0035,97.8762
India,31.1147,99.1679
India,32.226,100.3769
India,33.3372,101.4998
India,34.4484,102.5326
India,35.5597,103.4865
India,36.6709,104.3655
India,37.7822,105.1674
India,38.8934,105.9016
India,40.0046,106.5839
India,41.1159,107.2208
India,42.2271,107.8078
India,43.3383,108.347
India,44.4496,108.8402
India,45.5608,109.2919
India,46.6721,109.7009
India,47.7833,110.0713
India,48.8945,110.4084
India,50.0058,110.7067
India,51.117,110.9742
India,52.2283,111.2142
India,53.3395,111.4261
India,54.4507,111.6135
India,55.562,111.7745
India,56.6732,111.9132
India,57.7845,112.0294
India,58.8957,112.1255
India,60.0069,112.2027
India,61.1182,112.2636
India,62.2294,112.3115
India,63.3407,112.3488
India,64.4519,112.3764
India,65.5631,112.3954
India,66.6744,112.4075
India,67.7856,112.4148
India,68.8969,112.4183
India,70.0081,112.4192
India,71.1193,112.4192
India,72.2306,112.4192
India,73.3418,112.4191
India,74.4531,112.416
India,75.5643,112.4025
India,76.6755,112.3768
India,77.7868,112.3368
India,78.898,112.2752
India,80.0093,112.1909
India,81.1205,112.0788
India,82.2317,111.9348
India,83.343,111.7612
India,84.4542,111.5519
India,85.5655,111.2993
India,86.6767,110.9996
India,87.7879,110.6501
India,88.8992,110.2512
India,90.0104,109.7891
India,91.1217,109.2599
India,92.2329,108.6477
India,93.3441,107.949
India,94.4554,107.1617
India,95.5666,106.2459
India,96.6779,105.1765
India,97.7891,103.913
India,98.9003,102.3619
North Pacific,0.0,0.0592
North Pacific,1.1112,4.4592
North Pacific,2.2225,8.1565
North Pacific,3.3337,11.4791
North Pacific,4.445,14.5777
North Pacific,5.5562,17.5248
North Pacific,6.6674,20.3266
North Pacific,7.7787,22.9799
North Pacific,8.8899,25.5121
North Pacific,10.0012,27.9312
North Pacific,11.1124,30.2454
North Pacific,12.2236,32.4649
North Pacific,13.3349,34.6003
North Pacific,14.4461,36.6665
North Pacific,15.5574,38.6766
North Pacific,16.6686,40.6212
North Pacific,17.7798,42.5127
North Pacific,18.8911,44.3555
North Pacific,20.0023,46.1507
North Pacific,21.1136,47.9066
North Pacific,22.2248,49.6212
North Pacific,23.336,51.3008
North Pacific,24.4473,52.943
North Pacific,25.5585,54.5501
North Pacific,26.6698,56.1253
North Pacific,27.781,57.6651
North Pacific,28.8922,59.1677
North Pacific,30.0035,60.6354
North Pacific,31.1147,62.0743
North Pacific,32.226,63.4864
North Pacific,33.3372,64.8722
North Pacific,34.4484,66.2254
North Pacific,35.5597,67.5485
North Pacific,36.6709,68.8426
North Pacific,37.7822,70.1103
North Pacific,38.8934,71.3517
North Pacific,40.0046,72.5624
North Pacific,41.1159,73.7463
North Pacific,42.2271,74.9075
North Pacific,43.3383,76.0449
North Pacific,44.4496,77.1574
North Pacific,45.5608,78.2461
North Pacific,46.6721,79.3078
North Pacific,47.7833,80.3451
North Pacific,48.8945,81.358
North Pacific,50.0058,82.3439
North Pacific,51.117,83.3036
North Pacific,52.2283,84.2395
North Pacific,53.3395,85.1495
North Pacific,54.4507,86.0342
North Pacific,55.562,86.8967
North Pacific,56.6732,87.7313
North Pacific,57.7845,88.5384
North Pacific,58.8957,89.3153
North Pacific,60.0069,90.0641
North Pacific,61.1182,90.7874
North Pacific,62.2294,91.4865
North Pacific,63.3407,92.161
North Pacific,64.4519,92.8108
North Pacific,65.5631,93.4348
North Pacific,66.6744,94.0328
North Pacific,67.7856,94.6046
North Pacific,68.8969,95.1487
North Pacific,70.0081,95.67
North Pacific,71.1193,96.1671
North Pacific,72.2306,96.6414
North Pacific,73.3418,97.0904
North Pacific,74.4531,97.5153
North Pacific,75.5643,97.9179
North Pacific,76.6755,98.2954
North Pacific,77.7868,98.6492
North Pacific,78.898,98.9775
North Pacific,80.0093,99.282
North Pacific,81.1205,99.5647
North Pacific,82.2317,99.8236
North Pacific,83.343,100.0586
North Pacific,84.4542,100.2726
North Pacific,85.5655,100.4621
North Pacific,86.6767,100.6262
North Pacific,87.7879,100.7676
North Pacific,88.8992,100.8876
North Pacific,90.0104,100.9821
North Pacific,91.1217,101.0498
North Pacific,92.2329,101.0939
North Pacific,93.3441,101.1151
North Pacific,94.4554,101.1062
North Pacific,95.5666,101.0568
North Pacific,96.6779,100.9595
North Pacific,97.7891,100.8039
North Pacific,98.9003,100.548
Arctic,0.0,0.2132
Arctic,1.1114,9.0194
Arctic,2.2227,15.0388
Arctic,3.3341,20.0739
Arctic,4.4455,24.3886
Arctic,5.5568,28.2655
Arctic,6.6682,31.837
Arctic,7.7796,35.1268
Arctic,8.8909,38.1817
Arctic,10.0023,41.0499
Arctic,11.1137,43.7654
Arctic,12.2251,46.327
Arctic,13.3364,48.746
Arctic,14.4478,51.0268
Arctic,15.5592,53.1743
Arctic,16.6705,55.232
Arctic,17.7819,57.2191
Arctic,18.8933,59.1305
Arctic,20.0046,60.9711
Arctic,21.116,62.7388
Arctic,22.2274,64.4377
Arctic,23.3387,66.0741
Arctic,24.4501,67.6445
Arctic,25.5615,69.156
Arctic,26.6728,70.6196
Arctic,27.7842,72.0301
Arctic,28.8956,73.3861
Arctic,30.0069,74.6959
Arctic,31.1183,75.9601
Arctic,32.2297,77.1767
Arctic,33.3411,78.3426
Arctic,34.4524,79.4598
Arctic,35.5638,80.5396
Arctic,36.6752,81.5816
Arctic,37.7865,82.5898
Arctic,38.8979,83.5607
Arctic,40.0093,84.4918
Arctic,41.1206,85.3853
Arctic,42.232,86.2465
Arctic,43.3434,87.078
Arctic,44.4547,87.8781
Arctic,45.5661,88.645
Arctic,46.6775,89.3839
Arctic,47.7888,90.0941
Arctic,48.9002,90.7791
Arctic,50.0116,91.4408
Arctic,51.1229,92.0783
Arctic,52.2343,92.6929
Arctic,53.3457,93.2828
Arctic,54.4571,93.8486
Arctic,55.5684,94.3897
Arctic,56.6798,94.9106
Arctic,57.7912,95.4095
Arctic,58.9025,95.8885
Arctic,60.0139,96.3479
Arctic,61.1253,96.7856
Arctic,62.2366,97.202
Arctic,63.348,97.5977
Arctic,64.4594,97.9721
Arctic,65.5707,98.326
Arctic,66.6821,98.6608
Arctic,67.7935,98.9757
Arctic,68.9048,99.2716
Arctic,70.0162,99.5502
Arctic,71.1276,99.8095
Arctic,72.2389,100.0499
Arctic,73.3503,100.2749
Arctic,74.4617,100.4834
Arctic,75.573,100.6759
Arctic,76.6844,100.8535
Arctic,77.7958,101.0163
Arctic,78.9072,101.1645
Arctic,80.0185,101.2987
Arctic,81.1299,101.418
Arctic,82.2413,101.5185
Arctic,83.3526,101.6049
Arctic,84.464,101.6778
Arctic,85.5754,101.7385
Arctic,86.6867,101.7862
Arctic,87.7981,101.8205
Arctic,88.9095,101.8442
Arctic,90.0208,101.8577
Arctic,91.1322,101.8622
Arctic,92.2436,101.8623
Arctic,93.3549,101.8549
Arctic,94.4663,101.8216
Arctic,95.5777,101.7499
Arctic,96.689,101.6199
Arctic,97.8004,101.3938
Arctic,98.9118,100.9902
Honiara FIR,0.0,1.7861
Honiara FIR,1.3084,81.0595
Honiara FIR,2.6169,120.0557
Honiara FIR,3.9253,146.4459
Honiara FIR,5.2337,164.3846
Honiara FIR,6.5422,177.5686
Honiara FIR,7.8506,187.3358
Honiara FIR,9.1591,194.1109
Honiara FIR,10.4675,198.6161
Honiara FIR,11.7759,201.4729
Honiara FIR,13.0844,203.1297
Honiara FIR,14.3928,203.9293
Honiara FIR,15.7012,204.2456
Honiara FIR,17.0097,204.3307
Honiara FIR,18.3181,204.3336
Honiara FIR,19.6266,204.3336
Honiara FIR,20.935,204.3336
Honiara FIR,22.2434,204.3336
Honiara FIR,23.5519,204.3336
Honiara FIR,24.8603,204.3336
Honiara FIR,26.1687,204.3336
Honiara FIR,27.4772,204.3336
Honiara FIR,28.7856,204.3336
Honiara FIR,30.094,204.3336
Honiara FIR,31.4025,204.3336
Honiara FIR,32.7109,204.3336
Honiara FIR,34.0194,204.3336
Honiara FIR,35.3278,204.3336
Honiara FIR,36.6362,204.3336
Honiara FIR,37.9447,204.3336
Honiara FIR,39.2531,204.3336
Honiara FIR,40.5615,204.3336
Honiara FIR,41.87,204.3336
Honiara FIR,43.1784,204.3336
Honiara FIR,44.4868,204.3336
Honiara FIR,45.7953,204.3336
Honiara FIR,47.1037,204.3336
Honiara FIR,48.4122,204.3336
Honiara FIR,49.7206,204.3336
Honiara FIR,51.029,204.3336
Honiara FIR,52.3375,204.3336
Honiara FIR,53.6459,204.3336
Honiara FIR,54.9543,204.3336
Honiara FIR,56.2628,204.3336
Honiara FIR,57.5712,204.3336
Honiara FIR,58.8797,204.3336
Honiara FIR,60.1881,204.3336
Honiara FIR,61.4965,204.3336
Honiara FIR,62.805,204.3336
Honiara FIR,64.1134,204.3336
Honiara FIR,65.4218,204.3336
Honiara FIR,66.7303,204.3336
Honiara FIR,68.0387,204.3336
Honiara FIR,69.3471,204.3336
Honiara FIR,70.6556,204.3336
Honiara FIR,71.964,204.3336
Honiara FIR,73.2725,204.3336
Honiara FIR,74.5809,204.3336
Honiara FIR,75.8893,204.3336
Honiara FIR,77.1978,204.3336
Honiara FIR,78.5062,204.3336
Honiara FIR,79.8146,204.3336
Honiara FIR,81.1231,204.3336
Honiara FIR,82.4315,204.3336
Honiara FIR,83.7399,204.3336
Honiara FIR,85.0484,204.3336
Honiara FIR,86.3568,204.3336
Honiara FIR,87.6653,204.3336
Honiara FIR,88.9737,204.3336
Honiara FIR,90.2821,204.3336
Honiara FIR,91.5906,204.29
Honiara FIR,92.899,203.7827
Honiara FIR,94.2074,202.0391
Honiara FIR,95.5159,197.9542
Honiara FIR,96.8243,189.2361
Honiara FIR,98.1328,173.2869
Honiara FIR,99.4412,137.9327
Nauru FIR,0.0,159.6193
Nauru FIR,2.4691,1652.9388
Nauru FIR,4.9383,1849.484
Nauru FIR,7.4074,1886.9001
Nauru FIR,9.8765,1888.9117
Nauru FIR,12.3457,1888.9117
Nauru FIR,14.8148,1888.9117
Nauru FIR,17.284,1888.9117
Nauru FIR,19.7531,1888.9117
Nauru FIR,22.2222,1888.9117
Nauru FIR,24.6914,1888.9117
Nauru FIR,27.1605,1888.9117
Nauru FIR,29.6296,1888.9117
Nauru FIR,32.0988,1888.9117
Nauru FIR,34.5679,1888.9117
Nauru FIR,37.037,1888.9117
Nauru FIR,39.5062,1888.9117
Nauru FIR,41.9753,1888.9117
Nauru FIR,44.4444,1888.9117
Nauru FIR,46.9136,1888.9117
Nauru FIR,49.3827,1888.9117
Nauru FIR,51.8519,1888.9117
Nauru FIR,54.321,1888.9117
Nauru FIR,56.7901,1888.9117
Nauru FIR,59.2593,1888.9117
Nauru FIR,61.7284,1888.9117
Nauru FIR,64.1975,1888.9117
Nauru FIR,66.6667,1888.9117
Nauru FIR,69.1358,1888.9117
Nauru FIR,71.6049,1888.9117
Nauru FIR,74.0741,1888.9117
Nauru FIR,76.5432,1888.9117
Nauru FIR,79.0123,1888.9117
Nauru FIR,81.4815,1888.9117
Nauru FIR,83.9506,1888.9117
Nauru FIR,86.4198,1888.9117
Nauru FIR,88.8889,1888.9117
Nauru FIR,91.358,1888.9117
Nauru FIR,93.8272,1888.8165
Nauru FIR,96.2963,1848.6184
Nauru FIR,98.7654,1402.3597
Port Moresby FIR,0.0,0.5922
Port Moresby FIR,1.1197,24.8635
Port Moresby FIR,2.2393,39.8846
Port Moresby FIR,3.359,52.0971
Port Moresby FIR,4.4787,62.1943
Port Moresby FIR,5.5983,70.7571
Port Moresby FIR,6.718,78.188
Port Moresby FIR,7.8376,84.715
Port Moresby FIR,8.9573,90.4824
Port Moresby FIR,10.077,95.5632
Port Moresby FIR,11.1966,100.0516
Port Moresby FIR,12.3163,104.0321
Port Moresby FIR,13.436,107.5396
Port Moresby FIR,14.5556,110.6361
Port Moresby FIR,15.6753,113.3527
Port Moresby FIR,16.795,115.758
Port Moresby FIR,17.9146,117.8861
Port Moresby FIR,19.0343,119.7572
Port Moresby FIR,20.154,121.4139
Port Moresby FIR,21.2736,122.8814
Port Moresby FIR,22.3933,124.1633
Port Moresby FIR,23.5129,125.2772
Port Moresby FIR,24.6326,126.2241
Port Moresby FIR,25.7523,127.0268
Port Moresby FIR,26.8719,127.6951
Port Moresby FIR,27.9916,128.2443
Port Moresby FIR,29.1113,128.6911
Port Moresby FIR,30.2309,129.0444
Port Moresby FIR,31.3506,129.3146
Port Moresby FIR,32.4703,129.525
Port Moresby FIR,33.5899,129.6865
Port Moresby FIR,34.7096,129.8097
Port Moresby FIR,35.8293,129.903
Port Moresby FIR,36.9489,129.9741
Port Moresby FIR,38.0686,130.0242
Port Moresby FIR,39.1882,130.0581
Port Moresby FIR,40.3079,130.081
Port Moresby FIR,41.4276,130.0949
Port Moresby FIR,42.5472,130.1019
Port Moresby FIR,43.6669,130.1042
Port Moresby FIR,44.7866,130.1043
Port Moresby FIR,45.9062,130.1043
Port Moresby FIR,47.0259,130.1043
Port Moresby FIR,48.1456,130.1043
Port Moresby FIR,49.2652,130.1043
Port Moresby FIR,50.3849,130.1043
Port Moresby FIR,51.5045,130.1043
Port Moresby FIR,52.6242,130.1043
Port Moresby FIR,53.7439,130.1043
Port Moresby FIR,54.8635,130.1043
Port Moresby FIR,55.9832,130.1043
Port Moresby FIR,57.1029,130.1043
Port Moresby FIR,58.2225,130.1043
Port Moresby FIR,59.3422,130.1043
Port Moresby FIR,60.4619,130.1043
Port Moresby FIR,61.5815,130.1043
Port Moresby FIR,62.7012,130.1043
Port Moresby FIR,63.8209,130.1043
Port Moresby FIR,64.9405,130.1043
Port Moresby FIR,66.0602,130.1043
Port Moresby FIR,67.1798,130.1043
Port Moresby FIR,68.2995,130.1043
Port Moresby FIR,69.4192,130.1043
Port Moresby FIR,70.5388,130.1043
Port Moresby FIR,71.6585,130.1043
Port Moresby FIR,72.7782,130.1043
Port Moresby FIR,73.8978,130.1043
Port Moresby FIR,75.0175,130.1043
Port Moresby FIR,76.1372,130.1043
Port Moresby FIR,77.2568,130.1043
Port Moresby FIR,78.3765,130.1026
Port Moresby FIR,79.4962,130.094
Port Moresby FIR,80.6158,130.0748
Port Moresby FIR,81.7355,130.0412
Port Moresby FIR,82.8551,129.9829
Port Moresby FIR,83.9748,129.8904
Port Moresby FIR,85.0945,129.7559
Port Moresby FIR,86.2141,129.5615
Port Moresby FIR,87.3338,129.296
Port Moresby FIR,88.4535,128.9277
Port Moresby FIR,89.5731,128.4185
Port Moresby FIR,90.6928,127.7294
Port Moresby FIR,91.8125,126.8293
Port Moresby FIR,92.9321,125.6691
Port Moresby FIR,94.0518,124.2195
Port Moresby FIR,95.1714,122.3615
Port Moresby FIR,96.2911,119.9266
Port Moresby FIR,97.4108,116.5985
Port Moresby FIR,98.5304,111.9852
Port Moresby FIR,99.6501,104.5252
Nuuk FIR,0.0,0.3654
Nuuk FIR,1.1116,15.7758
Nuuk FIR,2.2233,24.3277
Nuuk FIR,3.3349,31.29
Nuuk FIR,4.4465,37.1159
Nuuk FIR,5.5581,42.2015
Nuuk FIR,6.6698,46.6969
Nuuk FIR,7.7814,50.7656
Nuuk FIR,8.893,54.4181
Nuuk FIR,10.0046,57.7595
Nuuk FIR,11.1163,60.8219
Nuuk FIR,12.2279,63.6602
Nuuk FIR,13.3395,66.3144
Nuuk FIR,14.4511,68.7797
Nuuk FIR,15.5628,71.0664
Nuuk FIR,16.6744,73.1779
Nuuk FIR,17.786,75.1596
Nuuk FIR,18.8976,77.0255
Nuuk FIR,20.0093,78.7845
Nuuk FIR,21.1209,80.4347
Nuuk FIR,22.2325,82.0044
Nuuk FIR,23.3441,83.5006
Nuuk FIR,24.4558,84.9151
Nuuk FIR,25.5674,86.2287
Nuuk FIR,26.679,87.449
Nuuk FIR,27.7906,88.6012
Nuuk FIR,28.9023,89.682
Nuuk FIR,30.0139,90.6939
Nuuk FIR,31.1255,91.6507
Nuuk FIR,32.2371,92.5512
Nuuk FIR,33.3488,93.3909
Nuuk FIR,34.4604,94.179
Nuuk FIR,35.572,94.918
Nuuk FIR,36.6836,95.6124
Nuuk FIR,37.7953,96.2631
Nuuk FIR,38.9069,96.8713
Nuuk FIR,40.0185,97.441
Nuuk FIR,41.1302,97.9773
Nuuk FIR,42.2418,98.4795
Nuuk FIR,43.3534,98.9452
Nuuk FIR,44.465,99.3771
Nuuk FIR,45.5767,99.774
Nuuk FIR,46.6883,100.141
Nuuk FIR,47.7999,100.4783
Nuuk FIR,48.9115,100.785
Nuuk FIR,50.0232,101.0612
Nuuk FIR,51.1348,101.3106
Nuuk FIR,52.2464,101.5327
Nuuk FIR,53.358,101.7306
Nuuk FIR,54.4697,101.906
Nuuk FIR,55.5813,102.0599
Nuuk FIR,56.6929,102.1952
Nuuk FIR,57.8045,102.3119
Nuuk FIR,58.9162,102.4114
Nuuk FIR,60.0278,102.4956
Nuuk FIR,61.1394,102.565
Nuuk FIR,62.251,102.6215
Nuuk FIR,63.3627,102.6654
Nuuk FIR,64.4743,102.6979
Nuuk FIR,65.5859,102.7206
Nuuk FIR,66.6975,102.7356
Nuuk FIR,67.8092,102.7449
Nuuk FIR,68.9208,102.7496
Nuuk FIR,70.0324,102.7515
Nuuk FIR,71.144,102.7519
Nuuk FIR,72.2557,102.7519
Nuuk FIR,73.3673,102.7519
Nuuk FIR,74.4789,102.7519
Nuuk FIR,75.5906,102.7519
Nuuk FIR,76.7022,102.7519
Nuuk FIR,77.8138,102.7519
Nuuk FIR,78.9254,102.7519
Nuuk FIR,80.0371,102.7519
Nuuk FIR,81.1487,102.7519
Nuuk FIR,82.2603,102.7519
Nuuk FIR,83.3719,102.7519
Nuuk FIR,84.4836,102.7519
Nuuk FIR,85.5952,102.7519
Nuuk FIR,86.7068,102.7519
Nuuk FIR,87.8184,102.7519
Nuuk FIR,88.9301,102.7519
Nuuk FIR,90.0417,102.7519
Nuuk FIR,91.1533,102.7519
Nuuk FIR,92.2649,102.7519
Nuuk FIR,93.3766,102.7519
Nuuk FIR,94.4882,102.7501
Nuuk FIR,95.5998,102.7312
Nuuk FIR,96.7114,102.6489
Nuuk FIR,97.8231,102.4447
Nuuk FIR,98.9347,101.9406
Reykjavik FIR,0.0,0.5913
Reykjavik FIR,1.1115,21.9
Reykjavik FIR,2.223,34.1797
Reykjavik FIR,3.3345,42.9969
Reykjavik FIR,4.446,50.0564
Reykjavik FIR,5.5575,55.9316
Reykjavik FIR,6.669,60.976
Reykjavik FIR,7.7805,65.4202
Reykjavik FIR,8.892,69.3645
Reykjavik FIR,10.0035,72.9249
Reykjavik FIR,11.115,76.0833
Reykjavik FIR,12.2265,78.9082
Reykjavik FIR,13.338,81.463
Reykjavik FIR,14.4495,83.7743
Reykjavik FIR,15.561,85.8825
Reykjavik FIR,16.6725,87.827
Reykjavik FIR,17.784,89.6292
Reykjavik FIR,18.8954,91.2867
Reykjavik FIR,20.0069,92.8141
Reykjavik FIR,21.1184,94.2275
Reykjavik FIR,22.2299,95.5313
Reykjavik FIR,23.3414,96.7359
Reykjavik FIR,24.4529,97.8589
Reykjavik FIR,25.5644,98.8851
Reykjavik FIR,26.6759,99.8175
Reykjavik FIR,27.7874,100.6831
Reykjavik FIR,28.8989,101.4854
Reykjavik FIR,30.0104,102.2216
Reykjavik FIR,31.1219,102.8995
Reykjavik FIR,32.2334,103.5232
Reykjavik FIR,33.3449,104.0984
Reykjavik FIR,34.4564,104.6311
Reykjavik FIR,35.5679,105.1179
Reykjavik FIR,36.6794,105.559
Reykjavik FIR,37.7909,105.9652
Reykjavik FIR,38.9024,106.3364
Reykjavik FIR,40.0139,106.6775
Reykjavik FIR,41.1254,106.9884
Reykjavik FIR,42.2369,107.2688
Reykjavik FIR,43.3484,107.5218
Reykjavik FIR,44.4599,107.7446
Reykjavik FIR,45.5714,107.9389
Reykjavik FIR,46.6829,108.106
Reykjavik FIR,47.7944,108.2531
Reykjavik FIR,48.9059,108.3795
Reykjavik FIR,50.0174,108.4885
Reykjavik FIR,51.1289,108.5845
Reykjavik FIR,52.2404,108.6641
Reykjavik FIR,53.3519,108.7299
Reykjavik FIR,54.4634,108.7836
Reykjavik FIR,55.5749,108.8268
Reykjavik FIR,56.6863,108.8611
Reykjavik FIR,57.7978,108.8868
Reykjavik FIR,58.9093,108.9049
Reykjavik FIR,60.0208,108.9181
Reykjavik FIR,61.1323,108.9269
Reykjavik FIR,62.2438,108.9321
Reykjavik FIR,63.3553,108.9348
Reykjavik FIR,64.4668,108.9359
Reykjavik FIR,65.5783,108.9361
Reykjavik FIR,66.6898,108.9362
Reykjavik FIR,67.8013,108.9362
Reykjavik FIR,68.9128,108.9362
Reykjavik FIR,70.0243,108.9362
Reykjavik FIR,71.1358,108.9362
Reykjavik FIR,72.2473,108.9362
Reykjavik FIR,73.3588,108.9362
Reykjavik FIR,74.4703,108.9362
Reykjavik FIR,75.5818,108.9362
Reykjavik FIR,76.6933,108.9362
Reykjavik FIR,77.8048,108.9362
Reykjavik FIR,78.9163,108.9362
Reykjavik FIR,80.0278,108.9362
Reykjavik FIR,81.1393,108.9362
Reykjavik FIR,82.2508,108.9362
Reykjavik FIR,83.3623,108.9362
Reykjavik FIR,84.4738,108.9361
Reykjavik FIR,85.5853,108.9346
Reykjavik FIR,86.6968,108.9279
Reykjavik FIR,87.8083,108.9123
Reykjavik FIR,88.9198,108.8808
Reykjavik FIR,90.0313,108.8258
Reykjavik FIR,91.1428,108.737
Reykjavik FIR,92.2543,108.6017
Reykjavik FIR,93.3658,108.4015
Reykjavik FIR,94.4772,108.1078
Reykjavik FIR,95.5887,107.6696
Reykjavik FIR,96.7002,107.0143
Reykjavik FIR,97.8117,106.0343
Reykjavik FIR,98.9232,104.4076
Edmonton FIR,0.0,0.2833
Edmonton FIR,1.1112,11.3464
Edmonton FIR,2.2225,18.6594
Edmonton FIR,3.3337,24.8252
Edmonton FIR,4.445,30.322
Edmonton FIR,5.5562,35.2999
Edmonton FIR,6.6674,39.8392
Edmonton FIR,7.7787,44.0634
Edmonton FIR,8.8899,47.9478
Edmonton FIR,10.0012,51.5518
Edmonton FIR,11.1124,54.9496
Edmonton FIR,12.2236,58.1203
Edmonton FIR,13.3349,61.0962
Edmonton FIR,14.4461,63.9257
Edmonton FIR,15.5574,66.6204
Edmonton FIR,16.6686,69.1686
Edmonton FIR,17.7798,71.5885
Edmonton FIR,18.8911,73.89
Edmonton FIR,20.0023,76.0754
Edmonton FIR,21.1136,78.1448
