Airport,Latitude,Longitude,Flights Total,Flights Big Hit,Flights Warming,Flights Cooling,Flights No Contrail,Contrail Forcing (10^18 J),Fuel Burn (t),CO2 (Mt),CO2 Forcing 20yr (10^18 J),CO2 Forcing 100yr (10^18 J),GWP20,GWP100,Contrail CO2eq 20yr (Mt),Contrail CO2eq 100yr (Mt)
Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,161298,6945,0,20313,95457,6.333937673676134,1637671594.0522523,5.188143609957535,1.9946735114940062,7.34440456114948,1.3336788239351771,0.3622150442278492,6.919317268134971,1.8792236671412021
Ronneby Airport,56.266701,15.265,2027,7,0,55,1742,0.00660787188033187,1909124.572764549,0.006048106646518092,0.0023253015007807815,0.008561779584464803,1.1935253079256616,0.32415062340253764,0.007218568347652746,0.0019604975398738707
Rostock-Laage Airport,53.9182014465,12.2783002853,872,20,0,75,585,0.01807311910036242,2586880.0402092333,0.008195235967382851,0.00315080331878387,0.01160128418631718,2.409134831393423,0.6542991189807136,0.0197434284205102,0.005362135673297656
Rota Naval Station Airport,36.645198822,-6.34946012497,691,67,0,109,334,0.052966992379979705,19150884.393767122,0.060670001759454244,0.023325654521130085,0.08588525514056265,0.9537197243249613,0.2590216069473475,0.05786217735282162,0.015714841349232237
Rotterdam The Hague Airport,51.956902,4.43722,7604,135,0,1352,3942,0.13077848300457376,33714132.515275806,0.10680637180839377,0.04106359744863095,0.1511965094342897,1.3376071818995543,0.363281950538629,0.1428649700035416,0.038800827080507326
Rouen Airport,49.38420104980469,1.1748000383377075,111,1,0,2,101,0.001111198737567929,95107.28901462267,0.0003012998915983246,0.0001158400688126119,0.0004265241027409978,4.028860432856705,1.094201867559946,0.0012138952116845046,0.00032968290408249613
Rovaniemi Airport,66.564796447754,25.830400466919,2637,100,0,297,974,0.10530029582824099,8693478.521955214,0.02754093995755412,0.010588601153897068,0.038987318056190046,4.17676741290648,1.1343720587325548,0.11503210053552601,0.031241672759080345
Rzeszów-Jasionka Airport,50.110001,22.018999,2677,102,0,261,1541,0.08618242774351956,11906032.220902875,0.03771831007582031,0.01450147098128844,0.05339453750432564,2.496065378400818,0.6779086652702221,0.09414736791204181,0.02556956923974772
Røros Airport,62.578399658203,11.342300415039,136,0,0,0,136,0.0,44103.74677379886,0.0001397206697793948,5.371808106511551e-05,0.00019779042400544625,0.0,0.0,0.0,0.0
"Rørvik Airport, Ryum",64.838302612305,11.14610004425,197,0,0,0,197,0.0,47845.99810923588,0.00015157612201005928,5.827611922078686e-05,0.00021457315863720688,0.0,0.0,0.0,0.0
Saarbrücken Airport,49.2145996094,7.10950994492,2491,8,0,190,2064,0.007013866141400792,5304950.933922435,0.016806084558666275,0.006461396256796067,0.023790915087784685,0.4559113328314958,0.12382137334855395,0.0076620844108203625,0.002080952470665984
Saint-Brieuc-Armor Airport,48.5378,-2.85444,54,0,0,3,43,0.000201347625812783,32668.08874778433,0.00010349250515298077,3.9789522840231736e-05,0.00014650535606445159,2.125333424603499,0.5772212369093593,0.0002199560803975799,5.97380718352518e-05
Saint-Nazaire-Montoir Airport,47.3105556,-2.1566667,490,0,0,13,467,-5.589652219642898e-05,1588003.1270522778,0.005030793906501616,0.0019341776368380756,0.007121658244424714,-0.012137736925176522,-0.003296499005814987,-6.10624529618977e-05,-1.6584007111242675e-05
Saint-Yan Airport,46.41249847412109,4.0132598876953125,19,0,0,0,18,0.0,8046.488957535403,2.5491277017472157e-05,9.800572008708106e-06,3.6085788149218135e-05,0.0,0.0,0.0,0.0
Saint-Étienne-Bouthéon Airport,45.54059982299805,4.296390056610107,5,0,0,0,4,1.0754234552936605e-05,13728.447870565218,4.3491722853950614e-05,1.6721161569142425e-05,6.156745682362065e-05,0.27012348954086596,0.07336308409121246,1.1748135943453368e-05,3.1906869210060856e-06
Salamanca Airport,40.952099,-5.50199,60,0,0,8,45,0.00020016863611138915,157971.69397196677,0.0005004543265031907,0.0001924085113743908,0.0007084497489935729,0.4369392318783518,0.11866872320332511,0.00021866812901250206,5.938827594771363e-05
Salerno Costa d'Amalfi Airport,40.620399,14.9113,65,0,0,2,55,4.308580113781569e-05,137343.12814936833,0.00043510302997719894,0.0001672830503381931,0.0006159375912033888,0.10817615078932483,0.029379659134827995,4.7067770979705596e-05,1.2783178709260953e-05
Salzburg Airport,47.7933006287,13.0043001175,9046,239,0,978,5596,0.2449236525416795,23548202.896775637,0.07460070677698523,0.02868156029088828,0.10560574500410747,3.5865529289278255,0.9740751704701708,0.26755938339108226,0.07266669617098712
Samedan Airport,46.53409957885742,9.884110450744627,22,0,0,1,18,6.440107294532283e-05,16237.706390903415,5.144105384638202e-05,1.9777422373925945e-05,7.28206346822378e-05,1.3676428669843033,0.3714393695559642,7.035299036315983e-05,1.910723260999454e-05
Samos Airport,37.68999862670898,26.911699295043945,960,18,0,112,605,0.016599387435733696,5015186.501154887,0.01588811083565868,0.006108465033763525,0.02249141937117951,1.141324814740365,0.3099734440033491,0.01813349515608253,0.004924892434436051
San Javier Airport,37.775002,-0.812389,63,5,0,6,22,0.0030423006241125407,352560.85622162867,0.0011169127925101197,0.0004294168645587996,0.0015811164887520658,2.975584723343588,0.8081417600899063,0.0033234686427001388,0.0009026238700060605
San Sebastián Airport,43.356499,-1.79061,2893,0,0,24,2821,0.0007448950986982795,2565025.3393844734,0.008126000275170013,0.003124184433169015,0.011503273226731102,0.1001400359504167,0.027197123400169988,0.0008137379596886211,0.0002210038322336141
"Sandefjord Airport, Torp",59.1866989136,10.258600235,6771,287,0,1011,3348,0.2563463346028698,22372865.776872378,0.0708772387811317,0.027250007207436627,0.10033475457131479,3.9510250295942315,1.0730624796284334,0.2800377444527783,0.07605570559569774
"Sandnessjøen Airport, Stokka",65.956802,12.4689,423,0,0,1,414,0.00013714284341285107,141673.52270035757,0.00044882171991473277,0.00017255744316307137,0.0006353579497217691,0.3338018527486173,0.09065754864422673,0.0001498175216613588,4.0689076905755394e-05
Santa Maria Airport,36.97140121459961,-25.17060089111328,150,6,0,12,104,0.00416971629992107,646210.0679265045,0.0020471934951911664,0.0007870797234531591,0.0028980341281957325,2.2250361606108275,0.6042995936204407,0.004555079554567613,0.0012371181972064315
Santiago-Rosalía de Castro Airport,42.896301,-8.41514,10368,187,0,1195,7241,0.13936922579178737,34377964.189283006,0.10890939055164857,0.04187214017541566,0.15417357052035893,1.3979480052208633,0.37966996959975713,0.15224966527149705,0.04134962499987249
Santorini Airport,36.399200439453125,25.47929954528809,6860,120,0,383,5294,0.11451696855152747,25962491.748739194,0.08224917386000577,0.03162214864791716,0.11643301594212177,1.5209948990866413,0.4130883873655764,0.12510057389515908,0.0339761785919807
Sarajevo International Airport,43.8246,18.331499,1713,27,0,172,1178,0.02649227406302001,3866073.1394350687,0.012247719705730298,0.004708852319803721,0.017338033646139225,2.3629441636284314,0.6417541535309036,0.028940677796412337,0.007860024992434714
Satu Mare Airport,47.70330047607422,22.88570022583008,338,35,0,33,219,0.025984738687766434,1012089.8931503217,0.003206300781500219,0.0012327190069423243,0.004538881699201864,8.853266792675099,2.4044667766469865,0.02838623623618411,0.007709443705054546
Savonlinna Airport,61.9431,28.945101,34,2,0,3,24,0.003996458038079214,66284.91475487043,0.00020999060994342957,8.073460158518186e-05,0.0002972654786400002,20.790495562454673,5.646509590257576,0.004365808844186023,0.0011857139929096127
Scatsta Airport,60.43280029296875,-1.2961100339889526,908,0,0,0,905,2.103233852149344e-05,576156.4992412182,0.0018252637895961792,0.0007017549255207428,0.00258386750819353,0.012587844926734523,0.003418744247147217,2.2976137533820495e-05,6.240110080208065e-06
Schleswig Air Base,54.459301,9.51633,18,0,0,0,18,0.0,4518.2480754325525,1.4313809902970327e-05,5.5031972143595294e-06,2.0262818195131323e-05,0.0,0.0,0.0,0.0
Schwerin Parchim Airport,53.426998,11.7834,22,0,0,0,22,0.0,21510.800073544095,6.81462146329877e-05,2.6200016702721607e-05,9.646868074642265e-05,0.0,0.0,0.0,0.0
Seinäjoki Airport,62.692101,22.8323,33,0,0,4,25,2.2917405021894645e-05,15684.087672022804,4.9687189744968246e-05,1.9103118320519272e-05,7.033784151488268e-05,0.5038606759220506,0.13684397902882967,2.5035421009566883e-05,6.799392751461914e-06
Seve Ballesteros-Santander Airport,43.427101,-3.82001,4098,86,0,327,2992,0.07911614499837342,11836951.290676987,0.03749946168886469,0.014417330850769362,0.05308473283965288,2.3047803538158815,0.6259573915477225,0.08642802257916667,0.023473065223205497
Sevilla Airport,37.417999,-5.89311,25927,591,0,2892,17167,0.5130684781913694,98845868.2459038,0.3131437106030233,0.12039363436894295,0.4432903692245599,1.7898683927093342,0.4861119839290122,0.5604860299840702,0.1522229104161281
Shannon Airport,52.702,-8.92482,10033,540,0,1585,4831,0.4605142284028937,95883049.83463693,0.3037575018761298,0.11678494052227406,0.4300031282828501,1.6561722347439622,0.4498013228452352,0.5030747407024332,0.13663052616804722
Sibiu International Airport,45.78559875488281,24.09129905700684,2218,186,0,378,901,0.17369423064070644,9023508.696996989,0.02858647555208646,0.010990575793098482,0.04046739204153416,6.637648312739588,1.8027249394826836,0.18974697121547818,0.05153355240965828
Siegerland Airport,50.70769882202149,8.082969665527344,5,0,0,0,5,0.0,1068.5464269443974,3.385155080559851e-06,1.3014827034726897e-06,4.792070205255093e-06,0.0,0.0,0.0,0.0
Siena-Ampugnano Airport,43.256302,11.255,22,0,0,1,20,-2.0762462833198443e-06,10964.851585557773,3.4736649823047023e-05,1.3355118996145518e-05,4.917365990212576e-05,-0.06529507069506556,-0.01773354760922803,-2.268132005905592e-06,-6.160040334220869e-07
Siglufjörður Airport,66.137847,-18.908157,1,0,0,0,1,0.0,202.6017971221685,6.418424932830298e-07,2.467676911344033e-07,9.086007037584725e-07,0.0,0.0,0.0,0.0
Sigonella Navy Air Base,37.401699,14.9224,7,0,0,0,7,0.0,12446.272900961081,3.942979255024471e-05,1.5159480669102096e-05,5.5817334681212734e-05,0.0,0.0,0.0,0.0
Sindal Airport,57.503502,10.2294,46,0,0,2,40,-1.2382135467964414e-05,22763.0397878415,7.211331004788186e-05,2.7725236653547812e-05,0.00010208455336871162,-0.18757267833382338,-0.05094303422929975,-1.3526486709198618e-05,-3.6736708221573515e-06
Sion Airport,46.219166,7.326944,238,0,0,4,219,0.00018835566061999902,178790.48935755293,0.0005664082702847277,0.0002177656707997972,0.0008018150221917219,0.36327754126649636,0.098662877684878,0.00020576340378204497,5.5883469890805404e-05
Sitia Airport,35.21609878540039,26.101299285888672,216,0,0,0,211,0.00034176719696154135,212791.3455373068,0.000674122982662188,0.0002591784958351616,0.0009542973905227709,0.5538353876979852,0.15041665643161187,0.0003733531634588351,0.00010139932507575178
Skellefteå Airport,64.62480163574219,21.07690048217773,1439,23,0,229,573,0.019322339153346493,3543942.9983205474,0.011227211418679495,0.004316499871322246,0.015893388647546344,1.8800840232434881,0.5106137290399928,0.021108100813836173,0.005732768289212324
Skiathos Island National Airport,39.17710113525391,23.503700256347656,1005,11,0,82,730,0.01023559064015076,4434209.23713874,0.014047574863255528,0.005400838447626199,0.019885932359460484,0.795977904273884,0.21618036263802073,0.011181559199784629,0.0030368098281233244
Skien Airport,59.185001373291016,9.566940307617188,31,0,0,0,31,0.0,13533.510686878191,4.2874161856030115e-05,1.648372932807655e-05,6.0693229325135416e-05,0.0,0.0,0.0,0.0
Skive Airport,56.550201416015625,9.172980308532717,5,0,0,0,5,0.0,629.4782878332933,1.9941872158558732e-06,7.667005224745982e-07,2.8229977396554242e-06,0.0,0.0,0.0,0.0
Skopje International Airport,41.961601,21.621401,4651,259,0,849,2025,0.2220783376087947,19790056.903190713,0.06269490026930818,0.024104162543405586,0.08875172819329255,3.869576535908788,1.0509418091843186,0.24260271500325647,0.06588869191565716
Skövde Airport,58.45640182495117,13.972700119018556,6,0,0,0,6,0.0,1405.4792739201607,4.45255833977907e-06,1.711864752874821e-06,6.3031003453131495e-06,0.0,0.0,0.0,0.0
Sliač Airport,48.63779830932617,19.13409996032715,111,2,0,2,76,0.0020701528016237084,375242.5645651924,0.0011887684445425295,0.0004570430400341835,0.0016828362980338138,1.9023682684609482,0.5166659274570076,0.0022614753674453864,0.0006141961509311902
Sligo Airport,54.280200958252,-8.5992097854614,1,0,0,0,1,0.0,238.8764192481786,7.567604961782298e-07,2.909499485277608e-07,1.071280145206818e-06,0.0,0.0,0.0,0.0
Sofia Airport,42.69669342041016,23.411436080932617,26799,1188,0,4214,12897,1.1328205890592964,125382130.92858681,0.397210590781763,0.15271463233912927,0.5622965542193882,3.115514473743042,0.8461454082097578,1.2375153447046072,0.3360979174822739
Solenzara (BA 126) Air Base,41.92440032958984,9.406000137329102,24,0,0,0,24,0.0,88737.58352233142,0.00028112066459874593,0.00010808180832397948,0.00039795812269917137,0.0,0.0,0.0,0.0
Southampton Airport,50.950298,-1.3568,7590,6,0,133,7195,0.005898746680497538,8034860.117333389,0.025454436851712177,0.009786408155830277,0.03603363672439601,0.2531545349795169,0.06875447029557333,0.006443906124360675,0.0017501063224115922
Southend Airport,51.5714,0.695556,8677,115,0,1071,5549,0.11843904186015139,27434892.050306395,0.08691373801537067,0.033415522783805225,0.12303623451777657,1.488661359665219,0.4043068919999856,0.12938512340754832,0.03513982328909551
Spangdahlem Air Base,49.9726982117,6.69250011444,8,0,0,4,0,-0.00031995484274807386,545496.1169704146,0.0017281316985622737,0.0006644107763091635,0.0024463660382931544,-0.20225595180843495,-0.05493087782069994,-0.0003495249215430401,-9.492779119180293e-05
Split Airport,43.53889846801758,16.29800033569336,11477,291,0,1366,6753,0.26277404329042553,40986709.912111126,0.12984589700156804,0.049921550133676176,0.18381156534575327,2.2107706568896868,0.6004252124961763,0.2870594990085872,0.07796275029892312
St Gallen Altenrhein Airport,47.485001,9.56077,1192,0,0,148,778,0.0014464806652540725,1532725.395410413,0.004855674052660189,0.0018668497137783173,0.006873756268305101,0.32542623807523685,0.08838280784088819,0.0015801637402767447,0.00042915810673425226
Stauning Airport,55.9901008605957,8.353910446166992,6,0,0,0,6,0.0,1739.8121445583333,5.5117248739608005e-06,2.119080047751846e-06,7.802470468709725e-06,0.0,0.0,0.0,0.0
"Stavanger Airport, Sola",58.876701,5.63778,19205,167,0,1689,12766,0.1759475773483681,39299795.55468616,0.12450175231724575,0.047866899251817405,0.17624632360501807,1.5438222162157045,0.4192880791767652,0.19220857118514906,0.05220210058323935
Stockholm Skavsta Airport,58.788601,16.912201,7100,373,0,1332,2804,0.3451595571006987,32118222.43414119,0.10175052867135928,0.039119789192368366,0.144039391168553,3.7057207355957362,1.0064400634174784,0.3770590439552846,0.1024058085287648
Stockholm Västerås Airport,59.58940124511719,16.63360023498535,426,41,0,48,168,0.030505514456000513,2298276.049515274,0.007280938524864388,0.0027992855067637784,0.010306992660887554,4.576995108416927,1.2430702623995973,0.033324820012988664,0.00905071816261851
Stockholm-Arlanda Airport,59.651901245117,17.918600082397,113740,4225,0,16435,53133,4.153160575402863,632451077.2194341,2.0036050126311675,0.7703213609047947,2.8363296970553113,2.264415256017789,0.6149945979411949,4.53699375763573,1.2322062591760676
Stockholm-Bromma Airport,59.354400634765625,17.941699981689453,18117,64,0,577,15800,0.06560079390472373,21704269.279847264,0.06875912507855614,0.026435660956737037,0.0973363248616259,1.042241141050886,0.28306321898995657,0.07166358897953494,0.01946317927966915
"Stokmarknes Airport, Skagen",68.578827,15.033417,471,0,0,0,469,7.249579388085829e-06,99899.85926856687,0.0003164827541628199,0.00012167738868323524,0.0004480171633524979,0.02502374003869106,0.006796220305962686,7.919582166899376e-06,2.1508865203283534e-06
"Stord Airport, Sørstokken",59.791901,5.34085,48,0,0,0,48,0.0,22102.37284258553,7.002031716531097e-05,2.692054854611051e-05,9.912168502333576e-05,0.0,0.0,0.0,0.0
Stornoway Airport,58.215599,-6.33111,493,0,0,1,483,0.00016900917716525607,243080.36511115707,0.0007700785966721456,0.0002960703276606057,0.001090133424022314,0.23975335512438944,0.06511483167582849,0.00018462892726162842,5.014353819946498e-05
Strasbourg Airport,48.53829956054688,7.628230094909668,4113,85,0,314,2840,0.08278635738952261,12312271.974332802,0.03900527761468632,0.014996268398808205,0.05521638573619758,2.318594811650796,0.6297092727097047,0.09043743430441063,0.024561984998584245
Stuttgart Airport,48.6898994446,9.22196006775,57530,1158,0,7057,37500,1.0461293031232668,205635090.6328471,0.6514519671248596,0.2504622232007293,0.9222040017432712,1.7542538020180465,0.47643938486626486,1.1428120901609207,0.31037737448688635
Suceava Stefan cel Mare Airport,47.6875,26.35409927368164,905,109,0,130,350,0.0982793789685575,4225001.365137576,0.013384804324755842,0.005146024599604216,0.018947705638710084,8.021209064948662,2.178487461957648,0.10736231378229562,0.029158628402237107
Sumburgh Airport,59.87889862060547,-1.295560002326965,539,0,0,3,535,-2.241219276356853e-05,265769.27152466326,0.0008419570521901332,0.00032370527033907245,0.001191885514219179,-0.029079294726461497,-0.007897672090482156,-2.448351726765961e-05,-6.649500712466644e-06
Sundsvall-Härnösand Airport,62.528099060058594,17.443899154663086,1617,5,0,58,1336,0.006717830379610916,1715510.5425385619,0.005434737398762165,0.0020894808521550266,0.007693485982830224,1.3503300384526555,0.3667373627161189,0.0073386891606505985,0.0019931212606766964
"Svalbard Airport, Longyear",78.246101379395,15.465600013733,477,17,0,67,159,0.013792267971202452,2701578.2376723574,0.008558599856946028,0.003290504988597716,0.01211566690362339,1.760444845997232,0.47812081612879365,0.015066943007113283,0.004092044748522812
Sveg Airport,62.047798,14.4229,56,0,0,0,56,0.0,15564.327644527963,4.9307789977864585e-05,1.8957251374150213e-05,6.98007581977079e-05,0.0,0.0,0.0,0.0
"Svolvær Airport, Helle",68.243301,14.6692,310,0,0,1,308,2.7441875825066073e-05,83344.43939059695,0.00026403518398941114,0.00010151299331716753,0.0003737716908749265,0.11353805527650206,0.03083590364895908,2.9978041314731157e-05,8.141763493432665e-06
Swansea Airport,51.60530090332031,-4.0678300857543945,12,0,0,1,11,-0.00014821393103449794,28573.181890199,9.051984022815043e-05,3.480195251750926e-05,0.0001281410803991973,-1.7886884651994888,-0.48579152634395206,-0.00016191179408779337,-4.3973771348843875e-05
"Szczecin-Goleniów ""Solidarność"" Airport",53.584702,14.9022,2330,41,0,165,1620,0.03701934849342471,4663060.578739279,0.014772575913446037,0.005679577915794502,0.020912253413804024,2.737549620368821,0.7434935900774411,0.04044065958372379,0.010983315500579528
São Jorge Airport,38.665501,-28.1758,38,0,0,1,37,-1.3019073893597686e-08,21130.463664063453,6.694130888775303e-05,2.573676939220889e-05,9.476300027256832e-05,-0.00021245910673490823,-5.770196194277621e-05,-1.422229068995758e-08,-3.862644857840752e-09
Söderhamn Airport,61.26150131225586,17.09910011291504,5,0,0,0,5,0.0,924.596820473514,2.929122727260092e-06,1.1261530048565118e-06,4.1465047877561935e-06,0.0,0.0,0.0,0.0
Sønderborg Airport,54.96440124511719,9.791729927062988,456,1,0,3,449,0.0006358590039408367,228523.49840856946,0.000723962442958348,0.00027834015726047474,0.0010248507882394048,0.9594762907503573,0.260585038056063,0.0006946247994122429,0.00018865378074946147
Sørkjosen Airport,69.786796569824,20.959400177002,6,0,0,0,6,0.0,843.5095652847177,2.672238302821986e-06,1.0273892474388043e-06,3.7828558064692383e-06,0.0,0.0,0.0,0.0
Tampere-Pirkkala Airport,61.414101,23.604401,2020,28,0,50,1751,0.02804772392353746,3233310.6447712663,0.010243128122635371,0.003938151654446461,0.014500307346915842,2.9912621659923126,0.812399610991094,0.030639881614651053,0.008321513302160912
"Taranto-Grottaglie ""Marcello Arlotta"" Airport",40.517502,17.4032,214,52,0,33,73,0.040417160406883965,10637132.971481286,0.033698437253652715,0.012955959823393181,0.04770395248780754,1.3102238353843116,0.35584488256460284,0.04415249570493843,0.011991416447136687
Tarbes-Lourdes-Pyrénées Airport,43.1786994934082,-0.0064389999024569,2094,15,0,186,1542,0.016379209290735563,6366762.180403596,0.020169902587518593,0.007754675553606553,0.028552780281061788,0.8871122788508564,0.2409316302788121,0.017892968248613403,0.004859567512975684
Tartu Airport,58.307499,26.690399,248,0,0,2,237,2.5653561742200648e-05,114164.80533658994,0.00036167410330631693,0.00013905200162035646,0.0005119906335812289,0.07748537098474205,0.021044322346992442,2.802445207026389e-05,7.611186414537578e-06
Taszár Air Base,46.39310073852539,17.917499542236328,2,0,0,0,1,5.745555773043088e-07,412.4410456916345,1.3066132327510983e-06,5.02350551772313e-07,1.8496589353959647e-06,0.48036842323840684,0.1304636967658855,6.276557383990824e-07,1.7046559258793265e-07
Teesside International Airport,54.509201,-1.42941,1655,4,0,123,1270,0.008617131978459532,1847784.98268641,0.005853782825150547,0.002250590272974714,0.008286692218484302,1.6081094255194386,0.43674790079448383,0.0094135233360684,0.002556627360591304
Tenerife Norte-Ciudad de La Laguna Airport,28.4827,-16.341499,16399,177,0,1639,12987,0.1300280537468694,62152027.27275097,0.1968976224000751,0.07570077110506068,0.2787308726880896,0.721416463484799,0.1959301531509852,0.14204518642042754,0.03857818131191157
Tenerife Sur Airport,28.0445,-16.5725,37513,4641,0,4612,15942,4.391461387382731,328364136.3907175,1.040257584085793,0.39994541479619217,1.4726023641031345,4.611663778269942,1.2524859579619503,4.797318220599051,1.3029080167308786
Teruel Airport,40.403,-1.2183,7,0,0,1,5,-5.347871846366815e-06,56318.55444383907,0.00017841718047808218,6.859563856560033e-05,0.0002525697152206205,-0.03274415432879213,-0.00889301464156968,-5.842119692482281e-06,-1.5866665982991652e-06
Thessaloniki Macedonia International Airport,40.51969909667969,22.97089958190918,23694,813,0,2395,14816,0.7407909351622136,92739646.4207405,0.29379919986090597,0.11295629529913478,0.4159060245323791,2.7544475670362476,0.7480829187746172,0.8092544912540686,0.21978616296559364
Thisted Airport,57.06880187988281,8.705220222473145,30,0,0,0,29,1.5127637549700058e-06,5248.591900872852,1.66275391419652e-05,6.392751315547956e-06,2.3538163839674484e-05,0.09938768860633246,0.026992792701038017,1.6525726825312414e-06,4.488237171874621e-07
Timişoara Traian Vuia Airport,45.80989837646485,21.337900161743164,5689,223,0,682,3266,0.21451184822098426,17047293.472339053,0.05400582572037012,0.02076349425332613,0.07645135959383681,4.339104736110635,1.1784613999209566,0.23433693416082355,0.06364378098231457
Tirana International Airport Mother Teresa,41.4146995544,19.7206001282,10137,249,0,1407,5729,0.2458698740424506,34212256.676274456,0.10838442915043749,0.04167030948600631,0.1534304282329939,2.4781516713358647,0.6730434652832632,0.26859305424594027,0.07294743177815877
Tiree Airport,56.49919891357422,-6.869170188903809,463,0,0,0,463,0.0,44975.16092547795,0.00014248130981191413,5.477945792004057e-05,0.000201698422467095,0.0,0.0,0.0,0.0
Tivat Airport,42.40470123291016,18.72330093383789,671,5,0,128,325,0.00652363918218263,3041458.3594042184,0.009635340082592564,0.0037044767997740846,0.013639914576574036,0.7396262966699636,0.20087577830013784,0.007126550902443599,0.0019355064382772956
Torsby Airport,60.1576,12.9913,17,0,0,0,17,0.0,3672.1622734159146,1.1633410082181617e-05,4.472670127083262e-06,1.646840883612247e-05,0.0,0.0,0.0,0.0
Tortolì Airport,39.9188,9.68298,1,0,0,1,0,-2.3968008838921218e-06,3928.8092074940696,1.2446467569341213e-05,4.785264448845376e-06,1.761938374470264e-05,-0.21036588092379815,-0.05713346084180427,-2.618312114613949e-06,-7.11109767491743e-07
Toulon-Hyères Airport,43.0973014832,6.14602994919,882,3,0,106,613,0.002994269350168124,2092265.3437351824,0.006628296608953058,0.0025483657867196984,0.009383104151938639,0.49349003727185026,0.13402740784996844,0.003270998340601123,0.0008883734129587143
Toulouse-Blagnac Airport,43.629101,1.36382,40573,432,0,4184,27932,0.40152512348035474,136122064.39909062,0.4312347000163191,0.16579580251184606,0.6104615322611905,1.01715815060939,0.27625090681323206,0.43863388994719427,0.11912897692884025
Tours-Val-de-Loire Airport,47.4322013855,0.727605998516,786,7,0,100,554,0.007173229044870807,2192988.9306654762,0.006947388932348229,0.0026710464704185516,0.009834815455934415,1.1279310308568467,0.30633581406225724,0.007836175560226985,0.0021282340441980113
Toussus-le-Noble Airport,48.75189971923828,2.1061899662017822,1,0,0,0,1,0.0,74.14937854628333,2.349052312346256e-07,9.031346810751008e-08,3.3253494533309154e-07,0.0,0.0,0.0,0.0
Transilvania Târgu Mureş International Airport,46.46770095825195,24.412500381469727,573,33,0,111,271,0.03592657880888562,2335839.6964068622,0.00739994015821694,0.0028450377880647965,0.01047545294350218,5.303677569075684,1.4404306125103277,0.039246896629637554,0.010659100334640197
Treviso-Sant'Angelo Airport,45.648399,12.1944,9205,262,0,1173,4679,0.23137720692236557,33262142.475077927,0.10537446736104689,0.040513076474880054,0.14916948660206883,2.3986928508786187,0.6514631719999884,0.2527609815240855,0.06864758475483684
Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,3391,17,0,254,2544,0.021600978603542122,6732371.81246625,0.02132815390189308,0.008199985743556137,0.03019241612690126,1.1063935105761786,0.3004864193496667,0.023597331069624507,0.006408820597318473
Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809,289,0,0,0,289,0.0,130930.54241718617,0.0004147879583776458,0.0001594725619920418,0.0005871793077531245,0.0,0.0,0.0,0.0
"Tromsø Airport, Langnes",69.683296,18.9189,7940,166,0,894,3383,0.1702741461292141,25451960.87516303,0.08063181205251647,0.031000325314093264,0.11414345722343963,2.306915835549569,0.6265373689731217,0.18601080407300688,0.05051884337891892
"Trondheim Airport, Værnes",63.457802,10.924,18472,137,0,1733,10935,0.17341431445914413,39968224.282512076,0.12661933452699828,0.048681041160707025,0.17924400092645265,1.4961473776289858,0.4063400264242359,0.18944118530969575,0.05145050373751964
Tulcea Danube Delta Airport,45.0625,28.7143,3,0,0,0,3,0.0,1846.2574124618263,5.8489434826790655e-06,2.248729702225981e-06,8.279841581417839e-06,0.0,0.0,0.0,0.0
Turin Airport,45.200802,7.64963,15907,196,0,1834,9925,0.20149235767037682,41745213.11653132,0.13224883515317123,0.05084540217808796,0.18721319630425695,1.6643941555452686,0.45203432179013536,0.22011418830660784,0.05978101250599917
Turku Airport,60.514099,22.2628,3516,104,0,172,2824,0.09671382880589294,5189026.9471474895,0.016438837368563247,0.006320201583452183,0.02327103511898712,6.42697983001484,1.7455092947426665,0.10565207619665022,0.028694143421590226
Tuzla International Airport,44.458698,18.7248,1513,87,0,351,601,0.06630951403077615,5759040.104376764,0.01824463905066559,0.007014473957753392,0.02582735181097483,3.970361293043538,1.0783140329970518,0.07243780869231327,0.019673450315298713
Twente Airport,52.275833,6.889167,15,0,0,0,13,1.4492953535686833e-06,6972.298343471858,2.208824115211885e-05,8.492214721477985e-06,3.126840566904028e-05,0.07167789186481005,0.019467063813283638,1.5832385607854222e-06,4.299932000314953e-07
Umeå Airport,63.791801452637,20.282800674438,5151,51,0,546,3218,0.06083912836699125,9151031.162821215,0.02899046672381761,0.011145897339630641,0.04103928727562747,2.2925416532665723,0.622633471739444,0.06646185251199038,0.018050434943597385
Utti Air Base,60.8964,26.9384,19,0,0,0,19,0.0,7586.707166177167,2.4034688302449268e-05,9.240560731953753e-06,3.4023821941921774e-05,0.0,0.0,0.0,0.0
Uzhhorod International Airport,48.6343002319336,22.263399124145508,1,0,0,0,1,0.0,1601.5487457994238,5.073706426692575e-06,1.9506761137060006e-06,7.182405774314981e-06,0.0,0.0,0.0,0.0
Vaasa Airport,63.050701,21.762199,2178,25,0,70,1802,0.026514513767375847,3431860.687969058,0.010872134659485975,0.004179984335254375,0.015390737301355022,2.664147730979514,0.7235583042092089,0.028964972883973292,0.007866623317351837
Vadsø Airport,70.065299987793,29.844699859619,200,0,0,0,166,0.0002555182580023997,84081.40849417383,0.0002663699021095427,0.00010241061696468827,0.00037707674865659283,1.0479154558556323,0.2846043113062456,0.00027913313739534156,7.581002254259845e-05
