,time,file,region_id,area_km2,pt in mask,vol_km3,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing,min_lat,max_lat,min_lon,max_lon,min_FL,max_FL,area_by_FL
1225989,2024-08-16 08:00:00,20240816T08.nc,116,1734.0707,3,528.5447428710938,304.8,0.0,400.0,41.583115,-45.083435,521514270.0,527907600.0,5108184.0,41.5,41.75,-45.25,-45.0,400,400,{400: 1734.0706787109375}
40794,2024-01-09 02:00:00,20240109T02.nc,60,417975.44,682,1146590.22015,2743.2,786.9902159493472,350.0,37.495113,-25.4383,1417759400.0,3171943200.0,650169400.0,34.75,40.5,-27.25,-23.75,310,390,"{310: 17314.212890625, 320: 57513.2421875, 330: 51321.0546875, 340: 32970.86328125, 350: 46023.62890625, 360: 33865.52734375, 370: 49491.1875, 380: 70312.890625, 390: 59162.8359375}"
1674614,2024-10-04 02:00:00,20241004T02.nc,75,703.1903,1,214.33240576171875,304.8,0.0,380.0,24.5,-49.25,673514500.0,673514500.0,0.0,24.5,24.5,-49.25,-49.25,380,380,{380: 703.1903076171875}
2388335,2024-12-04 11:00:00,20241204T11.nc,123,3131.846,5,1909.1732894531283,609.600000000001,152.40000000000057,335.0,35.84981,36.400024,1196393500.0,1558463200.0,209652500.0,35.75,36.0,36.25,36.5,330,340,"{330: 2504.6865234375, 340: 627.1596069335938}"
538585,2024-04-09 09:00:00,20240409T09.nc,274,206.51366,1,62.9453625366211,304.8,0.0,270.0,74.5,-76.49999,502135900.0,502135900.0,0.0,74.5,74.5,-76.5,-76.5,270,270,{270: 206.51365661621094}
654068,2024-04-30 04:00:00,20240430T04.nc,35,1859.5651,3,566.7954313476563,304.8,0.0,380.0,36.66649,87.66675,540994900.0,565469250.0,17803180.0,36.5,36.75,87.5,87.75,380,380,{380: 1859.5650634765625}
2552044,2024-12-19,20241219T00.nc,440,446.00015,1,135.9408465087891,304.8,0.0,300.0,54.75,6.4999995,548562100.0,548562100.0,0.0,54.75,54.75,6.5,6.5,300,300,{300: 446.0001525878906}
1792789,2024-10-13 19:00:00,20241013T19.nc,413,400.8921,1,122.19190898437502,304.8,0.0,290.0,58.75,69.99999,522568700.0,522568700.0,0.0,58.75,58.75,70.0,70.0,290,290,{290: 400.89208984375}
1096564,2024-07-21 04:00:00,20240721T04.nc,113,529.4885,1,161.3881025390625,304.8,0.0,350.0,46.75,-40.25,506319870.0,506319870.0,0.0,46.75,46.75,-40.25,-40.25,350,350,{350: 529.488525390625}
918736,2024-06-14 17:00:00,20240614T17.nc,173,1704.6694,3,519.583243359375,304.8,0.0,330.0,42.666443,19.166779,542818750.0,588868860.0,32582828.0,42.5,42.75,19.0,19.25,330,330,{330: 1704.66943359375}
2003219,2024-11-01 13:00:00,20241101T13.nc,51,1422.6761,2,433.63168974609374,304.8,0.0,380.0,23.0,-2.875,605756800.0,633166850.0,27410016.0,23.0,23.0,-3.0,-2.75,380,380,{380: 1422.6761474609375}
222616,2024-02-12 04:00:00,20240212T04.nc,174,512.05255,1,156.07361762695314,304.8,0.0,330.0,48.5,40.749996,539353900.0,539353900.0,0.0,48.5,48.5,40.75,40.75,330,330,{330: 512.0525512695312}
1884073,2024-10-21 02:00:00,20241021T02.nc,39,712.64874,1,217.2153367675781,304.8,0.0,370.0,22.75,-54.249996,604310800.0,604310800.0,0.0,22.75,22.75,-54.25,-54.25,370,370,{370: 712.6487426757812}
135009,2024-01-26 14:00:00,20240126T14.nc,109,596.2879,1,181.74855278320317,304.8,0.0,390.0,39.5,10.249999,608423940.0,608423940.0,0.0,39.5,39.5,10.25,10.25,390,390,{390: 596.2879028320312}
1081956,2024-07-18 06:00:00,20240718T06.nc,120,2795.7625,6,852.1483951171875,304.8,0.0,340.0,52.916344,73.04134,813740500.0,1100284400.0,230233890.0,52.75,53.0,72.75,73.5,340,340,{340: 2795.762451171875}
1190050,2024-08-08 11:00:00,20240808T11.nc,131,451.49033,1,137.61425134277343,304.8,0.0,340.0,54.25,42.499992,624831040.0,624831040.0,0.0,54.25,54.25,42.5,42.5,340,340,{340: 451.4903259277344}
2368519,2024-12-02 10:00:00,20241202T10.nc,350,311.23035,1,94.86300966796875,304.8,0.0,300.0,66.25,-37.75,607776450.0,607776450.0,0.0,66.25,66.25,-37.75,-37.75,300,300,{300: 311.2303466796875}
1675539,2024-10-04 04:00:00,20241004T04.nc,59,712.64874,1,217.2153367675781,304.8,0.0,430.0,22.75,-87.75,983457660.0,983457660.0,0.0,22.75,22.75,-87.75,-87.75,430,430,{430: 712.6487426757812}
606930,2024-04-22 06:00:00,20240422T06.nc,15,662.3927,1,201.89729501953124,304.8,0.0,350.0,31.0,28.249998,514176260.0,514176260.0,0.0,31.0,31.0,28.25,28.25,350,350,{350: 662.3927001953125}
1155091,2024-08-01 19:00:00,20240801T19.nc,187,3689.927,11,1124.6897501953126,304.8,0.0,310.0,64.27131,48.29796,611765060.0,876046300.0,115437380.0,64.0,64.5,47.5,49.0,310,310,{310: 3689.927001953125}
701193,2024-05-08 03:00:00,20240508T03.nc,202,434.9185,1,132.56315500488282,304.8,0.0,270.0,55.75,-63.5,503482400.0,503482400.0,0.0,55.75,55.75,-63.5,-63.5,270,270,{270: 434.9184875488281}
1738417,2024-10-09 14:00:00,20241009T14.nc,150,680.72546,1,207.4851213867188,304.8,0.0,430.0,28.25,-65.0,962738940.0,962738940.0,0.0,28.25,28.25,-65.0,-65.0,430,430,{430: 680.7254638671875}
1489107,2024-09-19 15:00:00,20240919T15.nc,708,528.60547,2,161.118946875,304.8,0.0,290.0,70.0,-78.37499,563780200.0,587482240.0,23701984.0,70.0,70.0,-78.5,-78.25,290,290,{290: 528.60546875}
777436,2024-05-21 09:00:00,20240521T09.nc,123,473.10278,1,144.2017283203125,304.8,0.0,320.0,52.25,12.499999,510308770.0,510308770.0,0.0,52.25,52.25,12.5,12.5,320,320,{320: 473.102783203125}
1663716,2024-10-03 03:00:00,20241003T03.nc,24,3568.4321,5,1087.658112890625,304.8,0.0,380.0,22.549929,-45.600037,661713600.0,914036200.0,142012050.0,22.5,22.75,-46.0,-45.25,380,380,{380: 3568.43212890625}
559851,2024-04-12 21:00:00,20240412T21.nc,284,9443.521,35,2878.3853484375004,304.8,0.0,270.0,69.56155,78.771454,619092350.0,684023550.0,52904500.0,69.25,70.0,77.0,80.5,270,270,{270: 9443.521484375}
1926470,2024-10-24 14:00:00,20241024T14.nc,241,657.1262,1,200.2920720703125,304.8,0.0,380.0,31.75,-33.75,1022622300.0,1022622300.0,0.0,31.75,31.75,-33.75,-33.75,380,380,{380: 657.126220703125}
1856424,2024-10-19 01:00:00,20241019T01.nc,288,504.4328,1,153.75111752929686,304.8,0.0,340.0,49.25,-1.9999999,506576860.0,506576860.0,0.0,49.25,49.25,-2.0,-2.0,340,340,{340: 504.43280029296875}
2124717,2024-11-12 11:00:00,20241112T11.nc,105,617.1612,1,188.11073188476564,304.8,0.0,360.0,37.0,-26.5,1863741300.0,1863741300.0,0.0,37.0,37.0,-26.5,-26.5,360,360,{360: 617.1611938476562}
342638,2024-03-05 11:00:00,20240305T11.nc,113,512.05255,1,156.07361762695314,304.8,0.0,340.0,48.5,-18.249998,569040500.0,569040500.0,0.0,48.5,48.5,-18.25,-18.25,340,340,{340: 512.0525512695312}
1338282,2024-09-07 14:00:00,20240907T14.nc,201,30314.541,72,18479.744203125032,609.600000000001,152.40000000000057,375.0,56.98519,-49.113842,747588600.0,1133443300.0,167776480.0,56.75,57.25,-52.5,-47.0,370,380,"{370: 10493.69140625, 380: 19820.849609375}"
978860,2024-06-26,20240626T00.nc,132,512.05255,1,156.07361762695314,304.8,0.0,340.0,48.5,-70.75,540255200.0,540255200.0,0.0,48.5,48.5,-70.75,-70.75,340,340,{340: 512.0525512695312}
2551286,2024-12-18 23:00:00,20241218T23.nc,222,596.2879,1,181.74855278320317,304.8,0.0,380.0,39.5,-70.49999,1754721300.0,1754721300.0,0.0,39.5,39.5,-70.5,-70.5,380,380,{380: 596.2879028320312}
752612,2024-05-17 03:00:00,20240517T03.nc,152,2015.172,4,1228.4488494140646,609.600000000001,152.40000000000057,305.0,49.31226,15.312581,519618750.0,543640770.0,15363587.0,49.25,49.5,15.25,15.5,300,310,"{300: 504.43280029296875, 310: 1510.7392578125}"
2261377,2024-11-24 03:00:00,20241124T03.nc,269,8867665.0,27997,27028642.92000001,3048.000000000001,875.4713473323958,315.0,64.24022,-71.5018,1025589440.0,2980547300.0,425272350.0,50.25,78.25,-88.75,-26.25,270,360,"{270: 236571.40625, 280: 378098.71875, 290: 835794.9375, 300: 1611826.75, 310: 1241749.375, 320: 1518176.25, 330: 1651525.625, 340: 1194238.5, 350: 196159.5, 360: 3523.758056640625}"
2542065,2024-12-18 05:00:00,20241218T05.nc,128,26395.81,41,24136.329164062507,914.4000000000004,248.86815786677104,280.0,33.57801,-45.08824,661412900.0,1006853800.0,116407096.0,33.0,34.25,-46.5,-43.0,270,290,"{270: 1290.657958984375, 280: 7101.3759765625, 290: 18003.775390625}"
2358927,2024-12-01 15:00:00,20241201T15.nc,125,627.1596,1,191.15824819335936,304.8,0.0,370.0,35.75,-55.749996,564267500.0,564267500.0,0.0,35.75,35.75,-55.75,-55.75,370,370,{370: 627.1596069335938}
711189,2024-05-09 18:00:00,20240509T18.nc,78,276794.06,455,506200.9815,1828.8,520.5450989107476,375.0,38.02755,-79.82487,1063298200.0,2391761400.0,439752800.0,34.25,40.75,-84.0,-75.25,350,400,"{350: 16347.35546875, 360: 45375.80859375, 370: 88624.4453125, 380: 94541.3984375, 390: 28843.775390625, 400: 3061.279052734375}"
821325,2024-05-29 01:00:00,20240529T01.nc,73,2328.4307,4,709.70566640625,304.8,0.0,400.0,41.124763,-9.250237,542470850.0,563694500.0,24918580.0,41.0,41.25,-9.5,-9.0,400,400,{400: 2328.4306640625}
902667,2024-06-11 22:00:00,20240611T22.nc,16,1440.4545,2,439.05052177734376,304.8,0.0,440.0,21.25,-60.124996,565215040.0,588205200.0,22990144.0,21.25,21.25,-60.25,-60.0,440,440,{440: 1440.4544677734375}
1868420,2024-10-19 20:00:00,20241019T20.nc,430,389.3012,1,118.65900834960938,304.8,0.0,330.0,59.750004,62.74999,1204112000.0,1204112000.0,0.0,59.75,59.75,62.75,62.75,330,330,{330: 389.30120849609375}
34772,2024-01-07 23:00:00,20240107T23.nc,128,19296.121,40,5881.457709375,304.8,0.0,330.0,51.35648,-22.236143,538231600.0,581182900.0,19675924.0,50.0,52.5,-22.75,-21.75,330,330,{330: 19296.12109375}
1363051,2024-09-10 09:00:00,20240910T09.nc,94,698.9353,1,213.0354802734375,304.8,0.0,390.0,25.250002,-41.25,779525440.0,779525440.0,0.0,25.25,25.25,-41.25,-41.25,390,390,{390: 698.935302734375}
1009143,2024-07-02 15:00:00,20240702T15.nc,78,555.88385,1,169.43339750976563,304.8,0.0,340.0,44.0,40.499996,505817400.0,505817400.0,0.0,44.0,44.0,40.5,40.5,340,340,{340: 555.8838500976562}
1200369,2024-08-10 14:00:00,20240810T14.nc,206,721.59796,4,219.9430586425781,304.8,0.0,330.0,76.5,62.874996,509820450.0,521775740.0,9374114.0,76.5,76.5,62.5,63.25,330,330,{330: 721.5979614257812}
1933267,2024-10-25 05:00:00,20241025T05.nc,108,8611.1045,13,5249.329298437493,609.5999999999992,152.39999999999964,365.0,31.000002,-24.153843,626299800.0,782405060.0,87769890.0,31.0,31.0,-25.25,-23.0,360,370,"{360: 4636.74853515625, 370: 3974.35595703125}"
421880,2024-03-19 13:00:00,20240319T13.nc,117,6790.7607,11,2069.82387421875,304.8,0.0,350.0,36.976753,56.044544,559400640.0,660654900.0,50632452.0,36.75,37.25,55.25,56.75,350,350,{350: 6790.7607421875}
2468177,2024-12-11 13:00:00,20241211T13.nc,100,683.8914,1,208.45010434570312,304.8,0.0,360.0,27.75,10.999998,697300900.0,697300900.0,0.0,27.75,27.75,11.0,11.0,360,360,{360: 683.8914184570312}
1787847,2024-10-13 11:00:00,20241013T11.nc,564,329.63928,1,100.47405322265624,304.8,0.0,300.0,64.75,-45.5,654543360.0,654543360.0,0.0,64.75,64.75,-45.5,-45.5,300,300,{300: 329.6392822265625}
784258,2024-05-22 14:00:00,20240522T14.nc,81,644.40155,1,196.4135925292969,304.8,0.0,390.0,33.5,-64.49999,503289630.0,503289630.0,0.0,33.5,33.5,-64.5,-64.5,390,390,{390: 644.4015502929688}
2253967,2024-11-23 13:00:00,20241123T13.nc,442,747.79944,4,227.92926884765623,304.8,0.0,340.0,76.0,-55.625,1271587200.0,1316570900.0,34720830.0,76.0,76.0,-56.0,-55.25,340,340,{340: 747.7994384765625}
2607065,2024-12-24 07:00:00,20241224T07.nc,414,380.5299,1,115.98551572265626,304.8,0.0,330.0,60.499996,-26.499998,845556740.0,845556740.0,0.0,60.5,60.5,-26.5,-26.5,330,330,{330: 380.5299072265625}
2642150,2024-12-27 09:00:00,20241227T09.nc,424,150.75987,1,45.95160911865235,304.8,0.0,280.0,78.75,-24.75,535265250.0,535265250.0,0.0,78.75,78.75,-24.75,-24.75,280,280,{280: 150.75987243652344}
491350,2024-04-01 03:00:00,20240401T03.nc,150,4709.4014,12,1435.4255367187502,304.8,0.0,270.0,59.4781,-19.50185,790329800.0,1099933300.0,176943970.0,59.25,59.75,-20.25,-18.75,270,270,{270: 4709.4013671875}
1561274,2024-09-25 01:00:00,20240925T01.nc,562,3384.9448,19,1031.731182421875,304.8,0.0,300.0,76.67005,-35.289974,590162100.0,669692800.0,48299210.0,76.5,76.75,-36.75,-33.75,300,300,{300: 3384.94482421875}
2091040,2024-11-09 09:00:00,20241109T09.nc,239,51898.812,109,79093.79025000003,1524.000000000001,431.0522938113194,320.0,51.928284,12.278285,924088900.0,1779489400.0,341741800.0,49.75,53.75,11.5,13.75,300,340,"{300: 2747.10595703125, 310: 6162.87109375, 320: 8894.4443359375, 330: 18433.333984375, 340: 15661.056640625}"
1722512,2024-10-08 08:00:00,20241008T08.nc,99,1396.4257,2,425.6305409179688,304.8,0.0,430.0,25.37487,-67.25,563159550.0,566912700.0,3753184.0,25.25,25.5,-67.25,-67.25,430,430,{430: 1396.4256591796875}
45477,2024-01-09 23:00:00,20240109T23.nc,143,96592.234,238,88323.93911250003,914.4000000000004,248.86815786677104,280.0,58.281467,-7.521485,872003460.0,1559013100.0,279482530.0,56.5,60.0,-12.0,-4.0,270,290,"{270: 37697.578125, 280: 37912.12890625, 290: 20982.525390625}"
1100767,2024-07-22 01:00:00,20240722T01.nc,75,8940.733,14,5450.27107968751,609.600000000001,152.40000000000057,405.0,34.267387,-85.48225,828437700.0,1332835500.0,218816110.0,34.0,34.5,-85.75,-85.0,400,410,"{400: 5108.17822265625, 410: 3832.5556640625}"
1912114,2024-10-23 10:00:00,20241023T10.nc,274,1013.9648,2,309.05646577148434,304.8,0.0,290.0,49.0,60.875,607973000.0,640083140.0,32110112.0,49.0,49.0,60.75,61.0,290,290,{290: 1013.9647827148438}
531397,2024-04-08 03:00:00,20240408T03.nc,205,5411.957,30,1649.564503125,304.8,0.0,270.0,76.49755,50.007965,574079900.0,723873660.0,50161220.0,76.25,76.75,47.75,53.0,270,270,{270: 5411.95703125}
426018,2024-03-20 06:00:00,20240320T06.nc,115,1736.3104,3,1058.4548349609393,609.600000000001,152.40000000000057,375.0,41.5,-0.1666667,544108350.0,568427600.0,31220324.0,41.5,41.5,-0.25,0.0,370,380,"{370: 578.7701416015625, 380: 1157.540283203125}"
1709044,2024-10-07 04:00:00,20241007T04.nc,192,1627.3237,3,496.0082730468751,304.8,0.0,370.0,45.41642,89.16679,586704300.0,649694700.0,47790760.0,45.25,45.5,89.0,89.25,370,370,{370: 1627.32373046875}
2051257,2024-11-06 01:00:00,20241106T01.nc,122,45022.727,82,54891.70822499998,1219.1999999999996,340.7767597709678,315.0,44.71103,10.910294,878234400.0,1409088000.0,219522820.0,43.25,45.75,10.0,11.75,300,330,"{300: 1107.06201171875, 310: 25908.1015625, 320: 12569.6142578125, 330: 5437.94873046875}"
866141,2024-06-06 04:00:00,20240606T04.nc,252,2053.175,11,625.8077548828124,304.8,0.0,290.0,76.02236,18.953278,533769630.0,559114300.0,19378536.0,76.0,76.25,17.75,20.0,290,290,{290: 2053.175048828125}
2461861,2024-12-10 23:00:00,20241210T23.nc,470,326.5865,1,99.54356118164064,304.8,0.0,270.0,65.0,-33.499996,563129860.0,563129860.0,0.0,65.0,65.0,-33.5,-33.5,270,270,{270: 326.58648681640625}
65816,2024-01-13 15:00:00,20240113T15.nc,74,1250.3673,2,381.1119559570313,304.8,0.0,330.0,36.0,-7.8749995,624673540.0,708732300.0,84058750.0,36.0,36.0,-8.0,-7.75,330,330,{330: 1250.3673095703125}
1699978,2024-10-06 08:00:00,20241006T08.nc,254,5709.9746,11,1740.4002609375,304.8,0.0,330.0,47.785202,27.796255,593545700.0,702525060.0,64995332.0,46.75,49.0,27.75,28.0,330,330,{330: 5709.974609375}
1472692,2024-09-18 11:00:00,20240918T11.nc,56,7608.816,11,4638.3341835937445,609.5999999999992,152.39999999999964,435.0,26.476929,-43.20475,598775230.0,748544830.0,68587430.0,26.25,26.75,-43.5,-42.75,430,440,"{430: 6224.162109375, 440: 1384.65380859375}"
2106220,2024-11-10 18:00:00,20241110T18.nc,423,289.4846,1,88.2349026123047,304.8,0.0,270.0,68.0,-34.75,526046140.0,526046140.0,0.0,68.0,68.0,-34.75,-34.75,270,270,{270: 289.4845886230469}
664646,2024-05-01 22:00:00,20240501T22.nc,66,1234.3224,2,376.2214637695313,304.8,0.0,350.0,37.0,46.124996,799168000.0,974841900.0,175673890.0,37.0,37.0,46.0,46.25,350,350,{350: 1234.3223876953125}
622793,2024-04-24 20:00:00,20240424T20.nc,184,64594.32,158,19688.34883125,304.8,0.0,270.0,58.00477,10.376044,743522400.0,1191145900.0,145919700.0,55.75,61.0,8.5,12.0,270,270,{270: 64594.3203125}
1353092,2024-09-09 14:00:00,20240909T14.nc,188,567.462,1,172.96241000976562,304.8,0.0,410.0,42.75,-54.999996,1384939000.0,1384939000.0,0.0,42.75,42.75,-55.0,-55.0,410,410,{410: 567.4619750976562}
2436221,2024-12-08 22:00:00,20241208T22.nc,161,1835.1207,3,559.3447977539063,304.8,0.0,330.0,37.66648,-41.166756,561996100.0,636475100.0,52669370.0,37.5,37.75,-41.25,-41.0,330,330,{330: 1835.1207275390625}
1899832,2024-10-22 12:00:00,20241022T12.nc,39,2735.5657,4,1667.6008347656275,609.600000000001,152.40000000000057,375.0,27.75,-4.437499,615842300.0,746324860.0,87659760.0,27.75,27.75,-4.75,-4.25,370,380,"{370: 683.8914184570312, 380: 2051.67431640625}"
1714598,2024-10-07 15:00:00,20241007T15.nc,421,701.6601,2,213.8659970214844,304.8,0.0,300.0,63.0,-9.125001,614035400.0,629244740.0,15209344.0,63.0,63.0,-9.25,-9.0,300,300,{300: 701.6600952148438}
2569071,2024-12-20 14:00:00,20241220T14.nc,234,541.6413,1,165.0922671386719,304.8,0.0,280.0,45.5,80.5,531348160.0,531348160.0,0.0,45.5,45.5,80.5,80.5,280,280,{280: 541.6412963867188}
1357348,2024-09-09 21:00:00,20240909T21.nc,491,225.93599,1,68.86528956298828,304.8,0.0,300.0,73.00001,-85.99999,922402500.0,922402500.0,0.0,73.0,73.0,-86.0,-86.0,300,300,{300: 225.9359893798828}
2022131,2024-11-03 12:00:00,20241103T12.nc,414,11647.716,27,3550.2237820312503,304.8,0.0,330.0,56.0627,-23.23808,732507650.0,1133156200.0,189233740.0,55.5,56.5,-24.5,-22.25,330,330,{330: 11647.7158203125}
1697072,2024-10-06 02:00:00,20241006T02.nc,220,483.69455,1,147.4300987060547,304.8,0.0,350.0,51.25,-85.74999,511160740.0,511160740.0,0.0,51.25,51.25,-85.75,-85.75,350,350,{350: 483.6945495605469}
1244619,2024-08-19 22:00:00,20240819T22.nc,26,711.3381,1,216.81584487304687,304.8,0.0,400.0,23.0,83.49999,570035900.0,570035900.0,0.0,23.0,23.0,83.5,83.5,400,400,{400: 711.3380737304688}
1445393,2024-09-16 07:00:00,20240916T07.nc,31,716.4994,1,218.38901396484377,304.8,0.0,400.0,22.0,-76.75,728998800.0,728998800.0,0.0,22.0,22.0,-76.75,-76.75,400,400,{400: 716.4993896484375}
1392447,2024-09-12 10:00:00,20240912T10.nc,71,4250.6914,6,1295.610740625,304.8,0.0,440.0,23.541443,-82.49999,682734900.0,813898000.0,109249780.0,23.25,23.75,-82.75,-82.25,440,440,{440: 4250.69140625}
338272,2024-03-04 14:00:00,20240304T14.nc,118,24509.871,43,14941.217418750026,609.600000000001,152.40000000000057,285.0,42.468506,80.4668,548371000.0,676498100.0,37144580.0,41.75,43.0,79.25,82.25,280,290,"{280: 13682.6435546875, 290: 10827.23046875}"
1821607,2024-10-16 02:00:00,20241016T02.nc,171,4064.752,7,1238.9363953125,304.8,0.0,340.0,41.285328,5.249452,556123800.0,686010100.0,55210804.0,41.0,41.5,4.75,5.75,340,340,{340: 4064.751953125}
2401265,2024-12-05 17:00:00,20241205T17.nc,89,3926.6953,6,2393.713462500004,609.600000000001,152.40000000000057,285.0,32.124825,16.791382,608851140.0,766925200.0,84863290.0,32.0,32.25,16.5,17.25,280,290,"{280: 655.345703125, 290: 3271.34912109375}"
1335465,2024-09-07 01:00:00,20240907T01.nc,98,587.6185,1,179.10612802734374,304.8,0.0,340.0,40.5,-81.99999,550286200.0,550286200.0,0.0,40.5,40.5,-82.0,-82.0,340,340,{340: 587.6185302734375}
1022682,2024-07-05 13:00:00,20240705T13.nc,72,675.8794,1,206.008039453125,304.8,0.0,440.0,29.0,-76.75,530160640.0,530160640.0,0.0,29.0,29.0,-76.75,-76.75,440,440,{440: 675.87939453125}
1330466,2024-09-06 02:00:00,20240906T02.nc,72,621.1961,1,189.34057309570312,304.8,0.0,370.0,36.5,-60.0,608071700.0,608071700.0,0.0,36.5,36.5,-60.0,-60.0,370,370,{370: 621.1961059570312}
743879,2024-05-15 13:00:00,20240515T13.nc,49,598.427,1,182.4005501953125,304.8,0.0,340.0,39.25,-82.49999,556029950.0,556029950.0,0.0,39.25,39.25,-82.5,-82.5,340,340,{340: 598.427001953125}
770415,2024-05-20 05:00:00,20240520T05.nc,110,74926.44,129,91350.31260000008,1219.2000000000014,340.77675977096834,365.0,41.25447,87.24531,774608600.0,1277424500.0,199848200.0,39.5,42.5,85.75,88.5,350,380,"{350: 15245.271484375, 360: 21568.2734375, 370: 20828.529296875, 380: 17284.361328125}"
1200174,2024-08-10 13:00:00,20240810T13.nc,210,321.33557,2,97.94308212890624,304.8,0.0,290.0,78.0,-41.375,544461440.0,564434240.0,19972800.0,78.0,78.0,-41.5,-41.25,290,290,{290: 321.3355712890625}
85505,2024-01-17 03:00:00,20240117T03.nc,242,1007.1781,3,306.98788505859375,304.8,0.0,290.0,64.25,-64.49999,577807040.0,598461500.0,22106610.0,64.25,64.25,-64.75,-64.25,290,290,{290: 1007.1781005859375}
1416780,2024-09-14 01:00:00,20240914T01.nc,303,49777.234,100,60688.40415000008,1219.2000000000014,340.77675977096834,365.0,49.89407,-1.0885694,1101680100.0,1931317800.0,416623900.0,49.0,50.5,-2.25,-0.25,350,380,"{350: 494.138916015625, 360: 7942.384765625, 370: 19436.345703125, 380: 21904.357421875}"
767892,2024-05-19 17:00:00,20240519T17.nc,73,638.7633,1,194.69505556640627,304.8,0.0,360.0,34.25,-38.749996,500361300.0,500361300.0,0.0,34.25,34.25,-38.75,-38.75,360,360,{360: 638.7633056640625}
552651,2024-04-11 17:00:00,20240411T17.nc,140,1063.8788,2,648.5405068359366,609.5999999999992,152.39999999999964,315.0,46.5,7.000001,603612700.0,651435970.0,47823330.0,46.5,46.5,7.0,7.0,310,320,"{310: 531.9393920898438, 320: 531.9393920898438}"
692667,2024-05-06 17:00:00,20240506T17.nc,167,524.5565,1,159.88482685546876,304.8,0.0,320.0,47.25,-59.249996,520351550.0,520351550.0,0.0,47.25,47.25,-59.25,-59.25,320,320,{320: 524.5565185546875}
2689445,2024-12-31 05:00:00,20241231T05.nc,419,1159.154,3,353.3101552734375,304.8,0.0,290.0,60.000008,-76.24999,514809200.0,515825470.0,925547.1,60.0,60.0,-76.5,-76.0,290,290,{290: 1159.154052734375}
1238853,2024-08-18 17:00:00,20240818T17.nc,227,386.97202,2,117.94907028808596,304.8,0.0,310.0,75.5,47.625,601306940.0,636162000.0,34855040.0,75.5,75.5,47.5,47.75,310,310,{310: 386.9720153808594}
544,2024-01-01 03:00:00,20240101T03.nc,9,205499.62,312,438453.9999000003,2133.6000000000013,609.6000000000004,350.0,31.526138,-18.588114,798351200.0,1734064000.0,256579540.0,30.0,33.5,-21.25,-15.25,320,380,"{320: 35574.23828125, 330: 63805.3046875, 340: 18418.646484375, 350: 35531.37109375, 360: 31685.08984375, 370: 13223.099609375, 380: 7261.869140625}"
