Hour,Region,FL270-290,FL300-320,FL330-350,FL360-380,FL390-410,FL420-440
01-04 12,Roma FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Santa Maria FIR,0.0,0.0,0.003086,0.012384,0.010765,0.000132
01-04 12,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Scottish FIR,0.163341,0.017035,0.0,0.0,0.0,0.0
01-04 12,Shannon FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Shanwick FIR,0.006149,0.0,0.0,0.0,0.0,0.0
01-04 12,Simferopol FIR,0.238153,0.0,0.0,0.0,0.0,0.0
01-04 12,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Sofia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Southeast Asia,0.0,0.0,0.0,0.020664,0.140152,0.216361
01-04 12,Sweden FIR,0.0,0.001444,0.0,0.0,0.0,0.0
01-04 12,Switzerland FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,USA,0.013514,0.02686,0.013435,0.00324,0.002022,0.0
01-04 12,Vilnius FIR,0.139844,0.0,0.0,0.0,0.0,0.0
01-04 12,Warszawa FIR,0.039146,0.0,0.0,0.0,0.0,0.0
01-04 12,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 12,Yerevan FIR,0.0,0.026957,0.0,0.0,0.0,0.0
01-04 12,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Africa & Middle East,8e-05,0.004569,0.005504,0.008509,0.022156,0.022903
01-04 13,Amsterdam FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Ankara FIR,0.079802,0.05835,0.021235,0.0,0.0,0.0
01-04 13,Arctic,0.209573,0.138042,0.05627,0.036331,0.017739,0.000471
01-04 13,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Barcelona FIR,0.0,0.02405,0.333441,0.115115,0.0,0.0
01-04 13,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Bodo Oceanic FIR,0.172526,0.099841,0.007813,0.0,0.0,0.0
01-04 13,Bordeaux FIR,0.028086,0.196353,0.1291,0.0,0.0,0.0
01-04 13,Bratislava  FIR,0.017861,0.0,0.0,0.0,0.0,0.0
01-04 13,Bremen FIR,0.160983,0.047368,0.0,0.0,0.0,0.0
01-04 13,Brest FIR,0.001771,0.010113,0.000598,0.0,0.0,0.0
01-04 13,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Bucarest FIR,0.03841,0.0,0.0,0.0,0.0,0.0
01-04 13,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,China,0.022561,0.018089,0.014795,0.01144,0.013704,0.002824
01-04 13,Chisinau FIR,0.124083,0.0,0.0,0.0,0.0,0.0
01-04 13,Continental Europe,0.047169,0.041759,0.041252,0.005272,0.0,0.0
01-04 13,Copenhagen FIR,0.507782,0.098276,0.0,0.0,0.0,0.0
01-04 13,Dnipro FIR,0.22433,0.0,0.0,0.0,0.0,0.0
01-04 13,East Asia,0.005396,0.000739,0.0,0.0,0.0,0.0
01-04 13,European Airspace,0.043303,0.023643,0.014245,0.001626,0.0,0.0
01-04 13,Global,0.020858,0.020592,0.016892,0.019601,0.028834,0.029272
01-04 13,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,India,6.9e-05,0.010634,0.009314,0.005009,0.023862,0.041735
01-04 13,Istanbul FIR,0.0,0.0,0.007741,0.0,0.0,0.0
01-04 13,Kiev FIR,0.182501,0.010243,0.0,0.0,0.0,0.0
01-04 13,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Latin America,0.001441,0.001968,0.004526,0.005865,0.018071,0.029713
01-04 13,Lisboa FIR,0.001552,0.035206,0.023346,0.0,0.0,0.0
01-04 13,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,London FIR,0.080599,0.0,0.0,0.0,0.0,0.0
01-04 13,Lvov FIR,0.156363,0.0,0.0,0.0,0.0,0.0
01-04 13,Madrid FIR,0.004916,0.230611,0.199957,0.001699,0.0,0.0
01-04 13,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Marseille FIR,0.0,0.012199,0.011867,0.0,0.0,0.0
01-04 13,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Munchen FIR,0.007739,0.0,0.0,0.0,0.0,0.0
01-04 13,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,North Atlantic,0.014069,0.007237,0.011572,0.0042,0.0,0.0
01-04 13,North Pacific,0.056273,0.061,0.042637,0.018357,0.008676,0.001018
01-04 13,Odessa FIR,0.037593,0.0,0.0,0.0,0.0,0.0
01-04 13,Paris FIR,0.079191,0.10713,0.0,0.0,0.0,0.0
01-04 13,Polaris FIR,0.261321,0.071176,0.0,0.0,0.0,0.0
01-04 13,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Reims FIR,0.015816,0.045085,0.0,0.0,0.0,0.0
01-04 13,Reykjavik FIR,0.098857,0.031264,0.010912,0.0,0.0,0.0
01-04 13,Riga FIR,0.003101,0.0,0.0,0.0,0.0,0.0
01-04 13,Roma FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Santa Maria FIR,0.0,0.0,0.006494,0.029782,0.018932,0.0
01-04 13,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Scottish FIR,0.190419,0.018092,0.0,0.0,0.0,0.0
01-04 13,Shannon FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Shanwick FIR,0.010364,0.0,0.0,0.0,0.0,0.0
01-04 13,Simferopol FIR,0.365109,0.02367,0.0,0.0,0.0,0.0
01-04 13,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Sofia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Southeast Asia,0.0,0.0,0.0,0.02293,0.145322,0.221024
01-04 13,Sweden FIR,0.000483,0.004091,0.0,0.0,0.0,0.0
01-04 13,Switzerland FIR,0.0,0.00409,0.0,0.0,0.0,0.0
01-04 13,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,USA,0.007767,0.014076,0.008555,0.002567,0.000746,0.0
01-04 13,Vilnius FIR,0.137619,0.0,0.0,0.0,0.0,0.0
01-04 13,Warszawa FIR,0.033072,0.0,0.0,0.0,0.0,0.0
01-04 13,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 13,Yerevan FIR,0.0,0.03389,0.0,0.0,0.0,0.0
01-04 13,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Africa & Middle East,9.3e-05,0.006616,0.007374,0.012001,0.029635,0.027528
01-04 14,Amsterdam FIR,0.006834,0.0,0.0,0.0,0.0,0.0
01-04 14,Ankara FIR,0.093983,0.063903,0.016067,0.0,0.0,0.0
01-04 14,Arctic,0.200317,0.130958,0.052176,0.03525,0.018312,0.000616
01-04 14,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Barcelona FIR,0.01357,0.236576,0.548513,0.125998,0.0,0.0
01-04 14,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Bodo Oceanic FIR,0.146803,0.092663,0.008909,0.0,0.0,0.0
01-04 14,Bordeaux FIR,0.247556,0.624665,0.238803,0.0,0.0,0.0
01-04 14,Bratislava  FIR,0.003583,0.0,0.0,0.0,0.0,0.0
01-04 14,Bremen FIR,0.158226,0.05087,0.0,0.0,0.0,0.0
01-04 14,Brest FIR,0.022813,0.027246,0.0,0.0,0.0,0.0
01-04 14,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Brussels FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Bucarest FIR,0.016412,0.0,0.0,0.0,0.0,0.0
01-04 14,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,China,0.022971,0.019401,0.01681,0.013843,0.014443,0.002495
01-04 14,Chisinau FIR,0.095119,0.0,0.0,0.0,0.0,0.0
01-04 14,Continental Europe,0.061357,0.080646,0.061548,0.005979,0.0,0.0
01-04 14,Copenhagen FIR,0.45957,0.051148,0.0,0.0,0.0,0.0
01-04 14,Dnipro FIR,0.190511,0.0,0.0,0.0,0.0,0.0
01-04 14,East Asia,0.006516,0.001082,0.0,0.0,0.0,0.0
01-04 14,European Airspace,0.048651,0.032782,0.019539,0.002682,0.000804,0.0
01-04 14,Global,0.020741,0.020408,0.016911,0.019303,0.028411,0.02867
01-04 14,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,India,0.000115,0.010888,0.008686,0.004111,0.024264,0.03981
01-04 14,Istanbul FIR,0.011679,0.0,0.011242,0.0,0.0,0.0
01-04 14,Kiev FIR,0.25831,0.022003,0.0,0.0,0.0,0.0
01-04 14,Langen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Latin America,0.001638,0.001908,0.004115,0.005337,0.017668,0.026878
01-04 14,Lisboa FIR,0.00121,0.028071,0.015624,0.0,0.0,0.0
01-04 14,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,London FIR,0.085537,0.0,0.0,0.0,0.0,0.0
01-04 14,Lvov FIR,0.137666,0.0,0.0,0.0,0.0,0.0
01-04 14,Madrid FIR,0.03082,0.3499,0.236271,0.0,0.0,0.0
01-04 14,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Marseille FIR,0.008827,0.077633,0.090839,0.005113,0.0,0.0
01-04 14,Milano FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Munchen FIR,0.009304,0.0,0.0,0.0,0.0,0.0
01-04 14,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,North Atlantic,0.015095,0.010084,0.021197,0.009432,0.0,0.0
01-04 14,North Pacific,0.056411,0.064729,0.047973,0.019901,0.008364,0.000884
01-04 14,Odessa FIR,0.115757,0.0,0.0,0.0,0.0,0.0
01-04 14,Paris FIR,0.169175,0.184254,0.0,0.0,0.0,0.0
01-04 14,Polaris FIR,0.248449,0.069195,0.0,0.0,0.0,0.0
01-04 14,Praha FIR,0.006318,0.0,0.0,0.0,0.0,0.0
01-04 14,Reims FIR,0.188871,0.03743,0.0,0.0,0.0,0.0
01-04 14,Reykjavik FIR,0.10566,0.032808,0.009325,0.0,0.0,0.0
01-04 14,Riga FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Roma FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Santa Maria FIR,0.0,0.0,0.015478,0.055822,0.030912,0.0
01-04 14,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Scottish FIR,0.225539,0.02254,0.0,0.0,0.0,0.0
01-04 14,Shannon FIR,0.002001,0.0,0.0,0.0,0.0,0.0
01-04 14,Shanwick FIR,0.009957,0.0,0.0,0.0,0.0,0.0
01-04 14,Simferopol FIR,0.439661,0.039168,0.0,0.0,0.0,0.0
01-04 14,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Sofia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Southeast Asia,0.0,0.0,0.0,0.025624,0.149298,0.223443
01-04 14,Sweden FIR,0.001446,0.004096,0.0,0.0,0.0,0.0
01-04 14,Switzerland FIR,0.040804,0.061177,0.0,0.0,0.0,0.0
01-04 14,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,USA,0.001146,0.007593,0.007329,0.002677,0.000835,0.0
01-04 14,Vilnius FIR,0.158481,0.0,0.0,0.0,0.0,0.0
01-04 14,Warszawa FIR,0.03873,0.001313,0.0,0.0,0.0,0.0
01-04 14,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 14,Yerevan FIR,0.073201,0.060601,0.013527,0.0,0.0,0.0
01-04 14,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Africa & Middle East,0.000122,0.008076,0.007746,0.014795,0.034483,0.030786
01-04 15,Amsterdam FIR,0.008498,0.0,0.0,0.0,0.0,0.0
01-04 15,Ankara FIR,0.125964,0.063217,0.003763,0.0,0.0,0.0
01-04 15,Arctic,0.187896,0.125651,0.049582,0.034794,0.018965,0.000667
01-04 15,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Barcelona FIR,0.027924,0.432362,0.654361,0.109903,0.0,0.0
01-04 15,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Bodo Oceanic FIR,0.124495,0.076638,0.011311,0.0,0.0,0.0
01-04 15,Bordeaux FIR,0.45929,0.767822,0.271662,0.0,0.0,0.0
01-04 15,Bratislava  FIR,0.024974,0.0,0.0,0.0,0.0,0.0
01-04 15,Bremen FIR,0.167926,0.047505,0.0,0.0,0.0,0.0
01-04 15,Brest FIR,0.074955,0.02648,0.0,0.0,0.0,0.0
01-04 15,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Brussels FIR,0.013848,0.004624,0.0,0.0,0.0,0.0
01-04 15,Bucarest FIR,0.00361,0.0,0.0,0.0,0.0,0.0
01-04 15,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,China,0.023643,0.020789,0.019988,0.015571,0.015608,0.001634
01-04 15,Chisinau FIR,0.025329,0.0,0.0,0.0,0.0,0.0
01-04 15,Continental Europe,0.079274,0.105442,0.073096,0.005942,0.0,0.0
01-04 15,Copenhagen FIR,0.397164,0.027333,0.0,0.0,0.0,0.0
01-04 15,Dnipro FIR,0.126015,0.0,0.0,0.0,0.0,0.0
01-04 15,East Asia,0.007243,0.00129,0.0,0.0,1.5e-05,0.0
01-04 15,European Airspace,0.05368,0.039142,0.022124,0.005058,0.003835,0.0
01-04 15,Global,0.020211,0.020375,0.016905,0.018874,0.027361,0.027673
01-04 15,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,India,0.000115,0.010445,0.007883,0.003809,0.022771,0.035883
01-04 15,Istanbul FIR,0.001646,0.0,0.0,0.0,0.0,0.0
01-04 15,Kiev FIR,0.325097,0.060169,0.0,0.0,0.0,0.0
01-04 15,Langen FIR,0.0,0.001452,0.0,0.0,0.0,0.0
01-04 15,Latin America,0.001351,0.001929,0.004107,0.005095,0.015365,0.025011
01-04 15,Lisboa FIR,0.00177,0.018131,0.006269,0.0,0.0,0.0
01-04 15,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,London FIR,0.059395,0.002033,0.0,0.0,0.0,0.0
01-04 15,Lvov FIR,0.113029,0.0,0.0,0.0,0.0,0.0
01-04 15,Madrid FIR,0.065429,0.359007,0.211097,0.0,0.0,0.0
01-04 15,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Marseille FIR,0.113467,0.282551,0.233743,0.021694,0.0,0.0
01-04 15,Milano FIR,0.0,0.003296,0.0,0.0,0.0,0.0
01-04 15,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,North Atlantic,0.016617,0.019351,0.034801,0.014896,0.0,0.0
01-04 15,North Pacific,0.058186,0.068819,0.054014,0.022124,0.008134,0.000576
01-04 15,Odessa FIR,0.20364,0.002214,0.0,0.0,0.0,0.0
01-04 15,Paris FIR,0.208857,0.185023,0.0,0.0,0.0,0.0
01-04 15,Polaris FIR,0.221763,0.069581,0.0,0.0,0.0,0.0
01-04 15,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Reims FIR,0.289285,0.07135,0.0,0.0,0.0,0.0
01-04 15,Reykjavik FIR,0.108735,0.033784,0.007778,0.0,0.0,0.0
01-04 15,Riga FIR,0.004632,0.007703,0.0,0.0,0.0,0.0
01-04 15,Roma FIR,0.0,0.003284,0.000458,0.0,0.0,0.0
01-04 15,Santa Maria FIR,0.0,0.000107,0.031392,0.089,0.047603,0.0
01-04 15,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Scottish FIR,0.28777,0.025604,0.0,0.0,0.0,0.0
01-04 15,Shannon FIR,0.009443,0.0,0.0,0.0,0.0,0.0
01-04 15,Shanwick FIR,0.009094,0.0,0.0,0.0,0.0,0.0
01-04 15,Simferopol FIR,0.504537,0.073534,0.0,0.0,0.0,0.0
01-04 15,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Sofia FIR,0.018425,0.0,0.0,0.0,0.0,0.0
01-04 15,Southeast Asia,0.0,0.0,0.0,0.027537,0.150346,0.22462
01-04 15,Sweden FIR,0.000241,0.00169,0.0,0.0,0.0,0.0
01-04 15,Switzerland FIR,0.061234,0.020355,0.0,0.0,0.0,0.0
01-04 15,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,USA,3.6e-05,0.00544,0.007391,0.00217,0.000791,0.0
01-04 15,Vilnius FIR,0.12968,0.0,0.0,0.0,0.0,0.0
01-04 15,Warszawa FIR,0.037186,0.004824,0.0,0.0,0.0,0.0
01-04 15,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 15,Yerevan FIR,0.139145,0.060821,0.0,0.0,0.0,0.0
01-04 15,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Africa & Middle East,0.000194,0.008169,0.007124,0.019298,0.035877,0.032116
01-04 16,Amsterdam FIR,0.005061,0.0,0.0,0.0,0.0,0.0
01-04 16,Ankara FIR,0.139287,0.065693,0.0,0.0,0.0,0.0
01-04 16,Arctic,0.178412,0.117816,0.046465,0.034556,0.02019,0.001017
01-04 16,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Barcelona FIR,0.031572,0.566874,0.679109,0.100513,0.0,0.0
01-04 16,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Bodo Oceanic FIR,0.111934,0.063609,0.013529,0.0,0.0,0.0
01-04 16,Bordeaux FIR,0.430505,0.739331,0.243537,0.0,0.0,0.0
01-04 16,Bratislava  FIR,0.017879,0.0,0.0,0.0,0.0,0.0
01-04 16,Bremen FIR,0.17454,0.035549,0.0,0.0,0.0,0.0
01-04 16,Brest FIR,0.057986,0.011207,0.0,0.0,0.0,0.0
01-04 16,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Brussels FIR,0.225535,0.096644,0.0,0.0,0.0,0.0
01-04 16,Bucarest FIR,0.015697,0.0,0.0,0.0,0.0,0.0
01-04 16,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,China,0.022563,0.021662,0.02178,0.016347,0.014859,0.000922
01-04 16,Chisinau FIR,0.020083,0.0,0.0,0.0,0.0,0.0
01-04 16,Continental Europe,0.080185,0.117596,0.080452,0.006473,0.0,0.0
01-04 16,Copenhagen FIR,0.302606,0.017563,0.0,0.0,0.0,0.0
01-04 16,Dnipro FIR,0.066296,0.0,0.0,0.0,0.0,0.0
01-04 16,East Asia,0.008211,0.001242,0.0,0.0,0.0,0.0
01-04 16,European Airspace,0.053584,0.042452,0.024972,0.008652,0.005938,0.0
01-04 16,Global,0.019499,0.020036,0.01746,0.019259,0.025379,0.026063
01-04 16,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,India,4.6e-05,0.00905,0.006654,0.003026,0.020021,0.031866
01-04 16,Istanbul FIR,0.004952,0.0,0.0,0.0,0.0,0.0
01-04 16,Kiev FIR,0.349395,0.085722,0.0,0.0,0.0,0.0
01-04 16,Langen FIR,0.00591,0.0,0.0,0.0,0.0,0.0
01-04 16,Latin America,0.000825,0.002069,0.004164,0.005683,0.014944,0.026789
01-04 16,Lisboa FIR,0.000875,0.000316,0.000944,0.0,0.0,0.0
01-04 16,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,London FIR,0.052842,0.004048,0.0,0.0,0.0,0.0
01-04 16,Lvov FIR,0.083358,0.0,0.0,0.0,0.0,0.0
01-04 16,Madrid FIR,0.041273,0.327552,0.18593,0.0,0.0,0.0
01-04 16,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Marseille FIR,0.215363,0.491515,0.386758,0.04206,0.0,0.0
01-04 16,Milano FIR,0.008761,0.06835,0.01322,0.0,0.0,0.0
01-04 16,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,North Atlantic,0.018906,0.030453,0.049801,0.017757,4.6e-05,0.0
01-04 16,North Pacific,0.058,0.070783,0.059653,0.024322,0.007171,0.000325
01-04 16,Odessa FIR,0.260039,0.024319,0.0,0.0,0.0,0.0
01-04 16,Paris FIR,0.230064,0.153612,0.0,0.0,0.0,0.0
01-04 16,Polaris FIR,0.18986,0.069329,0.0,0.0,0.0,0.0
01-04 16,Praha FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Reims FIR,0.257139,0.021799,0.0,0.0,0.0,0.0
01-04 16,Reykjavik FIR,0.109917,0.034955,0.005917,0.0,0.0,0.0
01-04 16,Riga FIR,0.030721,0.006152,0.0,0.0,0.0,0.0
01-04 16,Roma FIR,0.0,0.025999,0.016931,0.000908,0.0,0.0
01-04 16,Santa Maria FIR,7.5e-05,0.001686,0.056749,0.13331,0.0561,0.0
01-04 16,Sarajevo FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Scottish FIR,0.323673,0.031338,0.0,0.0,0.0,0.0
01-04 16,Shannon FIR,0.023022,0.0,0.0,0.0,0.0,0.0
01-04 16,Shanwick FIR,0.007198,0.004286,0.001954,0.0,0.0,0.0
01-04 16,Simferopol FIR,0.522718,0.071282,0.0,0.0,0.0,0.0
01-04 16,Skopje FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Sofia FIR,0.024974,0.0,0.0,0.0,0.0,0.0
01-04 16,Southeast Asia,0.0,0.0,0.0,0.028157,0.148263,0.222742
01-04 16,Sweden FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Switzerland FIR,0.024482,0.0,0.0,0.0,0.0,0.0
01-04 16,Tallinn FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Tirana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,USA,3.6e-05,0.005203,0.008543,0.001779,0.000543,0.0
01-04 16,Vilnius FIR,0.082182,0.0,0.0,0.0,0.0,0.0
01-04 16,Warszawa FIR,0.034917,0.008345,0.0,0.0,0.0,0.0
01-04 16,Wien FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 16,Yerevan FIR,0.019924,0.027126,0.0,0.0,0.0,0.0
01-04 16,Zagreb FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Africa & Middle East,0.000362,0.007843,0.0067,0.01943,0.035472,0.032361
01-04 17,Amsterdam FIR,0.0,0.003367,0.0,0.0,0.0,0.0
01-04 17,Ankara FIR,0.134391,0.05445,0.0,0.0,0.0,0.0
01-04 17,Arctic,0.171625,0.109491,0.044073,0.033888,0.02105,0.001342
01-04 17,Athinai FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Barcelona FIR,0.025174,0.657538,0.695582,0.10771,0.0,0.0
01-04 17,Beograd FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Bodo Oceanic FIR,0.097911,0.050554,0.011858,0.0,0.0,0.0
01-04 17,Bordeaux FIR,0.309316,0.548495,0.201712,0.003366,0.0,0.0
01-04 17,Bratislava  FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Bremen FIR,0.159296,0.026077,0.0,0.0,0.0,0.0
01-04 17,Brest FIR,0.026287,0.0,0.0,0.0,0.0,0.0
01-04 17,Brindisi FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Brussels FIR,0.409741,0.202269,0.0,0.0,0.0,0.0
01-04 17,Bucarest FIR,0.018544,0.0,0.0,0.0,0.0,0.0
01-04 17,Budapest FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Canarias FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,China,0.020737,0.022765,0.023708,0.016028,0.012086,0.000639
01-04 17,Chisinau FIR,0.0605,0.0,0.0,0.0,0.0,0.0
01-04 17,Continental Europe,0.072733,0.120884,0.089918,0.008526,0.0,0.0
01-04 17,Copenhagen FIR,0.186678,0.002217,0.0,0.0,0.0,0.0
01-04 17,Dnipro FIR,0.074603,0.0,0.0,0.0,0.0,0.0
01-04 17,East Asia,0.008819,0.001288,0.0,0.0,0.0,0.0
01-04 17,European Airspace,0.050858,0.044032,0.030148,0.012152,0.007276,0.0
01-04 17,Global,0.018733,0.019819,0.018179,0.019339,0.023261,0.024509
01-04 17,Helsinki FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,India,2.3e-05,0.007889,0.005905,0.002586,0.017744,0.030437
01-04 17,Istanbul FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Kiev FIR,0.292224,0.090596,0.0,0.0,0.0,0.0
01-04 17,Langen FIR,0.041544,0.011505,0.0,0.0,0.0,0.0
01-04 17,Latin America,0.000667,0.0022,0.005246,0.008188,0.018875,0.030665
01-04 17,Lisboa FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Ljubljana FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,London FIR,0.054746,0.006057,0.0,0.0,0.0,0.0
01-04 17,Lvov FIR,0.034953,0.0,0.0,0.0,0.0,0.0
01-04 17,Madrid FIR,0.014443,0.266325,0.16718,0.0,0.0,0.0
01-04 17,Malta FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Marseille FIR,0.205664,0.627988,0.529429,0.064163,0.0,0.0
01-04 17,Milano FIR,0.0762,0.142311,0.049723,0.0,0.0,0.0
01-04 17,Munchen FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,Nicosia FIR,0.0,0.0,0.0,0.0,0.0,0.0
01-04 17,North Atlantic,0.023577,0.042892,0.057953,0.020891,0.000261,0.0
01-04 17,North Pacific,0.056915,0.073307,0.064166,0.026108,0.006085,0.000225
01-04 17,Odessa FIR,0.165583,0.011038,0.0,0.0,0.0,0.0
01-04 17,Paris FIR,0.186538,0.095679,0.0,0.0,0.0,0.0
