Hour,Region,Very warming,Extremely warming,Cooling,Persistent contrails,Warming
01-01 19,Ljubljana FIR,0.287591,0.086715,0.0,0.441193,0.441193
01-01 19,London FIR,0.091542,0.010017,0.0,0.32536,0.32536
01-01 19,Lvov FIR,0.050581,0.009118,0.0,0.074218,0.074218
01-01 19,Madrid FIR,0.049221,0.002496,0.0,0.295679,0.295679
01-01 19,Malta FIR,0.036943,0.000538,0.0,0.338501,0.338501
01-01 19,Marseille FIR,0.001673,0.0,0.0,0.03622,0.03622
01-01 19,Milano FIR,0.080523,0.010872,0.0,0.108791,0.108791
01-01 19,Munchen FIR,0.016447,0.000784,0.0,0.03918,0.03918
01-01 19,Nicosia FIR,0.009803,0.0,0.0,0.074581,0.074581
01-01 19,North Atlantic,0.031405,0.005089,0.001515,0.078531,0.077016
01-01 19,North Pacific,0.044582,0.009098,0.007432,0.132889,0.125456
01-01 19,Odessa FIR,0.120872,0.066635,0.0,0.259378,0.259378
01-01 19,Paris FIR,0.047336,0.0,0.0,0.473707,0.473707
01-01 19,Polaris FIR,0.021726,0.007284,0.0,0.17668,0.17668
01-01 19,Praha FIR,0.0078,0.000344,0.0,0.112549,0.112549
01-01 19,Reims FIR,0.0,0.0,0.0,0.410979,0.410979
01-01 19,Reykjavik FIR,0.103001,0.039574,0.0,0.134346,0.134346
01-01 19,Riga FIR,0.101135,0.019668,0.0,0.375099,0.375099
01-01 19,Roma FIR,0.162757,0.014492,0.0,0.432324,0.432324
01-01 19,Santa Maria FIR,0.071432,0.025442,0.002258,0.136759,0.134501
01-01 19,Sarajevo FIR,0.276655,0.084561,0.0,0.467699,0.467699
01-01 19,Scottish FIR,0.057595,0.018918,0.0,0.08451,0.08451
01-01 19,Shannon FIR,0.0,0.0,0.0,0.00011,0.00011
01-01 19,Shanwick FIR,0.029451,0.004153,0.0,0.071286,0.071286
01-01 19,Simferopol FIR,0.233186,0.151263,0.0,0.328795,0.328795
01-01 19,Skopje FIR,0.232596,0.133961,0.0,0.449825,0.449825
01-01 19,Sofia FIR,0.127593,0.036873,0.0,0.330348,0.330348
01-01 19,Southeast Asia,0.040652,0.005866,0.004345,0.128187,0.123842
01-01 19,Sweden FIR,0.066306,0.012589,0.0,0.152766,0.152766
01-01 19,Switzerland FIR,0.0,0.0,0.0,0.194301,0.194301
01-01 19,Tallinn FIR,0.0519,0.002053,0.0,0.262633,0.262633
01-01 19,Tibilisi FIR,0.0,0.0,0.0,0.0,0.0
01-01 19,Tirana FIR,0.082353,0.043579,0.0,0.380316,0.380316
01-01 19,USA,0.002097,8.2e-05,0.041927,0.051355,0.009428
01-01 19,Vilnius FIR,0.17102,0.093218,0.0,0.451394,0.451394
01-01 19,Warszawa FIR,0.088344,0.011339,0.0,0.188884,0.188884
01-01 19,Wien FIR,0.095673,0.00035,0.0,0.309789,0.309789
01-01 19,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-01 19,Zagreb FIR,0.243197,0.083591,0.0,0.474293,0.474293
01-01 20,Africa & Middle East,0.031569,0.011166,0.000161,0.075505,0.075345
01-01 20,Amsterdam FIR,0.142911,0.0,0.0,0.335387,0.335387
01-01 20,Ankara FIR,0.117942,0.019661,0.0,0.253457,0.253457
01-01 20,Arctic,0.086409,0.023095,0.0,0.178241,0.178241
01-01 20,Athinai FIR,0.019133,0.00624,0.0,0.116103,0.116103
01-01 20,Barcelona FIR,0.0,0.0,0.0,0.018636,0.018636
01-01 20,Beograd FIR,0.27647,0.093191,0.0,0.485667,0.485667
01-01 20,Bodo Oceanic FIR,0.129843,0.02929,0.0,0.288811,0.288811
01-01 20,Bordeaux FIR,0.021522,0.0,0.0,0.344773,0.344773
01-01 20,Bratislava  FIR,0.000609,0.0,0.0,0.107227,0.107227
01-01 20,Bremen FIR,0.009207,0.000856,0.0,0.021762,0.021762
01-01 20,Brest FIR,0.085858,0.00066,0.0,0.427551,0.427551
01-01 20,Brindisi FIR,0.194686,0.017376,0.0,0.513753,0.513753
01-01 20,Brussels FIR,0.107778,0.0,0.0,0.496385,0.496385
01-01 20,Bucarest FIR,0.24343,0.126777,0.0,0.472603,0.472603
01-01 20,Budapest FIR,0.119881,0.072461,0.0,0.370796,0.370796
01-01 20,Canarias FIR,0.005453,0.002755,0.0,0.006661,0.006661
01-01 20,China,0.009403,0.000843,0.000555,0.055753,0.055197
01-01 20,Chisinau FIR,0.331074,0.218533,0.0,0.476648,0.476648
01-01 20,Continental Europe,0.068797,0.008548,0.0,0.248129,0.248129
01-01 20,Copenhagen FIR,0.007721,0.000366,0.0,0.082209,0.082209
01-01 20,Dnipro FIR,0.412956,0.113717,0.003246,0.593379,0.590134
01-01 20,East Asia,0.001178,0.0,0.000572,0.024616,0.024044
01-01 20,European Airspace,0.067208,0.018353,7.5e-05,0.171059,0.170984
01-01 20,Global,0.022099,0.004957,0.018519,0.082866,0.064347
01-01 20,Helsinki FIR,0.018418,0.00913,0.0,0.064144,0.064144
01-01 20,India,0.003438,0.000394,5e-06,0.024814,0.024809
01-01 20,Istanbul FIR,0.007128,0.003036,0.0,0.057589,0.057589
01-01 20,Kiev FIR,0.32959,0.046064,0.0,0.460204,0.460204
01-01 20,Langen FIR,0.06746,0.0,0.0,0.270487,0.270487
01-01 20,Latin America,0.024684,0.00676,0.026392,0.079143,0.052751
01-01 20,Lisboa FIR,0.083898,0.024862,0.0,0.345606,0.345606
01-01 20,Ljubljana FIR,0.26963,0.081878,0.0,0.393806,0.393806
01-01 20,London FIR,0.075827,0.008966,0.0,0.281898,0.281898
01-01 20,Lvov FIR,0.023981,0.003552,0.0,0.041191,0.041191
01-01 20,Madrid FIR,0.060071,0.003327,0.0,0.32313,0.32313
01-01 20,Malta FIR,0.040659,0.001613,0.0,0.372707,0.372707
01-01 20,Marseille FIR,0.000387,0.0,0.0,0.06114,0.06114
01-01 20,Milano FIR,0.032257,0.001282,0.0,0.054524,0.054524
01-01 20,Munchen FIR,0.001097,0.0,0.0,0.028409,0.028409
01-01 20,Nicosia FIR,0.003761,0.0,0.0,0.068679,0.068679
01-01 20,North Atlantic,0.030947,0.004272,0.000579,0.07645,0.075871
01-01 20,North Pacific,0.044216,0.00824,0.006103,0.131961,0.125858
01-01 20,Odessa FIR,0.156946,0.060115,0.001105,0.341249,0.340143
01-01 20,Paris FIR,0.035569,0.0,0.0,0.482165,0.482165
01-01 20,Polaris FIR,0.018338,0.005473,0.0,0.170086,0.170086
01-01 20,Praha FIR,0.006026,0.0,0.0,0.088567,0.088567
01-01 20,Reims FIR,0.0,0.0,0.0,0.490556,0.490556
01-01 20,Reykjavik FIR,0.097263,0.034292,0.0,0.12651,0.12651
01-01 20,Riga FIR,0.090112,0.008358,0.0,0.392376,0.392376
01-01 20,Roma FIR,0.134582,0.015167,0.0,0.397859,0.397859
01-01 20,Santa Maria FIR,0.067069,0.023729,0.0,0.140972,0.140972
01-01 20,Sarajevo FIR,0.290389,0.077227,0.0,0.484941,0.484941
01-01 20,Scottish FIR,0.066536,0.016497,0.0,0.099326,0.099326
01-01 20,Shannon FIR,0.000362,0.0,0.0,0.001567,0.001567
01-01 20,Shanwick FIR,0.029974,0.003908,0.0,0.066002,0.066002
01-01 20,Simferopol FIR,0.207506,0.124611,0.000727,0.288513,0.287786
01-01 20,Skopje FIR,0.20194,0.116149,0.0,0.436864,0.436864
01-01 20,Sofia FIR,0.178156,0.07717,0.0,0.358231,0.358231
01-01 20,Southeast Asia,0.026882,0.001947,0.010625,0.126264,0.115639
01-01 20,Sweden FIR,0.065555,0.007913,0.0,0.157853,0.157853
01-01 20,Switzerland FIR,0.0,0.0,0.0,0.219976,0.219976
01-01 20,Tallinn FIR,0.03232,0.002338,0.0,0.271519,0.271519
01-01 20,Tibilisi FIR,0.0,0.0,0.0,0.005999,0.005999
01-01 20,Tirana FIR,0.015588,0.013853,0.0,0.35182,0.35182
01-01 20,USA,0.005764,0.000681,0.034228,0.052977,0.018749
01-01 20,Vilnius FIR,0.190064,0.092343,0.0,0.460126,0.460126
01-01 20,Warszawa FIR,0.084358,0.008449,0.0,0.174328,0.174328
01-01 20,Wien FIR,0.08585,0.001047,0.0,0.234363,0.234363
01-01 20,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-01 20,Zagreb FIR,0.243587,0.055574,0.0,0.449411,0.449411
01-01 21,Africa & Middle East,0.030586,0.010552,0.000146,0.075228,0.075082
01-01 21,Amsterdam FIR,0.14742,0.003332,0.0,0.387194,0.387194
01-01 21,Ankara FIR,0.129827,0.016003,0.0,0.256693,0.256693
01-01 21,Arctic,0.084901,0.021403,0.0,0.178886,0.178886
01-01 21,Athinai FIR,0.031938,0.008439,0.0,0.139017,0.139017
01-01 21,Barcelona FIR,0.0,0.0,0.0,0.01177,0.01177
01-01 21,Beograd FIR,0.231855,0.066552,0.0,0.470703,0.470703
01-01 21,Bodo Oceanic FIR,0.129337,0.027562,0.0,0.285852,0.285852
01-01 21,Bordeaux FIR,0.039493,0.0,0.0,0.359585,0.359585
01-01 21,Bratislava  FIR,0.002398,0.0,0.0,0.105249,0.105249
01-01 21,Bremen FIR,0.022989,0.0,0.0,0.047923,0.047923
01-01 21,Brest FIR,0.088301,9.7e-05,0.0,0.41333,0.41333
01-01 21,Brindisi FIR,0.219279,0.027181,0.0,0.494172,0.494172
01-01 21,Brussels FIR,0.121001,0.0,0.0,0.478087,0.478087
01-01 21,Bucarest FIR,0.315926,0.13069,0.0,0.524183,0.524183
01-01 21,Budapest FIR,0.164965,0.06036,0.0,0.370425,0.370425
01-01 21,Canarias FIR,0.007004,0.003159,0.0,0.007827,0.007827
01-01 21,China,0.00754,0.000745,0.001454,0.054668,0.053214
01-01 21,Chisinau FIR,0.39395,0.253133,0.0,0.546623,0.546623
01-01 21,Continental Europe,0.068447,0.007157,0.0,0.249087,0.249087
01-01 21,Copenhagen FIR,0.00449,0.0,0.0,0.062006,0.062006
01-01 21,Dnipro FIR,0.381149,0.056731,0.00475,0.555583,0.550833
01-01 21,East Asia,8.5e-05,0.0,0.003112,0.021808,0.018696
01-01 21,European Airspace,0.067078,0.016391,0.000229,0.171086,0.170857
01-01 21,Global,0.021558,0.004803,0.019411,0.082751,0.06334
01-01 21,Helsinki FIR,0.019274,0.00696,0.0,0.069587,0.069587
01-01 21,India,0.001816,0.000142,3.2e-05,0.022216,0.022184
01-01 21,Istanbul FIR,0.000291,0.0,0.0,0.038893,0.038893
01-01 21,Kiev FIR,0.295678,0.037466,0.0,0.426323,0.426323
01-01 21,Langen FIR,0.108184,0.0,0.0,0.409379,0.409379
01-01 21,Latin America,0.030915,0.009334,0.017558,0.080913,0.063355
01-01 21,Lisboa FIR,0.096298,0.028654,0.0,0.341487,0.341487
01-01 21,Ljubljana FIR,0.18296,0.0311,0.0,0.24667,0.24667
01-01 21,London FIR,0.059927,0.004486,0.0,0.243158,0.243158
01-01 21,Lvov FIR,0.021578,0.007827,0.0,0.037771,0.037771
01-01 21,Madrid FIR,0.060389,0.004794,0.0,0.359606,0.359606
01-01 21,Malta FIR,0.035405,0.000896,0.0,0.379543,0.379543
01-01 21,Marseille FIR,0.00776,0.0,0.0,0.091493,0.091493
01-01 21,Milano FIR,0.002987,0.0,0.0,0.036216,0.036216
01-01 21,Munchen FIR,0.0,0.0,0.0,0.067685,0.067685
01-01 21,Nicosia FIR,0.002694,0.0,0.0,0.062734,0.062734
01-01 21,North Atlantic,0.029647,0.002867,3e-06,0.075243,0.07524
01-01 21,North Pacific,0.043135,0.006845,0.005278,0.130729,0.125451
01-01 21,Odessa FIR,0.282331,0.123654,0.003282,0.471799,0.468517
01-01 21,Paris FIR,0.035311,0.0,0.0,0.504312,0.504312
01-01 21,Polaris FIR,0.013815,0.004889,0.0,0.1588,0.1588
01-01 21,Praha FIR,0.002508,0.0,0.0,0.065691,0.065691
01-01 21,Reims FIR,0.010484,0.0,0.0,0.488872,0.488872
01-01 21,Reykjavik FIR,0.088551,0.027027,0.0,0.11752,0.11752
01-01 21,Riga FIR,0.062866,0.003803,0.0,0.388076,0.388076
01-01 21,Roma FIR,0.110679,0.015354,0.0,0.351453,0.351453
01-01 21,Santa Maria FIR,0.061418,0.0193,0.0,0.140242,0.140242
01-01 21,Sarajevo FIR,0.288574,0.049144,0.0,0.4808,0.4808
01-01 21,Scottish FIR,0.069305,0.013144,0.0,0.114549,0.114549
01-01 21,Shannon FIR,0.000964,0.0,0.0,0.002772,0.002772
01-01 21,Shanwick FIR,0.030379,0.002796,0.0,0.064377,0.064377
01-01 21,Simferopol FIR,0.178527,0.103227,0.005526,0.255805,0.250278
01-01 21,Skopje FIR,0.101953,0.070424,0.0,0.372086,0.372086
01-01 21,Sofia FIR,0.237161,0.119033,0.0,0.407132,0.407132
01-01 21,Southeast Asia,0.013532,0.000333,0.025994,0.124833,0.098838
01-01 21,Sweden FIR,0.049702,0.003142,0.0,0.151724,0.151724
01-01 21,Switzerland FIR,0.0,0.0,0.0,0.343887,0.343887
01-01 21,Tallinn FIR,0.025229,0.000584,0.0,0.264538,0.264538
01-01 21,Tibilisi FIR,0.0074,0.000703,0.0,0.02793,0.02793
01-01 21,Tirana FIR,0.064741,0.005191,0.0,0.440486,0.440486
01-01 21,USA,0.010484,0.001258,0.025595,0.055357,0.029762
01-01 21,Vilnius FIR,0.203367,0.071703,0.0,0.464269,0.464269
01-01 21,Warszawa FIR,0.08165,0.008822,0.0,0.154821,0.154821
01-01 21,Wien FIR,0.057675,0.001739,0.0,0.168452,0.168452
01-01 21,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-01 21,Zagreb FIR,0.235364,0.026076,0.0,0.399133,0.399133
01-01 22,Africa & Middle East,0.031261,0.010488,0.000223,0.078022,0.077798
01-01 22,Amsterdam FIR,0.133915,0.002769,0.0,0.402281,0.402281
01-01 22,Ankara FIR,0.126686,0.013069,0.000308,0.257244,0.256936
01-01 22,Arctic,0.082895,0.022189,0.0,0.178959,0.178959
01-01 22,Athinai FIR,0.040659,0.009282,0.0,0.179897,0.179897
01-01 22,Barcelona FIR,0.0,0.0,0.0,0.018249,0.018249
01-01 22,Beograd FIR,0.223997,0.027617,0.0,0.432161,0.432161
01-01 22,Bodo Oceanic FIR,0.126523,0.024528,0.0,0.280933,0.280933
01-01 22,Bordeaux FIR,0.047266,0.0,0.0,0.449158,0.449158
01-01 22,Bratislava  FIR,0.003001,0.0,0.0,0.140309,0.140309
01-01 22,Bremen FIR,0.05187,0.0,0.0,0.111899,0.111899
01-01 22,Brest FIR,0.121698,0.003395,0.0,0.421397,0.421397
01-01 22,Brindisi FIR,0.1835,0.045439,0.0,0.453774,0.453774
01-01 22,Brussels FIR,0.099189,0.0,0.0,0.456028,0.456028
01-01 22,Bucarest FIR,0.344127,0.128174,0.0,0.55247,0.55247
01-01 22,Budapest FIR,0.187748,0.006511,0.0,0.359116,0.359116
01-01 22,Canarias FIR,0.008451,0.002741,0.0,0.009649,0.009649
01-01 22,China,0.005351,0.000403,0.003364,0.052719,0.049354
01-01 22,Chisinau FIR,0.433066,0.17803,0.0,0.56357,0.56357
01-01 22,Continental Europe,0.06717,0.005712,0.0,0.246463,0.246463
01-01 22,Copenhagen FIR,0.00848,0.0,0.0,0.044592,0.044592
01-01 22,Dnipro FIR,0.334686,0.025932,0.012481,0.532092,0.519611
01-01 22,East Asia,8e-06,0.0,0.009193,0.01853,0.009337
01-01 22,European Airspace,0.0655,0.013686,0.000581,0.169264,0.168682
01-01 22,Global,0.021855,0.005122,0.019091,0.081199,0.062108
01-01 22,Helsinki FIR,0.018055,0.003406,0.0,0.060569,0.060569
01-01 22,India,0.000781,0.0,3.7e-05,0.013667,0.013631
01-01 22,Istanbul FIR,0.005743,0.001673,0.0,0.04244,0.04244
01-01 22,Kiev FIR,0.277566,0.040688,0.0,0.382325,0.382325
01-01 22,Langen FIR,0.103063,0.0,0.0,0.484665,0.484665
01-01 22,Latin America,0.036976,0.012746,0.008713,0.082226,0.073512
01-01 22,Lisboa FIR,0.092088,0.021352,0.0,0.322557,0.322557
01-01 22,Ljubljana FIR,0.073434,0.008117,0.0,0.106015,0.106015
01-01 22,London FIR,0.036509,0.001576,0.0,0.171099,0.171099
01-01 22,Lvov FIR,0.037873,0.014365,0.0,0.052131,0.052131
01-01 22,Madrid FIR,0.08163,0.009654,0.0,0.39394,0.39394
01-01 22,Malta FIR,0.034103,0.000538,0.0,0.364694,0.364694
01-01 22,Marseille FIR,0.013316,0.0,0.0,0.129363,0.129363
01-01 22,Milano FIR,0.0,0.0,0.0,0.044315,0.044315
01-01 22,Munchen FIR,0.003487,0.0,0.0,0.184583,0.184583
01-01 22,Nicosia FIR,0.000412,0.0,0.0,0.038414,0.038414
01-01 22,North Atlantic,0.028505,0.002232,0.0,0.072941,0.072941
01-01 22,North Pacific,0.040492,0.005416,0.00524,0.127604,0.122364
01-01 22,Odessa FIR,0.400569,0.118652,0.005122,0.565602,0.56048
01-01 22,Paris FIR,0.052066,0.001583,0.0,0.49698,0.49698
01-01 22,Polaris FIR,0.01111,0.003796,0.0,0.159086,0.159086
01-01 22,Praha FIR,0.000359,0.0,0.0,0.009613,0.009613
01-01 22,Reims FIR,0.06552,0.0,0.0,0.514754,0.514754
01-01 22,Reykjavik FIR,0.0762,0.022701,0.0,0.102584,0.102584
01-01 22,Riga FIR,0.036562,0.002829,0.0,0.389103,0.389103
01-01 22,Roma FIR,0.090436,0.009859,0.0,0.289603,0.289603
01-01 22,Santa Maria FIR,0.054093,0.016469,0.0,0.127998,0.127998
01-01 22,Sarajevo FIR,0.237477,0.024613,0.0,0.411041,0.411041
01-01 22,Scottish FIR,0.072386,0.01073,0.0,0.135414,0.135414
01-01 22,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-01 22,Shanwick FIR,0.030204,0.001763,0.0,0.061437,0.061437
01-01 22,Simferopol FIR,0.160519,0.075157,0.022316,0.301602,0.279286
01-01 22,Skopje FIR,0.056795,0.013785,0.0,0.201085,0.201085
01-01 22,Sofia FIR,0.274999,0.129076,0.0,0.415979,0.415979
01-01 22,Southeast Asia,0.00661,0.00014,0.048173,0.113614,0.065441
01-01 22,Sweden FIR,0.035582,0.002403,0.0,0.137674,0.137674
01-01 22,Switzerland FIR,0.0,0.0,0.0,0.413312,0.413312
01-01 22,Tallinn FIR,0.027269,0.000875,0.0,0.254333,0.254333
01-01 22,Tibilisi FIR,0.024011,0.009512,0.0,0.074762,0.074762
01-01 22,Tirana FIR,0.212998,0.0,0.0,0.531405,0.531405
01-01 22,USA,0.014779,0.00174,0.0167,0.057105,0.040405
01-01 22,Vilnius FIR,0.18692,0.043388,0.0,0.492061,0.492061
01-01 22,Warszawa FIR,0.078854,0.008787,0.0,0.137221,0.137221
01-01 22,Wien FIR,0.012457,0.00139,0.0,0.129383,0.129383
01-01 22,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-01 22,Zagreb FIR,0.171338,0.01865,0.0,0.299005,0.299005
01-01 23,Africa & Middle East,0.03083,0.009527,0.000449,0.078857,0.078408
01-01 23,Amsterdam FIR,0.09735,0.002206,0.0,0.368164,0.368164
01-01 23,Ankara FIR,0.117672,0.008974,0.002631,0.26411,0.261479
01-01 23,Arctic,0.081461,0.023038,0.0,0.181021,0.181021
01-01 23,Athinai FIR,0.04766,0.008744,0.0,0.212581,0.212581
01-01 23,Barcelona FIR,0.0,0.0,0.0,0.035906,0.035906
01-01 23,Beograd FIR,0.248268,0.02477,0.0,0.456112,0.456112
01-01 23,Bodo Oceanic FIR,0.123408,0.022893,0.0,0.278043,0.278043
01-01 23,Bordeaux FIR,0.051269,0.0,0.0,0.492854,0.492854
01-01 23,Bratislava  FIR,0.001218,0.0,0.0,0.14891,0.14891
01-01 23,Bremen FIR,0.069217,0.001017,0.0,0.180971,0.180971
01-01 23,Brest FIR,0.170428,0.004387,0.0,0.428511,0.428511
01-01 23,Brindisi FIR,0.173842,0.04542,0.0,0.428742,0.428742
01-01 23,Brussels FIR,0.08708,0.0,0.0,0.40762,0.40762
01-01 23,Bucarest FIR,0.335018,0.114098,0.0,0.572961,0.572961
01-01 23,Budapest FIR,0.160699,0.00124,0.0,0.302442,0.302442
01-01 23,Canarias FIR,0.008762,0.002969,0.0,0.010021,0.010021
01-01 23,China,0.003899,0.000121,0.007389,0.051302,0.043913
01-01 23,Chisinau FIR,0.482841,0.133215,0.0,0.604786,0.604786
01-01 23,Continental Europe,0.066356,0.005291,0.0,0.248913,0.248913
01-01 23,Copenhagen FIR,0.02355,0.000356,0.0,0.053623,0.053623
01-01 23,Dnipro FIR,0.272071,0.009464,0.029464,0.525726,0.496262
01-01 23,East Asia,5.6e-05,3e-06,0.012612,0.017356,0.004744
01-01 23,European Airspace,0.063248,0.011001,0.001358,0.171939,0.170582
01-01 23,Global,0.022169,0.005207,0.020106,0.081903,0.061797
01-01 23,Helsinki FIR,0.015146,0.002059,0.0,0.070351,0.070351
01-01 23,India,0.000228,0.0,0.000234,0.011644,0.01141
01-01 23,Istanbul FIR,0.027742,0.009097,0.0,0.069055,0.069055
01-01 23,Kiev FIR,0.260624,0.018376,0.000626,0.359059,0.358434
01-01 23,Langen FIR,0.067839,0.0,0.0,0.493996,0.493996
01-01 23,Latin America,0.040367,0.014484,0.004204,0.082222,0.078018
01-01 23,Lisboa FIR,0.07778,0.012171,0.0,0.33007,0.33007
01-01 23,Ljubljana FIR,0.004858,0.0,0.0,0.019471,0.019471
01-01 23,London FIR,0.019433,0.000206,0.0,0.139148,0.139148
01-01 23,Lvov FIR,0.039785,0.012046,0.0,0.07025,0.07025
01-01 23,Madrid FIR,0.098871,0.012368,0.0,0.426863,0.426863
01-01 23,Malta FIR,0.041909,0.0,0.0,0.359599,0.359599
01-01 23,Marseille FIR,0.011011,0.0,0.0,0.16795,0.16795
01-01 23,Milano FIR,0.000182,0.0,0.0,0.097648,0.097648
01-01 23,Munchen FIR,0.012172,0.0,0.0,0.340677,0.340677
01-01 23,Nicosia FIR,0.0,0.0,0.0,0.025282,0.025282
01-01 23,North Atlantic,0.02739,0.001634,0.0,0.071115,0.071115
01-01 23,North Pacific,0.037918,0.004123,0.007605,0.127735,0.12013
01-01 23,Odessa FIR,0.457253,0.08177,0.010859,0.628804,0.617945
01-01 23,Paris FIR,0.046311,0.002658,0.0,0.466829,0.466829
01-01 23,Polaris FIR,0.010873,0.003216,0.0,0.159608,0.159608
01-01 23,Praha FIR,0.0,0.0,0.0,0.021412,0.021412
01-01 23,Reims FIR,0.14867,0.008289,0.0,0.50235,0.50235
01-01 23,Reykjavik FIR,0.066978,0.017251,0.0,0.093357,0.093357
01-01 23,Riga FIR,0.022829,0.003344,0.0,0.388951,0.388951
01-01 23,Roma FIR,0.08471,0.000536,0.0,0.253044,0.253044
01-01 23,Santa Maria FIR,0.049916,0.012999,0.0,0.12256,0.12256
01-01 23,Sarajevo FIR,0.202105,0.005091,0.0,0.37061,0.37061
01-01 23,Scottish FIR,0.073236,0.012635,0.0,0.142488,0.142488
01-01 23,Shannon FIR,0.0,0.0,0.0,0.0,0.0
01-01 23,Shanwick FIR,0.027205,0.00121,0.0,0.054943,0.054943
01-01 23,Simferopol FIR,0.145974,0.048726,0.033686,0.357198,0.323512
01-01 23,Skopje FIR,0.140498,0.0,0.0,0.333841,0.333841
01-01 23,Sofia FIR,0.288872,0.118631,0.000434,0.419886,0.419452
01-01 23,Southeast Asia,0.006803,0.000281,0.07036,0.117325,0.046965
01-01 23,Sweden FIR,0.026797,0.002127,0.0,0.136441,0.136441
01-01 23,Switzerland FIR,0.031809,0.0,0.0,0.419673,0.419673
01-01 23,Tallinn FIR,0.014009,0.000584,0.0,0.213225,0.213225
01-01 23,Tibilisi FIR,0.036092,0.01375,0.0,0.135375,0.135375
01-01 23,Tirana FIR,0.325381,0.077283,0.0,0.534574,0.534574
01-01 23,USA,0.018263,0.001605,0.009994,0.062144,0.05215
01-01 23,Vilnius FIR,0.188637,0.016658,0.0,0.488571,0.488571
01-01 23,Warszawa FIR,0.069876,0.008643,0.0,0.129243,0.129243
01-01 23,Wien FIR,0.0,0.0,0.0,0.12793,0.12793
01-01 23,Yerevan FIR,0.0,0.0,0.0,0.0,0.0
01-01 23,Zagreb FIR,0.109803,0.012451,0.0,0.227675,0.227675
01-02 00,Africa & Middle East,0.029129,0.007607,0.000991,0.079471,0.07848
01-02 00,Amsterdam FIR,0.049119,0.0,0.0,0.288091,0.288091
01-02 00,Ankara FIR,0.099653,0.00482,0.008088,0.268699,0.260611
01-02 00,Arctic,0.081622,0.024082,2e-06,0.183542,0.18354
01-02 00,Athinai FIR,0.059989,0.010527,0.0,0.245272,0.245272
01-02 00,Barcelona FIR,0.000596,0.0,0.0,0.063255,0.063255
01-02 00,Beograd FIR,0.257064,0.014593,0.007392,0.473293,0.4659
01-02 00,Bodo Oceanic FIR,0.124114,0.02369,0.0,0.275042,0.275042
01-02 00,Bordeaux FIR,0.06898,0.001463,0.0,0.496024,0.496024
01-02 00,Bratislava  FIR,0.0,0.0,0.0,0.113438,0.113438
01-02 00,Bremen FIR,0.083544,0.000287,0.0,0.245639,0.245639
01-02 00,Brest FIR,0.176369,0.004544,0.0,0.433112,0.433112
01-02 00,Brindisi FIR,0.155366,0.005436,0.00207,0.393565,0.391494
01-02 00,Brussels FIR,0.073854,0.0,0.0,0.372864,0.372864
01-02 00,Bucarest FIR,0.273612,0.084799,0.003986,0.573148,0.569162
01-02 00,Budapest FIR,0.11022,0.001538,0.0,0.23121,0.23121
01-02 00,Canarias FIR,0.007933,0.002152,0.0,0.010475,0.010475
01-02 00,China,0.00257,1.8e-05,0.013025,0.050602,0.037577
01-02 00,Chisinau FIR,0.452639,0.112392,0.0,0.594721,0.594721
01-02 00,Continental Europe,0.062374,0.003833,0.000111,0.250364,0.250253
01-02 00,Copenhagen FIR,0.053174,0.00834,0.0,0.079735,0.079735
01-02 00,Dnipro FIR,0.192795,0.001352,0.069199,0.523248,0.454049
01-02 00,East Asia,0.000143,5e-06,0.01282,0.016255,0.003435
01-02 00,European Airspace,0.058653,0.008167,0.003189,0.174204,0.171015
01-02 00,Global,0.022304,0.005192,0.020892,0.082572,0.061681
01-02 00,Helsinki FIR,0.012582,0.000404,0.0,0.078024,0.078024
01-02 00,India,9.4e-05,0.0,0.002286,0.009721,0.007435
01-02 00,Istanbul FIR,0.051142,0.014278,0.0,0.115949,0.115949
01-02 00,Kiev FIR,0.221834,0.004856,0.000938,0.32199,0.321051
01-02 00,Langen FIR,0.051946,0.000249,0.0,0.488391,0.488391
01-02 00,Latin America,0.041926,0.015609,0.001499,0.082829,0.08133
01-02 00,Lisboa FIR,0.066208,0.006119,0.0,0.333738,0.333738
01-02 00,Ljubljana FIR,0.0,0.0,0.0,0.040787,0.040787
01-02 00,London FIR,0.011169,0.0,0.0,0.121457,0.121457
01-02 00,Lvov FIR,0.029203,0.006344,0.0,0.092454,0.092454
01-02 00,Madrid FIR,0.106804,0.010383,0.0,0.437646,0.437646
01-02 00,Malta FIR,0.069861,0.0,0.0,0.382819,0.382819
01-02 00,Marseille FIR,0.009731,0.0,0.0,0.201773,0.201773
01-02 00,Milano FIR,0.01451,0.000182,0.0,0.18072,0.18072
01-02 00,Munchen FIR,0.014529,0.0,0.0,0.433575,0.433575
01-02 00,Nicosia FIR,0.0,0.0,0.0,0.014897,0.014897
01-02 00,North Atlantic,0.025527,0.001083,0.0,0.068324,0.068324
01-02 00,North Pacific,0.034279,0.003019,0.011822,0.128095,0.116273
01-02 00,Odessa FIR,0.446767,0.069569,0.011484,0.638779,0.627295
01-02 00,Paris FIR,0.035181,0.0,0.0,0.434071,0.434071
01-02 00,Polaris FIR,0.01134,0.00346,0.0,0.152651,0.152651
