Date,Airport,Big Hits
2019-06-18 00:00:00,Amsterdam Airport Schiphol,14
2019-06-18 00:00:00,London Gatwick Airport,12
2019-06-18 00:00:00,Zürich Airport,10
2019-06-18 00:00:00,Malpensa International Airport,10
2019-06-18 00:00:00,Brussels Airport,12
2019-06-18 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,13
2019-06-18 00:00:00,Vienna International Airport,13
2019-06-18 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,10
2019-06-18 00:00:00,Manchester Airport,10
2019-06-18 00:00:00,Copenhagen Kastrup Airport,15
2019-06-18 00:00:00,Düsseldorf Airport,7
2019-06-18 00:00:00,Dublin Airport,7
2019-06-18 00:00:00,Helsinki Vantaa Airport,11
2019-06-18 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),2
2019-06-18 00:00:00,Paris-Orly Airport,2
2019-06-17 00:00:00,London Heathrow Airport,86
2019-06-17 00:00:00,Amsterdam Airport Schiphol,43
2019-06-17 00:00:00,Charles de Gaulle International Airport,33
2019-06-17 00:00:00,Frankfurt am Main Airport,42
2019-06-17 00:00:00,Adolfo Suárez Madrid–Barajas Airport,21
2019-06-17 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,17
2019-06-17 00:00:00,London Gatwick Airport,31
2019-06-17 00:00:00,Zürich Airport,18
2019-06-17 00:00:00,Munich Airport,25
2019-06-17 00:00:00,Manchester Airport,20
2019-06-17 00:00:00,Malpensa International Airport,14
2019-06-17 00:00:00,Copenhagen Kastrup Airport,8
2019-06-17 00:00:00,Brussels Airport,14
2019-06-17 00:00:00,Dublin Airport,7
2019-06-17 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,19
2019-06-17 00:00:00,Vienna International Airport,11
2019-06-17 00:00:00,Helsinki Vantaa Airport,10
2019-06-17 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),16
2019-06-17 00:00:00,Düsseldorf Airport,12
2019-06-17 00:00:00,Paris-Orly Airport,2
2019-06-16 00:00:00,London Heathrow Airport,36
2019-06-16 00:00:00,Charles de Gaulle International Airport,29
2019-06-16 00:00:00,Adolfo Suárez Madrid–Barajas Airport,24
2019-06-16 00:00:00,Amsterdam Airport Schiphol,15
2019-06-16 00:00:00,Munich Airport,14
2019-06-16 00:00:00,Frankfurt am Main Airport,18
2019-06-16 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,17
2019-06-16 00:00:00,Zürich Airport,6
2019-06-16 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,13
2019-06-16 00:00:00,Malpensa International Airport,5
2019-06-16 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),10
2019-06-16 00:00:00,Düsseldorf Airport,4
2019-06-16 00:00:00,Manchester Airport,4
2019-06-16 00:00:00,Paris-Orly Airport,4
2019-06-16 00:00:00,London Gatwick Airport,5
2019-06-16 00:00:00,Copenhagen Kastrup Airport,11
2019-06-16 00:00:00,Dublin Airport,2
2019-06-16 00:00:00,Vienna International Airport,4
2019-06-16 00:00:00,Brussels Airport,4
2019-06-16 00:00:00,Helsinki Vantaa Airport,5
2019-06-15 00:00:00,London Heathrow Airport,26
2019-06-15 00:00:00,Charles de Gaulle International Airport,14
2019-06-15 00:00:00,Adolfo Suárez Madrid–Barajas Airport,12
2019-06-15 00:00:00,Frankfurt am Main Airport,21
2019-06-15 00:00:00,Amsterdam Airport Schiphol,10
2019-06-15 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,10
2019-06-15 00:00:00,Munich Airport,10
2019-06-15 00:00:00,London Gatwick Airport,8
2019-06-15 00:00:00,Malpensa International Airport,8
2019-06-15 00:00:00,Vienna International Airport,8
2019-06-15 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),7
2019-06-15 00:00:00,Paris-Orly Airport,2
2019-06-15 00:00:00,Manchester Airport,5
2019-06-15 00:00:00,Copenhagen Kastrup Airport,8
2019-06-15 00:00:00,Dublin Airport,4
2019-06-15 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-06-15 00:00:00,Helsinki Vantaa Airport,4
2019-06-15 00:00:00,Düsseldorf Airport,2
2019-06-15 00:00:00,Brussels Airport,1
2019-06-15 00:00:00,Zürich Airport,1
2019-06-14 00:00:00,London Heathrow Airport,27
2019-06-14 00:00:00,Frankfurt am Main Airport,20
2019-06-14 00:00:00,Adolfo Suárez Madrid–Barajas Airport,19
2019-06-14 00:00:00,Charles de Gaulle International Airport,14
2019-06-14 00:00:00,London Gatwick Airport,10
2019-06-14 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-06-14 00:00:00,Malpensa International Airport,6
2019-06-14 00:00:00,Munich Airport,5
2019-06-14 00:00:00,Amsterdam Airport Schiphol,6
2019-06-14 00:00:00,Zürich Airport,2
2019-06-14 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),5
2019-06-14 00:00:00,Düsseldorf Airport,7
2019-06-14 00:00:00,Paris-Orly Airport,4
2019-06-14 00:00:00,Manchester Airport,5
2019-06-14 00:00:00,Vienna International Airport,3
2019-06-14 00:00:00,Brussels Airport,4
2019-06-14 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-06-14 00:00:00,Helsinki Vantaa Airport,1
2019-06-14 00:00:00,Copenhagen Kastrup Airport,1
2019-06-13 00:00:00,London Heathrow Airport,51
2019-06-13 00:00:00,Charles de Gaulle International Airport,30
2019-06-13 00:00:00,Adolfo Suárez Madrid–Barajas Airport,28
2019-06-13 00:00:00,Frankfurt am Main Airport,18
2019-06-13 00:00:00,Amsterdam Airport Schiphol,22
2019-06-13 00:00:00,Munich Airport,7
2019-06-13 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,8
2019-06-13 00:00:00,Malpensa International Airport,7
2019-06-13 00:00:00,London Gatwick Airport,10
2019-06-13 00:00:00,Manchester Airport,5
2019-06-13 00:00:00,Dublin Airport,7
2019-06-13 00:00:00,Zürich Airport,6
2019-06-13 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,11
2019-06-13 00:00:00,Brussels Airport,2
2019-06-13 00:00:00,Helsinki Vantaa Airport,4
2019-06-13 00:00:00,Vienna International Airport,3
2019-06-13 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),5
2019-06-13 00:00:00,Düsseldorf Airport,3
2019-06-13 00:00:00,Copenhagen Kastrup Airport,2
2019-06-13 00:00:00,Paris-Orly Airport,1
2019-06-12 00:00:00,Charles de Gaulle International Airport,18
2019-06-12 00:00:00,Amsterdam Airport Schiphol,22
2019-06-12 00:00:00,London Heathrow Airport,23
2019-06-12 00:00:00,Frankfurt am Main Airport,23
2019-06-12 00:00:00,Adolfo Suárez Madrid–Barajas Airport,21
2019-06-12 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,6
2019-06-12 00:00:00,Munich Airport,8
2019-06-12 00:00:00,London Gatwick Airport,9
2019-06-12 00:00:00,Manchester Airport,8
2019-06-12 00:00:00,Malpensa International Airport,4
2019-06-12 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),4
2019-06-12 00:00:00,Brussels Airport,5
2019-06-12 00:00:00,Zürich Airport,5
2019-06-12 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-06-12 00:00:00,Helsinki Vantaa Airport,5
2019-06-12 00:00:00,Dublin Airport,3
2019-06-12 00:00:00,Düsseldorf Airport,2
2019-06-12 00:00:00,Vienna International Airport,3
2019-06-12 00:00:00,Paris-Orly Airport,1
2019-06-12 00:00:00,Copenhagen Kastrup Airport,3
2019-06-11 00:00:00,London Heathrow Airport,81
2019-06-11 00:00:00,Frankfurt am Main Airport,53
2019-06-11 00:00:00,Charles de Gaulle International Airport,45
2019-06-11 00:00:00,Amsterdam Airport Schiphol,32
2019-06-11 00:00:00,Munich Airport,23
2019-06-11 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,13
2019-06-11 00:00:00,Dublin Airport,17
2019-06-11 00:00:00,Adolfo Suárez Madrid–Barajas Airport,11
2019-06-11 00:00:00,Zürich Airport,11
2019-06-11 00:00:00,Brussels Airport,14
2019-06-11 00:00:00,Manchester Airport,14
2019-06-11 00:00:00,London Gatwick Airport,11
2019-06-11 00:00:00,Malpensa International Airport,8
2019-06-11 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,5
2019-06-11 00:00:00,Copenhagen Kastrup Airport,7
2019-06-11 00:00:00,Helsinki Vantaa Airport,8
2019-06-11 00:00:00,Vienna International Airport,3
2019-06-11 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),3
2019-06-11 00:00:00,Düsseldorf Airport,4
2019-06-10 00:00:00,London Heathrow Airport,69
2019-06-10 00:00:00,Charles de Gaulle International Airport,33
2019-06-10 00:00:00,Frankfurt am Main Airport,32
2019-06-10 00:00:00,Adolfo Suárez Madrid–Barajas Airport,31
2019-06-10 00:00:00,Amsterdam Airport Schiphol,23
2019-06-10 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,20
2019-06-10 00:00:00,Munich Airport,18
2019-06-10 00:00:00,London Gatwick Airport,14
2019-06-10 00:00:00,Malpensa International Airport,11
2019-06-10 00:00:00,Zürich Airport,10
2019-06-10 00:00:00,Manchester Airport,10
2019-06-10 00:00:00,Copenhagen Kastrup Airport,14
2019-06-10 00:00:00,Dublin Airport,7
2019-06-10 00:00:00,Paris-Orly Airport,4
2019-06-10 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,8
2019-06-10 00:00:00,Vienna International Airport,5
2019-06-10 00:00:00,Brussels Airport,6
2019-06-10 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),4
2019-06-10 00:00:00,Düsseldorf Airport,7
2019-06-10 00:00:00,Helsinki Vantaa Airport,4
2019-06-09 00:00:00,London Heathrow Airport,44
2019-06-09 00:00:00,Frankfurt am Main Airport,31
2019-06-09 00:00:00,Adolfo Suárez Madrid–Barajas Airport,30
2019-06-09 00:00:00,Charles de Gaulle International Airport,37
2019-06-09 00:00:00,Amsterdam Airport Schiphol,19
2019-06-09 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,23
2019-06-09 00:00:00,Munich Airport,9
2019-06-09 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,28
2019-06-09 00:00:00,London Gatwick Airport,14
2019-06-09 00:00:00,Manchester Airport,12
2019-06-09 00:00:00,Brussels Airport,11
2019-06-09 00:00:00,Zürich Airport,7
2019-06-09 00:00:00,Vienna International Airport,5
2019-06-09 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),8
2019-06-09 00:00:00,Düsseldorf Airport,4
2019-06-09 00:00:00,Paris-Orly Airport,6
2019-06-09 00:00:00,Malpensa International Airport,6
2019-06-09 00:00:00,Helsinki Vantaa Airport,5
2019-06-09 00:00:00,Dublin Airport,3
2019-06-09 00:00:00,Copenhagen Kastrup Airport,6
2019-06-08 00:00:00,London Heathrow Airport,31
2019-06-08 00:00:00,Charles de Gaulle International Airport,21
2019-06-08 00:00:00,Frankfurt am Main Airport,18
2019-06-08 00:00:00,Adolfo Suárez Madrid–Barajas Airport,18
2019-06-08 00:00:00,Amsterdam Airport Schiphol,9
2019-06-08 00:00:00,Zürich Airport,7
2019-06-08 00:00:00,Malpensa International Airport,7
2019-06-08 00:00:00,Paris-Orly Airport,6
2019-06-08 00:00:00,London Gatwick Airport,6
2019-06-08 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-06-08 00:00:00,Vienna International Airport,4
2019-06-08 00:00:00,Helsinki Vantaa Airport,4
2019-06-08 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,3
2019-06-08 00:00:00,Manchester Airport,4
2019-06-08 00:00:00,Copenhagen Kastrup Airport,3
2019-06-08 00:00:00,Munich Airport,2
2019-06-08 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,6
2019-06-08 00:00:00,Brussels Airport,5
2019-06-08 00:00:00,Dublin Airport,2
2019-06-08 00:00:00,Düsseldorf Airport,2
2019-06-07 00:00:00,London Heathrow Airport,24
2019-06-07 00:00:00,Adolfo Suárez Madrid–Barajas Airport,21
2019-06-07 00:00:00,Frankfurt am Main Airport,13
2019-06-07 00:00:00,Charles de Gaulle International Airport,12
2019-06-07 00:00:00,Amsterdam Airport Schiphol,9
2019-06-07 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,12
2019-06-07 00:00:00,London Gatwick Airport,11
2019-06-07 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,7
2019-06-07 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-06-07 00:00:00,Manchester Airport,6
2019-06-07 00:00:00,Zürich Airport,3
2019-06-07 00:00:00,Düsseldorf Airport,5
2019-06-07 00:00:00,Munich Airport,4
2019-06-07 00:00:00,Malpensa International Airport,3
2019-06-07 00:00:00,Copenhagen Kastrup Airport,1
2019-06-07 00:00:00,Helsinki Vantaa Airport,2
2019-06-07 00:00:00,Vienna International Airport,1
2019-06-07 00:00:00,Paris-Orly Airport,1
2019-06-06 00:00:00,London Heathrow Airport,36
2019-06-06 00:00:00,Frankfurt am Main Airport,27
2019-06-06 00:00:00,Charles de Gaulle International Airport,20
2019-06-06 00:00:00,Adolfo Suárez Madrid–Barajas Airport,21
2019-06-06 00:00:00,Amsterdam Airport Schiphol,13
2019-06-06 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,5
2019-06-06 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,14
2019-06-06 00:00:00,Malpensa International Airport,3
2019-06-06 00:00:00,Copenhagen Kastrup Airport,5
2019-06-06 00:00:00,Paris-Orly Airport,3
2019-06-06 00:00:00,London Gatwick Airport,7
2019-06-06 00:00:00,Vienna International Airport,3
2019-06-06 00:00:00,Zürich Airport,1
2019-06-06 00:00:00,Manchester Airport,2
2019-06-06 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),5
2019-06-06 00:00:00,Brussels Airport,4
2019-06-06 00:00:00,Munich Airport,2
2019-06-06 00:00:00,Düsseldorf Airport,1
2019-06-06 00:00:00,Dublin Airport,1
2019-06-05 00:00:00,London Heathrow Airport,45
2019-06-05 00:00:00,Frankfurt am Main Airport,29
2019-06-05 00:00:00,Charles de Gaulle International Airport,21
2019-06-05 00:00:00,Adolfo Suárez Madrid–Barajas Airport,19
2019-06-05 00:00:00,Amsterdam Airport Schiphol,10
2019-06-05 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,10
2019-06-05 00:00:00,Zürich Airport,7
2019-06-05 00:00:00,Munich Airport,10
2019-06-05 00:00:00,Malpensa International Airport,4
2019-06-05 00:00:00,Copenhagen Kastrup Airport,3
2019-06-05 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),4
2019-06-05 00:00:00,Düsseldorf Airport,2
2019-06-05 00:00:00,Dublin Airport,3
2019-06-05 00:00:00,Helsinki Vantaa Airport,2
2019-06-05 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,4
2019-06-05 00:00:00,London Gatwick Airport,4
2019-06-05 00:00:00,Brussels Airport,2
2019-06-05 00:00:00,Manchester Airport,2
2019-06-05 00:00:00,Paris-Orly Airport,1
2019-06-05 00:00:00,Vienna International Airport,1
2019-06-04 00:00:00,London Heathrow Airport,97
2019-06-04 00:00:00,Charles de Gaulle International Airport,33
2019-06-04 00:00:00,Frankfurt am Main Airport,28
2019-06-04 00:00:00,Amsterdam Airport Schiphol,36
2019-06-04 00:00:00,Adolfo Suárez Madrid–Barajas Airport,29
2019-06-04 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,18
2019-06-04 00:00:00,Zürich Airport,14
2019-06-04 00:00:00,Munich Airport,17
2019-06-04 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),31
2019-06-04 00:00:00,Manchester Airport,17
2019-06-04 00:00:00,Dublin Airport,24
2019-06-04 00:00:00,London Gatwick Airport,27
2019-06-04 00:00:00,Brussels Airport,13
2019-06-04 00:00:00,Malpensa International Airport,6
2019-06-04 00:00:00,Vienna International Airport,8
2019-06-04 00:00:00,Paris-Orly Airport,5
2019-06-04 00:00:00,Copenhagen Kastrup Airport,23
2019-06-04 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,10
2019-06-04 00:00:00,Helsinki Vantaa Airport,6
2019-06-04 00:00:00,Düsseldorf Airport,3
2019-06-03 00:00:00,London Heathrow Airport,50
2019-06-03 00:00:00,Charles de Gaulle International Airport,25
2019-06-03 00:00:00,Frankfurt am Main Airport,27
2019-06-03 00:00:00,Amsterdam Airport Schiphol,15
2019-06-03 00:00:00,Adolfo Suárez Madrid–Barajas Airport,17
2019-06-03 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,11
2019-06-03 00:00:00,Zürich Airport,6
2019-06-03 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),18
2019-06-03 00:00:00,Malpensa International Airport,6
2019-06-03 00:00:00,Manchester Airport,8
2019-06-03 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,12
2019-06-03 00:00:00,Brussels Airport,4
2019-06-03 00:00:00,Munich Airport,9
2019-06-03 00:00:00,Helsinki Vantaa Airport,7
2019-06-03 00:00:00,London Gatwick Airport,7
2019-06-03 00:00:00,Vienna International Airport,3
2019-06-03 00:00:00,Dublin Airport,3
2019-06-03 00:00:00,Paris-Orly Airport,2
2019-06-03 00:00:00,Düsseldorf Airport,1
2019-06-03 00:00:00,Copenhagen Kastrup Airport,1
2019-06-02 00:00:00,London Heathrow Airport,61
2019-06-02 00:00:00,Frankfurt am Main Airport,34
2019-06-02 00:00:00,Charles de Gaulle International Airport,28
2019-06-02 00:00:00,Adolfo Suárez Madrid–Barajas Airport,38
2019-06-02 00:00:00,Amsterdam Airport Schiphol,19
2019-06-02 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),38
2019-06-02 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,17
2019-06-02 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,9
2019-06-02 00:00:00,London Gatwick Airport,26
2019-06-02 00:00:00,Zürich Airport,8
2019-06-02 00:00:00,Malpensa International Airport,8
2019-06-02 00:00:00,Munich Airport,8
2019-06-02 00:00:00,Brussels Airport,12
2019-06-02 00:00:00,Paris-Orly Airport,7
2019-06-02 00:00:00,Manchester Airport,10
2019-06-02 00:00:00,Copenhagen Kastrup Airport,11
2019-06-02 00:00:00,Dublin Airport,6
2019-06-02 00:00:00,Vienna International Airport,6
2019-06-02 00:00:00,Düsseldorf Airport,4
2019-06-02 00:00:00,Helsinki Vantaa Airport,6
2019-06-01 00:00:00,London Heathrow Airport,46
2019-06-01 00:00:00,Charles de Gaulle International Airport,25
2019-06-01 00:00:00,Frankfurt am Main Airport,22
2019-06-01 00:00:00,Amsterdam Airport Schiphol,20
2019-06-01 00:00:00,Adolfo Suárez Madrid–Barajas Airport,21
2019-06-01 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),19
2019-06-01 00:00:00,Munich Airport,6
2019-06-01 00:00:00,Malpensa International Airport,5
2019-06-01 00:00:00,London Gatwick Airport,8
2019-06-01 00:00:00,Vienna International Airport,3
2019-06-01 00:00:00,Paris-Orly Airport,4
2019-06-01 00:00:00,Helsinki Vantaa Airport,7
2019-06-01 00:00:00,Dublin Airport,16
2019-06-01 00:00:00,Copenhagen Kastrup Airport,3
2019-06-01 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,10
2019-06-01 00:00:00,Manchester Airport,9
2019-06-01 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,2
2019-06-01 00:00:00,Düsseldorf Airport,3
2019-06-01 00:00:00,Brussels Airport,1
2019-05-31 00:00:00,London Heathrow Airport,62
2019-05-31 00:00:00,Frankfurt am Main Airport,42
2019-05-31 00:00:00,Charles de Gaulle International Airport,27
2019-05-31 00:00:00,Amsterdam Airport Schiphol,17
2019-05-31 00:00:00,Adolfo Suárez Madrid–Barajas Airport,11
2019-05-31 00:00:00,London Gatwick Airport,39
2019-05-31 00:00:00,Munich Airport,7
2019-05-31 00:00:00,Brussels Airport,7
2019-05-31 00:00:00,Manchester Airport,24
2019-05-31 00:00:00,Zürich Airport,2
2019-05-31 00:00:00,Dublin Airport,26
2019-05-31 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,4
2019-05-31 00:00:00,Copenhagen Kastrup Airport,13
2019-05-31 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),11
2019-05-31 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,11
2019-05-31 00:00:00,Vienna International Airport,2
2019-05-31 00:00:00,Düsseldorf Airport,2
2019-05-31 00:00:00,Paris-Orly Airport,3
2019-05-31 00:00:00,Helsinki Vantaa Airport,4
2019-05-31 00:00:00,Malpensa International Airport,1
2019-05-30 00:00:00,London Heathrow Airport,90
2019-05-30 00:00:00,Charles de Gaulle International Airport,59
2019-05-30 00:00:00,Frankfurt am Main Airport,43
2019-05-30 00:00:00,Amsterdam Airport Schiphol,31
2019-05-30 00:00:00,London Gatwick Airport,28
2019-05-30 00:00:00,Munich Airport,18
2019-05-30 00:00:00,Rome–Fiumicino Leonardo da Vinci International Airport,15
2019-05-30 00:00:00,Adolfo Suárez Madrid–Barajas Airport,17
2019-05-30 00:00:00,Brussels Airport,14
2019-05-30 00:00:00,Zürich Airport,9
2019-05-30 00:00:00,Düsseldorf Airport,7
2019-05-30 00:00:00,Malpensa International Airport,4
2019-05-30 00:00:00,Paris-Orly Airport,4
2019-05-30 00:00:00,Manchester Airport,7
2019-05-30 00:00:00,Vienna International Airport,4
2019-05-30 00:00:00,Humberto Delgado Airport (Lisbon Portela Airport),6
2019-05-30 00:00:00,Copenhagen Kastrup Airport,24
2019-05-30 00:00:00,Helsinki Vantaa Airport,7
2019-05-30 00:00:00,Dublin Airport,14
2019-05-30 00:00:00,Josep Tarradellas Barcelona-El Prat Airport,10
2019-05-29 00:00:00,London Heathrow Airport,145
2019-05-29 00:00:00,Charles de Gaulle International Airport,76
2019-05-29 00:00:00,Frankfurt am Main Airport,65
