name,entries,exits,mean_count,timestamp
TIRANA FIR,59,41,10.846153846153847,adsb_2024_06_01_05_00_00_3600
VILNIUS FIR,30,22,7.384615384615385,adsb_2024_06_01_05_00_00_3600
WARSZAWA FIR,239,81,108.84615384615384,adsb_2024_06_01_05_00_00_3600
WIEN FIR,338,216,84.3076923076923,adsb_2024_06_01_05_00_00_3600
YEREVAN FIR,13,7,2.5833333333333335,adsb_2024_06_01_05_00_00_3600
ZAGREB FIR/UIR,197,132,47.53846153846154,adsb_2024_06_01_05_00_00_3600
AMSTERDAM FIR,300,119,97.15384615384616,adsb_2024_06_01_06_00_00_3600
ANKARA FIR,189,60,66.15384615384616,adsb_2024_06_01_06_00_00_3600
ATHINAI FIR,297,77,121.84615384615384,adsb_2024_06_01_06_00_00_3600
BARCELONA FIR,334,87,132.84615384615384,adsb_2024_06_01_06_00_00_3600
BEOGRAD FIR,188,136,48.0,adsb_2024_06_01_06_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_06_01_06_00_00_3600
BORDEAUX FIR,236,135,86.6923076923077,adsb_2024_06_01_06_00_00_3600
BRATISLAVA FIR,109,86,18.46153846153846,adsb_2024_06_01_06_00_00_3600
BREMEN FIR,247,132,72.38461538461539,adsb_2024_06_01_06_00_00_3600
BREST FIR,220,137,80.76923076923077,adsb_2024_06_01_06_00_00_3600
BRINDISI FIR,80,42,26.615384615384617,adsb_2024_06_01_06_00_00_3600
BRUSSELS FIR,240,135,66.76923076923077,adsb_2024_06_01_06_00_00_3600
BUCURESTI FIR,159,95,69.61538461538461,adsb_2024_06_01_06_00_00_3600
BUDAPEST FIR,190,125,49.38461538461539,adsb_2024_06_01_06_00_00_3600
CANARIAS FIR,46,13,16.923076923076923,adsb_2024_06_01_06_00_00_3600
CHISINAU FIR,6,2,3.923076923076923,adsb_2024_06_01_06_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_06_01_06_00_00_3600
FINLAND FIR,41,17,13.846153846153847,adsb_2024_06_01_06_00_00_3600
FIR PRAHA,206,109,65.84615384615384,adsb_2024_06_01_06_00_00_3600
FIR SOFIA,197,128,67.15384615384616,adsb_2024_06_01_06_00_00_3600
ISTANBUL FIR,254,96,84.6923076923077,adsb_2024_06_01_06_00_00_3600
KOEBENHAVN FIR,162,70,61.92307692307692,adsb_2024_06_01_06_00_00_3600
KYIV FIR,0,0,,adsb_2024_06_01_06_00_00_3600
L'VIV FIR,0,0,,adsb_2024_06_01_06_00_00_3600
LANGEN FIR,507,259,159.76923076923077,adsb_2024_06_01_06_00_00_3600
LISBOA FIR,207,65,89.46153846153847,adsb_2024_06_01_06_00_00_3600
LJUBLJANA FIR,108,89,13.384615384615385,adsb_2024_06_01_06_00_00_3600
LONDON FIR,824,286,356.53846153846155,adsb_2024_06_01_06_00_00_3600
MADRID FIR,454,180,201.3846153846154,adsb_2024_06_01_06_00_00_3600
MALTA FIR,33,16,12.307692307692308,adsb_2024_06_01_06_00_00_3600
MARSEILLE FIR,347,178,115.3076923076923,adsb_2024_06_01_06_00_00_3600
MILANO FIR,380,179,121.38461538461539,adsb_2024_06_01_06_00_00_3600
MUNICH FIR,392,263,82.38461538461539,adsb_2024_06_01_06_00_00_3600
NICOSIA FIR,44,23,13.153846153846153,adsb_2024_06_01_06_00_00_3600
NORWAY FIR,105,36,40.0,adsb_2024_06_01_06_00_00_3600
ODESA FIR,0,0,,adsb_2024_06_01_06_00_00_3600
PARIS FIR,452,205,160.3846153846154,adsb_2024_06_01_06_00_00_3600
REIMS FIR,172,118,36.84615384615385,adsb_2024_06_01_06_00_00_3600
RIGA FIR,24,10,5.538461538461538,adsb_2024_06_01_06_00_00_3600
ROMA FIR,284,80,118.61538461538461,adsb_2024_06_01_06_00_00_3600
SANTA MARIA OCEANIC FIR,8,5,1.5833333333333333,adsb_2024_06_01_06_00_00_3600
SARAJEVO FIR,97,68,21.153846153846153,adsb_2024_06_01_06_00_00_3600
SCOTTISH FIR,178,101,62.07692307692308,adsb_2024_06_01_06_00_00_3600
SHANNON FIR,188,94,75.3076923076923,adsb_2024_06_01_06_00_00_3600
SHANWICK FIR,120,83,31.076923076923077,adsb_2024_06_01_06_00_00_3600
SIMFEROPOL' FIR,3,2,1.3333333333333333,adsb_2024_06_01_06_00_00_3600
SKOPJE FIR,54,43,8.461538461538462,adsb_2024_06_01_06_00_00_3600
SWEDEN FIR,143,53,49.38461538461539,adsb_2024_06_01_06_00_00_3600
SWITZERLAND FIR,254,140,67.76923076923077,adsb_2024_06_01_06_00_00_3600
TALLINN FIR,32,20,7.923076923076923,adsb_2024_06_01_06_00_00_3600
TBILISI FIR,28,4,5.153846153846154,adsb_2024_06_01_06_00_00_3600
TEL AVIV FIR,44,12,8.846153846153847,adsb_2024_06_01_06_00_00_3600
TIRANA FIR,77,61,14.846153846153847,adsb_2024_06_01_06_00_00_3600
VILNIUS FIR,18,9,5.461538461538462,adsb_2024_06_01_06_00_00_3600
WARSZAWA FIR,275,86,133.15384615384616,adsb_2024_06_01_06_00_00_3600
WIEN FIR,324,193,84.23076923076923,adsb_2024_06_01_06_00_00_3600
YEREVAN FIR,9,3,1.9090909090909092,adsb_2024_06_01_06_00_00_3600
ZAGREB FIR/UIR,209,143,52.0,adsb_2024_06_01_06_00_00_3600
AMSTERDAM FIR,289,135,91.76923076923077,adsb_2024_06_01_07_00_00_3600
ANKARA FIR,230,66,71.61538461538461,adsb_2024_06_01_07_00_00_3600
ATHINAI FIR,351,109,145.3846153846154,adsb_2024_06_01_07_00_00_3600
BARCELONA FIR,388,91,162.3846153846154,adsb_2024_06_01_07_00_00_3600
BEOGRAD FIR,193,120,49.15384615384615,adsb_2024_06_01_07_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_06_01_07_00_00_3600
BORDEAUX FIR,256,113,93.23076923076923,adsb_2024_06_01_07_00_00_3600
BRATISLAVA FIR,106,75,20.076923076923077,adsb_2024_06_01_07_00_00_3600
BREMEN FIR,251,109,74.15384615384616,adsb_2024_06_01_07_00_00_3600
BREST FIR,240,126,99.3076923076923,adsb_2024_06_01_07_00_00_3600
BRINDISI FIR,104,56,32.07692307692308,adsb_2024_06_01_07_00_00_3600
BRUSSELS FIR,251,146,74.0,adsb_2024_06_01_07_00_00_3600
BUCURESTI FIR,145,69,56.07692307692308,adsb_2024_06_01_07_00_00_3600
BUDAPEST FIR,206,134,56.15384615384615,adsb_2024_06_01_07_00_00_3600
CANARIAS FIR,62,10,21.23076923076923,adsb_2024_06_01_07_00_00_3600
CHISINAU FIR,11,2,3.4166666666666665,adsb_2024_06_01_07_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_06_01_07_00_00_3600
FINLAND FIR,51,11,20.384615384615383,adsb_2024_06_01_07_00_00_3600
FIR PRAHA,190,99,62.84615384615385,adsb_2024_06_01_07_00_00_3600
FIR SOFIA,186,101,62.38461538461539,adsb_2024_06_01_07_00_00_3600
ISTANBUL FIR,276,91,96.3076923076923,adsb_2024_06_01_07_00_00_3600
KOEBENHAVN FIR,164,50,65.61538461538461,adsb_2024_06_01_07_00_00_3600
KYIV FIR,0,0,,adsb_2024_06_01_07_00_00_3600
L'VIV FIR,0,0,,adsb_2024_06_01_07_00_00_3600
LANGEN FIR,524,263,173.23076923076923,adsb_2024_06_01_07_00_00_3600
LISBOA FIR,226,77,97.6923076923077,adsb_2024_06_01_07_00_00_3600
LJUBLJANA FIR,114,87,15.153846153846153,adsb_2024_06_01_07_00_00_3600
LONDON FIR,863,295,385.6923076923077,adsb_2024_06_01_07_00_00_3600
MADRID FIR,477,167,209.0,adsb_2024_06_01_07_00_00_3600
MALTA FIR,40,14,14.538461538461538,adsb_2024_06_01_07_00_00_3600
MARSEILLE FIR,447,204,153.53846153846155,adsb_2024_06_01_07_00_00_3600
MILANO FIR,510,204,173.3846153846154,adsb_2024_06_01_07_00_00_3600
MUNICH FIR,422,256,104.53846153846153,adsb_2024_06_01_07_00_00_3600
NICOSIA FIR,58,27,17.384615384615383,adsb_2024_06_01_07_00_00_3600
NORWAY FIR,118,30,52.07692307692308,adsb_2024_06_01_07_00_00_3600
ODESA FIR,0,0,,adsb_2024_06_01_07_00_00_3600
PARIS FIR,439,220,146.07692307692307,adsb_2024_06_01_07_00_00_3600
REIMS FIR,174,104,40.76923076923077,adsb_2024_06_01_07_00_00_3600
RIGA FIR,34,18,8.692307692307692,adsb_2024_06_01_07_00_00_3600
ROMA FIR,342,106,151.23076923076923,adsb_2024_06_01_07_00_00_3600
SANTA MARIA OCEANIC FIR,12,7,2.3846153846153846,adsb_2024_06_01_07_00_00_3600
SARAJEVO FIR,96,79,19.307692307692307,adsb_2024_06_01_07_00_00_3600
SCOTTISH FIR,177,77,70.15384615384616,adsb_2024_06_01_07_00_00_3600
SHANNON FIR,185,92,72.0,adsb_2024_06_01_07_00_00_3600
SHANWICK FIR,110,76,27.384615384615383,adsb_2024_06_01_07_00_00_3600
SIMFEROPOL' FIR,5,4,1.5714285714285714,adsb_2024_06_01_07_00_00_3600
SKOPJE FIR,60,47,9.538461538461538,adsb_2024_06_01_07_00_00_3600
SWEDEN FIR,180,56,77.0,adsb_2024_06_01_07_00_00_3600
SWITZERLAND FIR,323,155,81.07692307692308,adsb_2024_06_01_07_00_00_3600
TALLINN FIR,33,16,8.692307692307692,adsb_2024_06_01_07_00_00_3600
TBILISI FIR,43,6,10.153846153846153,adsb_2024_06_01_07_00_00_3600
TEL AVIV FIR,45,7,11.538461538461538,adsb_2024_06_01_07_00_00_3600
TIRANA FIR,64,52,14.0,adsb_2024_06_01_07_00_00_3600
VILNIUS FIR,32,21,7.6923076923076925,adsb_2024_06_01_07_00_00_3600
WARSZAWA FIR,279,63,141.30769230769232,adsb_2024_06_01_07_00_00_3600
WIEN FIR,371,231,95.76923076923077,adsb_2024_06_01_07_00_00_3600
YEREVAN FIR,12,8,3.25,adsb_2024_06_01_07_00_00_3600
ZAGREB FIR/UIR,229,149,57.38461538461539,adsb_2024_06_01_07_00_00_3600
AMSTERDAM FIR,318,170,104.0,adsb_2024_06_01_08_00_00_3600
ANKARA FIR,240,94,74.15384615384616,adsb_2024_06_01_08_00_00_3600
ATHINAI FIR,363,124,154.30769230769232,adsb_2024_06_01_08_00_00_3600
BARCELONA FIR,432,128,179.15384615384616,adsb_2024_06_01_08_00_00_3600
BEOGRAD FIR,209,135,54.30769230769231,adsb_2024_06_01_08_00_00_3600
BODO OCEANIC FIR,0,0,,adsb_2024_06_01_08_00_00_3600
BORDEAUX FIR,344,134,124.0,adsb_2024_06_01_08_00_00_3600
BRATISLAVA FIR,128,95,25.923076923076923,adsb_2024_06_01_08_00_00_3600
BREMEN FIR,392,141,132.0,adsb_2024_06_01_08_00_00_3600
BREST FIR,264,135,97.6923076923077,adsb_2024_06_01_08_00_00_3600
BRINDISI FIR,99,64,30.53846153846154,adsb_2024_06_01_08_00_00_3600
BRUSSELS FIR,281,166,73.0,adsb_2024_06_01_08_00_00_3600
BUCURESTI FIR,203,84,72.6923076923077,adsb_2024_06_01_08_00_00_3600
BUDAPEST FIR,226,146,61.69230769230769,adsb_2024_06_01_08_00_00_3600
CANARIAS FIR,84,9,29.153846153846153,adsb_2024_06_01_08_00_00_3600
CHISINAU FIR,9,3,3.3076923076923075,adsb_2024_06_01_08_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_06_01_08_00_00_3600
FINLAND FIR,63,13,22.53846153846154,adsb_2024_06_01_08_00_00_3600
FIR PRAHA,215,100,73.38461538461539,adsb_2024_06_01_08_00_00_3600
FIR SOFIA,249,158,82.61538461538461,adsb_2024_06_01_08_00_00_3600
ISTANBUL FIR,330,105,118.15384615384616,adsb_2024_06_01_08_00_00_3600
KOEBENHAVN FIR,199,63,74.92307692307692,adsb_2024_06_01_08_00_00_3600
KYIV FIR,0,0,,adsb_2024_06_01_08_00_00_3600
L'VIV FIR,0,0,,adsb_2024_06_01_08_00_00_3600
LANGEN FIR,575,276,188.92307692307693,adsb_2024_06_01_08_00_00_3600
LISBOA FIR,216,61,100.61538461538461,adsb_2024_06_01_08_00_00_3600
LJUBLJANA FIR,124,96,19.307692307692307,adsb_2024_06_01_08_00_00_3600
LONDON FIR,1057,294,463.46153846153845,adsb_2024_06_01_08_00_00_3600
MADRID FIR,474,169,218.15384615384616,adsb_2024_06_01_08_00_00_3600
MALTA FIR,44,15,18.0,adsb_2024_06_01_08_00_00_3600
MARSEILLE FIR,529,245,175.15384615384616,adsb_2024_06_01_08_00_00_3600
MILANO FIR,598,223,208.6153846153846,adsb_2024_06_01_08_00_00_3600
MUNICH FIR,457,279,116.61538461538461,adsb_2024_06_01_08_00_00_3600
NICOSIA FIR,55,37,14.0,adsb_2024_06_01_08_00_00_3600
NORWAY FIR,139,34,57.07692307692308,adsb_2024_06_01_08_00_00_3600
ODESA FIR,0,0,,adsb_2024_06_01_08_00_00_3600
PARIS FIR,499,232,174.15384615384616,adsb_2024_06_01_08_00_00_3600
REIMS FIR,226,156,53.92307692307692,adsb_2024_06_01_08_00_00_3600
RIGA FIR,42,26,10.538461538461538,adsb_2024_06_01_08_00_00_3600
ROMA FIR,367,128,156.15384615384616,adsb_2024_06_01_08_00_00_3600
SANTA MARIA OCEANIC FIR,20,6,3.4615384615384617,adsb_2024_06_01_08_00_00_3600
SARAJEVO FIR,109,79,23.46153846153846,adsb_2024_06_01_08_00_00_3600
SCOTTISH FIR,224,71,81.76923076923077,adsb_2024_06_01_08_00_00_3600
SHANNON FIR,186,71,70.3076923076923,adsb_2024_06_01_08_00_00_3600
SHANWICK FIR,106,71,23.923076923076923,adsb_2024_06_01_08_00_00_3600
SIMFEROPOL' FIR,14,8,1.7272727272727273,adsb_2024_06_01_08_00_00_3600
SKOPJE FIR,58,46,9.384615384615385,adsb_2024_06_01_08_00_00_3600
SWEDEN FIR,190,62,73.76923076923077,adsb_2024_06_01_08_00_00_3600
SWITZERLAND FIR,385,191,107.53846153846153,adsb_2024_06_01_08_00_00_3600
TALLINN FIR,47,28,11.384615384615385,adsb_2024_06_01_08_00_00_3600
TBILISI FIR,39,10,9.076923076923077,adsb_2024_06_01_08_00_00_3600
TEL AVIV FIR,41,11,11.307692307692308,adsb_2024_06_01_08_00_00_3600
TIRANA FIR,69,47,14.153846153846153,adsb_2024_06_01_08_00_00_3600
VILNIUS FIR,38,24,9.615384615384615,adsb_2024_06_01_08_00_00_3600
WARSZAWA FIR,301,71,144.69230769230768,adsb_2024_06_01_08_00_00_3600
WIEN FIR,417,254,105.6923076923077,adsb_2024_06_01_08_00_00_3600
YEREVAN FIR,16,7,3.076923076923077,adsb_2024_06_01_08_00_00_3600
ZAGREB FIR/UIR,262,165,65.07692307692308,adsb_2024_06_01_08_00_00_3600
AMSTERDAM FIR,302,126,99.76923076923077,adsb_2024_06_01_09_00_00_3600
ANKARA FIR,226,82,65.3076923076923,adsb_2024_06_01_09_00_00_3600
ATHINAI FIR,386,119,159.46153846153845,adsb_2024_06_01_09_00_00_3600
BARCELONA FIR,418,139,177.53846153846155,adsb_2024_06_01_09_00_00_3600
BEOGRAD FIR,254,166,59.23076923076923,adsb_2024_06_01_09_00_00_3600
BODO OCEANIC FIR,1,1,1.0,adsb_2024_06_01_09_00_00_3600
BORDEAUX FIR,379,184,141.69230769230768,adsb_2024_06_01_09_00_00_3600
BRATISLAVA FIR,153,113,28.76923076923077,adsb_2024_06_01_09_00_00_3600
BREMEN FIR,483,165,180.84615384615384,adsb_2024_06_01_09_00_00_3600
BREST FIR,245,124,95.76923076923077,adsb_2024_06_01_09_00_00_3600
BRINDISI FIR,124,69,36.07692307692308,adsb_2024_06_01_09_00_00_3600
BRUSSELS FIR,269,165,69.53846153846153,adsb_2024_06_01_09_00_00_3600
BUCURESTI FIR,249,121,101.15384615384616,adsb_2024_06_01_09_00_00_3600
BUDAPEST FIR,269,177,67.23076923076923,adsb_2024_06_01_09_00_00_3600
CANARIAS FIR,87,19,27.846153846153847,adsb_2024_06_01_09_00_00_3600
CHISINAU FIR,10,1,4.153846153846154,adsb_2024_06_01_09_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_06_01_09_00_00_3600
FINLAND FIR,62,17,22.76923076923077,adsb_2024_06_01_09_00_00_3600
FIR PRAHA,238,100,76.0,adsb_2024_06_01_09_00_00_3600
FIR SOFIA,266,158,89.84615384615384,adsb_2024_06_01_09_00_00_3600
ISTANBUL FIR,326,124,112.15384615384616,adsb_2024_06_01_09_00_00_3600
KOEBENHAVN FIR,214,74,80.61538461538461,adsb_2024_06_01_09_00_00_3600
KYIV FIR,0,0,,adsb_2024_06_01_09_00_00_3600
L'VIV FIR,2,2,1.0,adsb_2024_06_01_09_00_00_3600
LANGEN FIR,619,297,199.3846153846154,adsb_2024_06_01_09_00_00_3600
LISBOA FIR,228,64,103.38461538461539,adsb_2024_06_01_09_00_00_3600
LJUBLJANA FIR,125,109,20.307692307692307,adsb_2024_06_01_09_00_00_3600
LONDON FIR,1269,242,609.3846153846154,adsb_2024_06_01_09_00_00_3600
MADRID FIR,457,144,204.6153846153846,adsb_2024_06_01_09_00_00_3600
MALTA FIR,47,18,18.76923076923077,adsb_2024_06_01_09_00_00_3600
MARSEILLE FIR,572,269,194.69230769230768,adsb_2024_06_01_09_00_00_3600
MILANO FIR,683,287,227.84615384615384,adsb_2024_06_01_09_00_00_3600
MUNICH FIR,473,297,109.6923076923077,adsb_2024_06_01_09_00_00_3600
NICOSIA FIR,37,20,8.307692307692308,adsb_2024_06_01_09_00_00_3600
NORWAY FIR,163,28,73.53846153846153,adsb_2024_06_01_09_00_00_3600
ODESA FIR,2,0,1.0,adsb_2024_06_01_09_00_00_3600
PARIS FIR,510,229,185.6153846153846,adsb_2024_06_01_09_00_00_3600
REIMS FIR,227,144,55.23076923076923,adsb_2024_06_01_09_00_00_3600
RIGA FIR,43,19,10.846153846153847,adsb_2024_06_01_09_00_00_3600
ROMA FIR,395,143,165.76923076923077,adsb_2024_06_01_09_00_00_3600
SANTA MARIA OCEANIC FIR,10,4,2.1,adsb_2024_06_01_09_00_00_3600
SARAJEVO FIR,136,102,27.307692307692307,adsb_2024_06_01_09_00_00_3600
SCOTTISH FIR,253,83,98.92307692307692,adsb_2024_06_01_09_00_00_3600
SHANNON FIR,189,71,71.6923076923077,adsb_2024_06_01_09_00_00_3600
SHANWICK FIR,103,55,22.846153846153847,adsb_2024_06_01_09_00_00_3600
SIMFEROPOL' FIR,9,7,1.5,adsb_2024_06_01_09_00_00_3600
SKOPJE FIR,66,53,10.307692307692308,adsb_2024_06_01_09_00_00_3600
SWEDEN FIR,193,55,74.07692307692308,adsb_2024_06_01_09_00_00_3600
SWITZERLAND FIR,435,201,123.38461538461539,adsb_2024_06_01_09_00_00_3600
TALLINN FIR,32,17,8.384615384615385,adsb_2024_06_01_09_00_00_3600
TBILISI FIR,33,14,7.0,adsb_2024_06_01_09_00_00_3600
TEL AVIV FIR,31,13,7.846153846153846,adsb_2024_06_01_09_00_00_3600
TIRANA FIR,92,69,20.23076923076923,adsb_2024_06_01_09_00_00_3600
VILNIUS FIR,38,26,9.384615384615385,adsb_2024_06_01_09_00_00_3600
WARSZAWA FIR,342,100,164.84615384615384,adsb_2024_06_01_09_00_00_3600
WIEN FIR,412,257,107.38461538461539,adsb_2024_06_01_09_00_00_3600
YEREVAN FIR,14,2,2.6153846153846154,adsb_2024_06_01_09_00_00_3600
ZAGREB FIR/UIR,294,188,73.53846153846153,adsb_2024_06_01_09_00_00_3600
AMSTERDAM FIR,348,167,109.38461538461539,adsb_2024_06_01_10_00_00_3600
ANKARA FIR,205,73,55.61538461538461,adsb_2024_06_01_10_00_00_3600
ATHINAI FIR,393,158,162.23076923076923,adsb_2024_06_01_10_00_00_3600
BARCELONA FIR,398,114,163.0,adsb_2024_06_01_10_00_00_3600
BEOGRAD FIR,295,198,73.6923076923077,adsb_2024_06_01_10_00_00_3600
BODO OCEANIC FIR,5,3,1.0,adsb_2024_06_01_10_00_00_3600
BORDEAUX FIR,322,168,117.3076923076923,adsb_2024_06_01_10_00_00_3600
BRATISLAVA FIR,165,130,30.153846153846153,adsb_2024_06_01_10_00_00_3600
BREMEN FIR,511,153,183.23076923076923,adsb_2024_06_01_10_00_00_3600
BREST FIR,272,148,103.07692307692308,adsb_2024_06_01_10_00_00_3600
BRINDISI FIR,133,80,41.92307692307692,adsb_2024_06_01_10_00_00_3600
BRUSSELS FIR,300,182,80.15384615384616,adsb_2024_06_01_10_00_00_3600
BUCURESTI FIR,270,129,105.84615384615384,adsb_2024_06_01_10_00_00_3600
BUDAPEST FIR,292,211,73.61538461538461,adsb_2024_06_01_10_00_00_3600
CANARIAS FIR,83,23,30.0,adsb_2024_06_01_10_00_00_3600
CHISINAU FIR,14,8,4.384615384615385,adsb_2024_06_01_10_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_06_01_10_00_00_3600
FINLAND FIR,65,21,23.307692307692307,adsb_2024_06_01_10_00_00_3600
FIR PRAHA,252,139,83.3076923076923,adsb_2024_06_01_10_00_00_3600
FIR SOFIA,304,181,94.6923076923077,adsb_2024_06_01_10_00_00_3600
ISTANBUL FIR,352,134,113.53846153846153,adsb_2024_06_01_10_00_00_3600
KOEBENHAVN FIR,224,78,85.07692307692308,adsb_2024_06_01_10_00_00_3600
KYIV FIR,0,0,,adsb_2024_06_01_10_00_00_3600
L'VIV FIR,0,0,,adsb_2024_06_01_10_00_00_3600
LANGEN FIR,666,322,210.46153846153845,adsb_2024_06_01_10_00_00_3600
LISBOA FIR,240,62,98.6923076923077,adsb_2024_06_01_10_00_00_3600
LJUBLJANA FIR,124,101,17.153846153846153,adsb_2024_06_01_10_00_00_3600
LONDON FIR,1412,266,677.3846153846154,adsb_2024_06_01_10_00_00_3600
MADRID FIR,479,164,218.15384615384616,adsb_2024_06_01_10_00_00_3600
MALTA FIR,51,21,23.615384615384617,adsb_2024_06_01_10_00_00_3600
MARSEILLE FIR,554,259,184.46153846153845,adsb_2024_06_01_10_00_00_3600
MILANO FIR,632,266,211.30769230769232,adsb_2024_06_01_10_00_00_3600
MUNICH FIR,491,315,120.23076923076923,adsb_2024_06_01_10_00_00_3600
NICOSIA FIR,45,23,9.076923076923077,adsb_2024_06_01_10_00_00_3600
NORWAY FIR,162,29,70.6923076923077,adsb_2024_06_01_10_00_00_3600
ODESA FIR,1,1,1.0,adsb_2024_06_01_10_00_00_3600
PARIS FIR,539,234,187.30769230769232,adsb_2024_06_01_10_00_00_3600
REIMS FIR,219,159,49.15384615384615,adsb_2024_06_01_10_00_00_3600
RIGA FIR,49,28,13.153846153846153,adsb_2024_06_01_10_00_00_3600
ROMA FIR,386,143,162.15384615384616,adsb_2024_06_01_10_00_00_3600
SANTA MARIA OCEANIC FIR,10,5,2.0,adsb_2024_06_01_10_00_00_3600
SARAJEVO FIR,141,106,29.692307692307693,adsb_2024_06_01_10_00_00_3600
SCOTTISH FIR,286,79,118.53846153846153,adsb_2024_06_01_10_00_00_3600
SHANNON FIR,200,68,72.92307692307692,adsb_2024_06_01_10_00_00_3600
SHANWICK FIR,121,40,26.46153846153846,adsb_2024_06_01_10_00_00_3600
SIMFEROPOL' FIR,16,11,2.0,adsb_2024_06_01_10_00_00_3600
SKOPJE FIR,59,50,10.153846153846153,adsb_2024_06_01_10_00_00_3600
SWEDEN FIR,206,59,78.23076923076923,adsb_2024_06_01_10_00_00_3600
SWITZERLAND FIR,411,222,109.07692307692308,adsb_2024_06_01_10_00_00_3600
TALLINN FIR,52,29,13.538461538461538,adsb_2024_06_01_10_00_00_3600
TBILISI FIR,40,8,7.923076923076923,adsb_2024_06_01_10_00_00_3600
TEL AVIV FIR,32,9,9.0,adsb_2024_06_01_10_00_00_3600
TIRANA FIR,94,71,21.153846153846153,adsb_2024_06_01_10_00_00_3600
VILNIUS FIR,38,22,8.923076923076923,adsb_2024_06_01_10_00_00_3600
WARSZAWA FIR,330,90,151.76923076923077,adsb_2024_06_01_10_00_00_3600
WIEN FIR,417,255,106.61538461538461,adsb_2024_06_01_10_00_00_3600
YEREVAN FIR,16,3,3.0,adsb_2024_06_01_10_00_00_3600
ZAGREB FIR/UIR,323,201,89.53846153846153,adsb_2024_06_01_10_00_00_3600
AMSTERDAM FIR,347,144,119.3076923076923,adsb_2024_06_01_11_00_00_3600
ANKARA FIR,208,61,57.07692307692308,adsb_2024_06_01_11_00_00_3600
ATHINAI FIR,375,148,152.23076923076923,adsb_2024_06_01_11_00_00_3600
BARCELONA FIR,395,137,167.0,adsb_2024_06_01_11_00_00_3600
BEOGRAD FIR,289,218,75.92307692307692,adsb_2024_06_01_11_00_00_3600
BODO OCEANIC FIR,5,1,1.7142857142857142,adsb_2024_06_01_11_00_00_3600
BORDEAUX FIR,303,175,109.15384615384616,adsb_2024_06_01_11_00_00_3600
BRATISLAVA FIR,149,110,26.46153846153846,adsb_2024_06_01_11_00_00_3600
BREMEN FIR,510,146,189.46153846153845,adsb_2024_06_01_11_00_00_3600
BREST FIR,283,150,102.76923076923077,adsb_2024_06_01_11_00_00_3600
BRINDISI FIR,124,79,37.38461538461539,adsb_2024_06_01_11_00_00_3600
BRUSSELS FIR,326,198,76.76923076923077,adsb_2024_06_01_11_00_00_3600
BUCURESTI FIR,276,157,103.0,adsb_2024_06_01_11_00_00_3600
BUDAPEST FIR,279,196,69.6923076923077,adsb_2024_06_01_11_00_00_3600
CANARIAS FIR,69,21,25.46153846153846,adsb_2024_06_01_11_00_00_3600
CHISINAU FIR,11,4,3.8461538461538463,adsb_2024_06_01_11_00_00_3600
DNIPROPETROVSK FIR,0,0,,adsb_2024_06_01_11_00_00_3600
FINLAND FIR,82,22,27.923076923076923,adsb_2024_06_01_11_00_00_3600
FIR PRAHA,244,112,79.84615384615384,adsb_2024_06_01_11_00_00_3600
FIR SOFIA,309,188,95.46153846153847,adsb_2024_06_01_11_00_00_3600
ISTANBUL FIR,344,137,111.6923076923077,adsb_2024_06_01_11_00_00_3600
KOEBENHAVN FIR,225,81,87.46153846153847,adsb_2024_06_01_11_00_00_3600
KYIV FIR,1,1,1.0,adsb_2024_06_01_11_00_00_3600
L'VIV FIR,0,0,,adsb_2024_06_01_11_00_00_3600
LANGEN FIR,609,319,193.3846153846154,adsb_2024_06_01_11_00_00_3600
LISBOA FIR,251,82,106.76923076923077,adsb_2024_06_01_11_00_00_3600
LJUBLJANA FIR,145,122,19.76923076923077,adsb_2024_06_01_11_00_00_3600
LONDON FIR,1358,236,642.6923076923077,adsb_2024_06_01_11_00_00_3600
MADRID FIR,506,167,232.07692307692307,adsb_2024_06_01_11_00_00_3600
MALTA FIR,44,22,18.53846153846154,adsb_2024_06_01_11_00_00_3600
MARSEILLE FIR,545,278,187.92307692307693,adsb_2024_06_01_11_00_00_3600
MILANO FIR,572,272,193.0,adsb_2024_06_01_11_00_00_3600
MUNICH FIR,469,276,110.46153846153847,adsb_2024_06_01_11_00_00_3600
NICOSIA FIR,42,17,10.923076923076923,adsb_2024_06_01_11_00_00_3600
NORWAY FIR,174,26,73.61538461538461,adsb_2024_06_01_11_00_00_3600
ODESA FIR,0,0,,adsb_2024_06_01_11_00_00_3600
PARIS FIR,565,281,200.15384615384616,adsb_2024_06_01_11_00_00_3600
REIMS FIR,225,158,48.76923076923077,adsb_2024_06_01_11_00_00_3600
RIGA FIR,56,41,13.76923076923077,adsb_2024_06_01_11_00_00_3600
ROMA FIR,372,123,146.07692307692307,adsb_2024_06_01_11_00_00_3600
SANTA MARIA OCEANIC FIR,8,3,1.3636363636363635,adsb_2024_06_01_11_00_00_3600
SARAJEVO FIR,147,114,34.07692307692308,adsb_2024_06_01_11_00_00_3600
