,origin_airport,total_fuel_burn,total_contrail_energy_forcing,total_co2,total_co2_forcing_20,total_co2_forcing_100,gwp20,gwp100,contrail_co2_eq_20,contrail_co2_eq_100,contrail_impact_category,id,name,city,country,iata,lat,lon,altitude,tz_offset,dst,tz,type,source
776,LRSV,4225001.365137576,9.82793789685575e+16,13384804.324755842,5146024599604216.0,1.8947705638710084e+16,8.021209064948662,2.178487461957648,0.05368115689114781,0.014579314201118554,Very high contrail climate impact,1660.0,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,47.6875,26.35409927368164,1375.0,2,E,Europe/Bucharest,airport,OurAirports
777,LRTC,1846.2574124618263,0.0,5848.943482679066,2248729702225.981,8279841581417.839,0.0,0.0,0.0,0.0,Low contrail climate impact,1661.0,Tulcea Airport,Tulcea,Romania,TCE,45.0625,28.71430015563965,200.0,2,E,Europe/Bucharest,airport,OurAirports
778,LRTM,2335839.6964068622,3.592657880888562e+16,7399940.15821694,2845037788064796.5,1.047545294350218e+16,5.303677569075684,1.4404306125103277,0.019623448314818777,0.0053295501673200985,Very high contrail climate impact,1662.0,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,46.46770095825195,24.412500381469727,963.0,2,E,Europe/Bucharest,airport,OurAirports
779,LRTR,17047293.472339053,2.1451184822098426e+17,54005825.72037012,2.0763494253326132e+16,7.645135959383682e+16,4.339104736110635,1.1784613999209566,0.11716846708041177,0.03182189049115729,Very high contrail climate impact,1663.0,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,45.80989837646485,21.337900161743164,348.0,2,E,Europe/Bucharest,airport,OurAirports
780,LSGG,382424330.15731573,1.8946052744195128e+18,1211520277.9383762,4.6579038452278214e+17,1.7150440936403694e+18,1.708352601721162,0.46397303614927016,1.0348519094269852,0.28105637085573804,Average contrail climate impact,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041,1411.0,1,E,Europe/Paris,airport,OurAirports
781,LSGK,2166.921471347882,0.0,6864.80722123009,2639296471944.1357,9717911695861.254,0.0,0.0,0.0,0.0,Low contrail climate impact,1666.0,Saanen Airport,Saanen,Switzerland,\N,46.4874992371,7.25083017349,3307.0,1,E,Europe/Zurich,airport,OurAirports
782,LSGS,178790.48935755293,188355660619999.03,566408.2702847277,217765670799797.2,801815022191721.9,0.36327754126649636,0.098662877684878,0.00010288170189102248,2.7941734945402702e-05,Low contrail climate impact,1667.0,Sion Airport,Sion,Switzerland,SIR,46.2196006775,7.326759815220001,1585.0,1,E,Europe/Zurich,airport,OurAirports
783,LSMD,26452.94486001163,1206543254897938.8,83802.92931651685,32219517395862.688,118632532670958.86,15.727987506175554,4.271578424972678,0.000659025712635545,0.00017898539240897185,Very high contrail climate impact,1669.0,Dübendorf Air Base,Dubendorf,Switzerland,\N,47.398601532,8.648229599,1470.0,1,E,Europe/Zurich,airport,OurAirports
784,LSME,308.9648859181197,0.0,978.8007585886032,376317251981.9486,1385603270895.8777,0.0,0.0,0.0,0.0,Low contrail climate impact,1670.0,Emmen Air Base,Emmen,Switzerland,EML,47.092444,8.305184,1400.0,1,E,Europe/Zurich,airport,OurAirports
785,LSMP,1170.712867214039,0.0,3708.818363334076,1425920773296.7102,5250252219669.8955,0.0,0.0,0.0,0.0,Low contrail climate impact,1673.0,Payerne Air Base,Payerne,Switzerland,\N,46.8432,6.91506004333,1465.0,1,E,Europe/Zurich,airport,OurAirports
786,LSZA,15585.106421864668,35032038245455.5,49373.61714446727,18982559791848.414,69893944003458.6,0.7751038966520013,0.21051117193162305,1.913484152024032e-05,5.1968490037925416e-06,Low contrail climate impact,1675.0,Lugano Airport,Lugano,Switzerland,LUG,46.00429916379999,8.9105796814,915.0,1,E,Europe/Zurich,airport,OurAirports
787,LSZB,274771.2513504467,90056545024935.53,870475.3242782153,334669624104935.5,1232256356537001.0,0.11301817131337052,0.03069470789079041,4.9189764661668544e-05,1.3359492902430436e-05,Low contrail climate impact,1676.0,Bern Belp Airport,Bern,Switzerland,BRN,46.914100647,7.497149944309999,1674.0,1,E,Europe/Zurich,airport,OurAirports
788,LSZH,1449380196.1091328,5.106146884984191e+18,4591636461.273733,1.765335794894805e+18,6.499981169487149e+18,1.214829324763765,0.3299366007028861,2.789027310904926,0.7574744628480423,Low contrail climate impact,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,airport,OurAirports
789,LSZR,1532725.395410413,1446480665254072.5,4855674.052660189,1866849713778317.2,6873756268305101.0,0.32542623807523685,0.08838280784088819,0.0007900818701383724,0.00021457905336712613,Low contrail climate impact,1679.0,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,47.4850006104,9.560770034789998,1306.0,1,E,Europe/Zurich,airport,OurAirports
790,LSZS,16237.706390903415,64401072945322.83,51441.05384638202,19777422373925.945,72820634682237.8,1.3676428669843033,0.3714393695559642,3.5176495181579914e-05,9.55361630499727e-06,Average contrail climate impact,1680.0,Samedan Airport,Samedan,Switzerland,SMV,46.53409957885742,9.884110450744627,5600.0,1,E,Europe/Zurich,airport,OurAirports
791,LUKK,28735231.116479762,3.637810916243465e+17,91033212.17700788,3.499932743711724e+16,1.2886781650486683e+17,4.365456986473169,1.1856184315535083,0.1987007860496067,0.05396532712029091,Very high contrail climate impact,1735.0,Chişinău International Airport,Chisinau,Moldova,KIV,46.92770004272461,28.93099975585937,399.0,2,E,Europe/Chisinau,airport,OurAirports
792,LUTR,1365.9531202246926,0.0,4327.339484871826,1663722150857.4624,6125838881818.271,0.0,0.0,0.0,0.0,Low contrail climate impact,11893.0,Tiraspol Airport,Tiraspol,Moldova,\N,46.86809921264648,29.590599060058597,141.0,\N,\N,\N,airport,OurAirports
793,LWOH,2920755.576351455,4.044731114727619e+16,9252953.66588141,3557461583174270.5,1.3098603318800662e+16,4.775278744316888,1.2969222953315185,0.022092716481416263,0.006000180953475554,Very high contrail climate impact,1736.0,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,41.18,20.7423,2313.0,1,E,Europe/Skopje,airport,OurAirports
794,LWSK,19790056.903190713,2.220783376087947e+17,62694900.26930818,2.4104162543405588e+16,8.875172819329254e+16,3.869576535908788,1.0509418091843186,0.12130135750162824,0.03294434595782858,Very high contrail climate impact,1737.0,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,41.961601,21.621401,781.0,1,E,Europe/Skopje,airport,OurAirports
795,LXGB,9559736.117252337,1.1008813614192166e+17,30285244.019455403,1.1643697356179084e+16,4.287219110224935e+16,3.97099098037532,1.0784850503519334,0.0601312154198615,0.016331091460621477,Very high contrail climate impact,1738.0,Gibraltar Airport,Gibraltar,Gibraltar,GIB,36.1511993408,-5.3496599197400005,15.0,1,N,Europe/Gibraltar,airport,OurAirports
796,LYBE,52998960.516475715,5.360812544821828e+17,167900706.91619506,6.455239442564197e+16,2.376824564626148e+17,3.487928354723886,0.9472896327034191,0.29281281821559085,0.07952529949264343,Very high contrail climate impact,1739.0,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,44.8184013367,20.3090991974,335.0,1,E,Europe/Belgrade,airport,OurAirports
797,LYKV,3754.140249744144,0.0,11893.11631118945,4572518777143.309,16836052401197.121,0.0,0.0,0.0,0.0,Low contrail climate impact,,,,,,,,,,,,,
798,LYNI,5358947.217608824,6.5032203146247304e+16,16977144.785384756,6527163384454337.0,2.403307020217497e+16,4.1845934769269215,1.1364975465744707,0.035521224662882475,0.009647241698214671,Very high contrail climate impact,1740.0,Nis Airport,Nis,Serbia,INI,43.337299,21.853701,648.0,1,E,Europe/Belgrade,airport,OurAirports
799,LYPG,11729038.258062942,5.955082974978366e+16,37157593.2015434,1.4285893468279502e+16,5.260077929743081e+16,1.7507724350909175,0.4754938772576469,0.03252724496579193,0.008834104030482126,Average contrail climate impact,1741.0,Podgorica Airport,Podgorica,Montenegro,TGD,42.359402,19.2519,141.0,1,E,Europe/Podgorica,airport,OurAirports
800,LYTV,3041458.3594042184,6523639182182630.0,9635340.082592564,3704476799774084.5,1.3639914576574036e+16,0.7396262966699636,0.20087577830013784,0.0035632754512217994,0.0009677532191386478,Low contrail climate impact,1743.0,Tivat Airport,Tivat,Montenegro,TIV,42.40470123291016,18.72330093383789,20.0,1,E,Europe/Podgorica,airport,OurAirports
801,LZIB,42386979.08494783,2.7869445179481795e+17,134281949.74111474,5.162706901680451e+16,1.9009130014555638e+17,2.267253826005955,0.6157655277447991,0.15222563215704085,0.04134309782446905,High contrail climate impact,1745.0,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,48.17020034790039,17.21269989013672,436.0,1,E,Europe/Bratislava,airport,OurAirports
802,LZKZ,6043285.261506266,2.925627864417021e+16,19145127.708451852,7360682738412366.0,2.7102095438505784e+16,1.669361045331757,0.4533832839026022,0.01598006520219559,0.004340040435596301,Average contrail climate impact,1746.0,Košice Airport,Kosice,Slovakia,KSC,48.66310119628906,21.241100311279297,755.0,1,E,Europe/Bratislava,airport,OurAirports
803,LZPP,72765.76503193215,17904112799421.4,230521.94362116107,88628235709729.75,326329905542101.2,0.08484573020707734,0.023043328999422137,9.779401317646064e-06,2.6559964942243276e-06,Low contrail climate impact,1748.0,Piešťany Airport,Piestany,Slovakia,PZY,48.62519836425781,17.828399658203125,545.0,1,E,Europe/Bratislava,airport,OurAirports
804,LZSL,375242.5645651924,2070152801623708.2,1188768.4445425295,457043040034183.5,1682836298033813.8,1.9023682684609482,0.5166659274570076,0.0011307376837226932,0.0003070980754655951,Average contrail climate impact,1749.0,Sliač Airport,Sliac,Slovakia,SLD,48.63779830932617,19.13409996032715,1043.0,1,E,Europe/Bratislava,airport,OurAirports
805,LZTT,1031054.0165246339,2.100341566398453e+16,3266379.12435004,1255817187738051.0,4623929394181945.0,7.024457592241165,1.9077788233473165,0.011472270819589344,0.003115764461229379,Very high contrail climate impact,1751.0,Poprad-Tatry Airport,Poprad,Slovakia,TAT,49.073600769,20.2411003113,2356.0,1,E,Europe/Bratislava,airport,OurAirports
806,LZZI,5109.763616287067,1686322026499.9033,16187.731136397428,6223659354183.336,22915565822934.46,0.11380045256716916,0.030907168367674348,9.210855646788413e-07,2.5015846586163987e-07,Low contrail climate impact,5806.0,Žilina Airport,Žilina,Slovakia,ILZ,49.2314987183,18.6135005951,1020.0,1,E,Europe/Bratislava,airport,OurAirports
807,UHWW,39811.768879006784,1423507060910344.8,126123.6838086935,48490479481408.484,178542351228617.0,12.329697952596499,3.348633875762004,0.0007775334630149882,0.00021117102006884344,Very high contrail climate impact,2934.0,Vladivostok International Airport,Vladivostok,Russia,VVO,43.39899826049805,132.1479949951172,46.0,10,N,Asia/Vladivostok,airport,OurAirports
808,UIII,53693.10120383978,3123178123397883.0,170099.74461376443,65397853336551.77,240795443247554.66,20.057765582558716,5.447506788899469,0.0017059104015579958,0.0004633097567867738,Very high contrail climate impact,2937.0,Irkutsk Airport,Irkutsk,Russia,IKT,52.268001556396,104.38899993896,1675.0,8,N,Asia/Irkutsk,airport,OurAirports
809,UKBB,116683488.65932846,9.570260272236653e+17,369653292.0727526,1.4211974177409325e+17,5.232860784987534e+17,2.8282554303599947,0.7681284634727712,0.5227369653276058,0.1419706076287475,High contrail climate impact,2939.0,Boryspil International Airport,Kiev,Ukraine,KBP,50.345001220703125,30.894699096679688,427.0,2,E,Europe/Kiev,airport,OurAirports
810,UKDD,1528900.6811514173,6059740316521869.0,4843557.35788769,1862191236309965.5,6856603715283555.0,1.366718349497994,0.371188279011387,0.0033098893589355643,0.0008989358599836362,Average contrail climate impact,2941.0,Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,DNK,48.357200622558594,35.10060119628906,481.0,2,E,Europe/Kiev,airport,OurAirports
811,UKDE,507259.0095476431,5461980854568933.0,1606996.5422469333,617838224394997.6,2274885512416727.5,3.712997785407862,1.0084164439914534,0.0029833873012604776,0.0008102608693196069,Very high contrail climate impact,6103.0,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.867000579833984,35.31570053100586,373.0,2,E,Europe/Kiev,airport,OurAirports
812,UKDR,1830.0632401595278,140319526681844.67,5797.640344825384,2229005304093.1196,8207216182434.917,26.43968639202157,7.180778463287678,7.664389626545747e-05,2.0815785463004933e-05,Very high contrail climate impact,6104.0,Kryvyi Rih International Airport,Krivoy Rog,Ukraine,KWG,48.04330062866211,33.209999084472656,408.0,2,E,Europe/Kiev,airport,OurAirports
813,UKHH,5412035.134064632,1.0926246856177498e+17,17145327.304716755,6591824126644280.0,2.4271151596012412e+16,6.961690104937155,1.8907317444090683,0.059680227721577724,0.01620860730165577,Very high contrail climate impact,6105.0,Kharkiv International Airport,Kharkov,Ukraine,HRK,49.924800872802734,36.290000915527344,508.0,2,E,Europe/Kiev,airport,OurAirports
814,UKKK,27376217.914254624,4.562600096271306e+17,86727858.35235865,3.3344058061929776e+16,1.2277310081380002e+17,5.74702706213751,1.5608403043759829,0.24921367449611695,0.0676841684142863,Very high contrail climate impact,2944.0,Kiev Zhuliany International Airport,Kiev,Ukraine,IEV,50.40194,30.45194,587.0,2,E,Europe/Kiev,airport,OurAirports
815,UKKO,8352.337003219254,-56109598493613.6,26460.2036261986,10173092969249.553,37457413443261.95,-2.316506045757304,-0.6291419828818132,-3.06476108360292e-05,-8.323612488421566e-06,Low contrail climate impact,11968.0,Ozerne Air Base,Zhytomyr,Ukraine,\N,50.158298,28.7383,761.0,\N,\N,\N,airport,OurAirports
816,UKLI,667544.1521839427,2434585241490115.5,2114779.874118731,813064501423812.2,2993710298129518.0,1.257619536500775,0.3415580332087332,0.0013297942425451828,0.00036116002723670304,Low contrail climate impact,6106.0,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.88420104980469,24.68610000610352,919.0,2,E,Europe/Kiev,airport,OurAirports
817,UKLL,11011703.468484083,1.0002130695113458e+17,34885076.58815758,1.341218428944128e+16,4.9383774789574584e+16,3.1321482029253054,0.850662977839941,0.0546326149722547,0.014837721566328269,High contrail climate impact,2945.0,Lviv International Airport,Lvov,Ukraine,LWO,49.8125,23.956100463867188,1071.0,2,E,Europe/Kiev,airport,OurAirports
818,UKLN,53406.819092233614,125559476036589.19,169192.8028841961,65049163558387.88,239511564566449.12,0.8106942049767133,0.22017717612435736,6.858181241099256e-05,1.862619677980366e-05,Low contrail climate impact,6107.0,Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,48.2593002319336,25.98080062866211,826.0,2,E,Europe/Kiev,airport,OurAirports
819,UKLU,1601.5487457994238,0.0,5073.706426692575,1950676113706.0005,7182405774314.981,0.0,0.0,0.0,0.0,Low contrail climate impact,6109.0,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.6343002319336,22.263399124145508,383.0,2,E,Europe/Kiev,airport,OurAirports
820,UKOH,40738.53541420588,225373312704720.28,129059.68019220424,49619275184902.7,182698586454871.88,1.9076617097539355,0.5181035779899893,0.00012310110508787823,3.3433141040912385e-05,Average contrail climate impact,7516.0,Kherson International Airport,Kherson,Ukraine,KHE,46.6758,32.506401,148.0,2,E,Europe/Kiev,airport,OurAirports
821,UKOO,5301038.771409059,4.8114917435365336e+16,16793690.8278239,6456631267914028.0,2.3773370358846628e+16,3.129846584747314,0.8500378792666002,0.026280837941383462,0.007137636668171191,High contrail climate impact,2947.0,Odessa International Airport,Odessa,Ukraine,ODS,46.42679977416992,30.67650032043457,172.0,2,E,Europe/Kiev,airport,OurAirports
822,ULAA,686.3396402910971,0.0,2174.3239804421955,835957285544.3295,3078001720832.6777,0.0,0.0,0.0,0.0,Low contrail climate impact,4362.0,Talagi Airport,Arkhangelsk,Russia,ARH,64.60030364990234,40.71670150756836,62.0,3,N,Europe/Moscow,airport,OurAirports
823,ULLI,85489572.9010673,9.440802945022281e+17,270830966.95058125,1.0412575219232504e+17,3.8339189091734746e+17,3.8080274604744915,1.034225639833413,0.5156658796473365,0.14005016504058343,Very high contrail climate impact,2948.0,Pulkovo Airport,St. Petersburg,Russia,LED,59.80030059814453,30.262500762939453,78.0,3,N,Europe/Moscow,airport,OurAirports
824,ULMM,117771.97888686419,352424174631558.56,373101.6291135858,143445515898936.7,528167589920771.1,1.0318771724418316,0.2802484593336338,0.00019249752704158393,5.228057836697564e-05,Low contrail climate impact,2949.0,Murmansk Airport,Murmansk,Russia,MMK,68.78170013427734,32.75080108642578,266.0,3,N,Europe/Moscow,airport,OurAirports
825,ULOL,2935.0788090450696,20830713256082.86,9298.32966705478,3574907188848.009,13162838184879.7,2.447308169243431,0.6646666505104317,1.1377939077250858e-05,3.0901448175715394e-06,High contrail climate impact,9048.0,Velikiye Luki Airport,Velikiye Luki,Russia,VLU,56.38109970092773,30.60810089111328,328.0,3,N,Europe/Moscow,airport,OurAirports
826,ULWC,52193.38522964851,1965873326983858.0,165348.6444075265,63571208886377.41,234069723096285.03,12.988061919806459,3.5274395441292543,0.001073779215960507,0.00029162867342563773,Very high contrail climate impact,,,,,,,,,,,,,
827,UMBB,34342.10264085791,126702282398384.34,108795.78116623787,41828461039144.09,154012743575091.25,1.272218897977661,0.3455230870643874,6.920602440996496e-05,1.8795727084070023e-05,Low contrail climate impact,6908.0,Brest Airport,Brest,Belarus,BQT,52.108299,23.8981,468.0,3,E,Europe/Minsk,airport,OurAirports
828,UMGG,40702.22784648624,389894691565204.7,128944.65781766841,49575052799987.336,182535759263551.7,3.303189027716533,0.8971161109366493,0.0002129642894429926,5.783916497372185e-05,Very high contrail climate impact,2950.0,Gomel Airport,Gomel,Belarus,GME,52.527000427246094,31.016700744628903,472.0,3,E,Europe/Minsk,airport,OurAirports
829,UMII,16650.355233161696,53062621874186.69,52748.325378656256,20280026020585.4,74671225515126.16,1.0989286288161821,0.2984590253262131,2.898332244035827e-05,7.871606890051849e-06,Low contrail climate impact,2951.0,Vitebsk Vostochny Airport,Vitebsk,Belarus,VTB,55.126499176025,30.349599838257,682.0,3,E,Europe/Minsk,airport,OurAirports
830,UMKK,524829.6120030497,1742119912214997.0,1662660.2108256614,639239105637658.4,2353683736239077.0,1.1446270365459223,0.31087029742554023,0.0009515629149500977,0.0002584358371284924,Low contrail climate impact,2952.0,Khrabrovo Airport,Kaliningrad,Russia,KGD,54.88999938964844,20.59259986877441,42.0,2,N,Europe/Kaliningrad,airport,OurAirports
