block_pct,tot_flight_pct,cum_heating_pct,region
52.50028542071013,57.084232,58.316056744594306,Amsterdam FIR
53.499257906153666,56.282597,60.43462295646157,Amsterdam FIR
54.49823039159722,55.50563,61.962405537676226,Amsterdam FIR
55.502911291243294,54.717674,63.15069737787917,Amsterdam FIR
56.50188377668684,53.920864,64.47918862735669,Amsterdam FIR
57.500856262130384,52.95319,65.94752866474738,Amsterdam FIR
58.49982874757393,51.91038,67.39247482548416,Amsterdam FIR
59.498801233017474,50.71609,68.7750953443557,Amsterdam FIR
60.49777371846102,49.583553,70.29516830810037,Amsterdam FIR
61.49674620390456,48.416954,72.29939135258051,Amsterdam FIR
62.50142710355064,46.830936,74.30849347470634,Amsterdam FIR
63.500399588994185,44.730015,76.3056339018332,Amsterdam FIR
64.49937207443772,42.483913,79.43582250887216,Amsterdam FIR
65.49834455988128,39.47489,81.37235601105782,Amsterdam FIR
66.49731704532482,36.12158,82.97032821140243,Amsterdam FIR
67.50199794497088,33.129204,84.58438134654754,Amsterdam FIR
68.50097043041444,30.25183,86.52690434863293,Amsterdam FIR
69.49994291585799,27.870436,87.7604774390615,Amsterdam FIR
70.49891540130152,25.984707,88.69308912500608,Amsterdam FIR
71.49788788674506,24.377235,89.8469720722854,Amsterdam FIR
72.50256878639115,23.085232,90.62905595017233,Amsterdam FIR
73.50154127183468,21.978184,91.36575610902209,Amsterdam FIR
74.50051375727823,20.79621,91.6797876046556,Amsterdam FIR
75.49948624272177,19.601414,92.11485127255818,Amsterdam FIR
76.49845872816532,18.24173,92.577089987497,Amsterdam FIR
77.5031396278114,16.491274,92.96999904716937,Amsterdam FIR
78.50211211325494,14.865999,93.27796151679132,Amsterdam FIR
79.50108459869848,13.674442,93.68134925061037,Amsterdam FIR
80.50005708414203,12.760192,94.18718648445694,Amsterdam FIR
81.49902956958557,12.089211,94.6510015661754,Amsterdam FIR
82.49800205502912,11.487819,95.08115850785894,Amsterdam FIR
83.49697454047266,10.960555,95.39646054697282,Amsterdam FIR
84.50165544011874,10.500802,95.77769770743672,Amsterdam FIR
85.50062792556228,10.029927,96.09121484474123,Amsterdam FIR
86.49960041100583,9.498944,96.40383181523256,Amsterdam FIR
87.49857289644937,8.953771,96.86670004836073,Amsterdam FIR
88.49754538189292,8.348354,97.34776412368798,Amsterdam FIR
89.502226281539,7.753682,97.5627899509294,Amsterdam FIR
90.50119876698254,7.2520413,97.87477693970239,Amsterdam FIR
91.50017125242609,6.762204,98.14155736473585,Amsterdam FIR
92.49914373786963,6.2478485,98.4310688912573,Amsterdam FIR
93.49811622331318,5.7969494,98.63591869807637,Amsterdam FIR
94.50279712295924,5.342184,98.82609988107647,Amsterdam FIR
95.50176960840278,4.868068,99.06141465255173,Amsterdam FIR
