,time,file,region_id,area_km2,pt in mask,vol_km3,width_km,length_km,thickness_m,std_thickness,mean_FL,mean_lat,mean_lon,mean_forcing,max_forcing,std_forcing
1061586,2024-11-11 17:00:00,20241111T17.nc,165,481.06033,1,146.6271895751953,17.305119,27.79873,304.8,0.0,310.0,51.5,-73.74999,603431900.0,603431900.0,0.0
384528,2024-05-30 18:00:00,20240530T18.nc,114,10819.307,24,3297.7246640625,227.0379,83.396194,304.8,0.0,310.0,54.31196,-58.854877,636642500.0,791382300.0,83926110.0
205087,2024-03-27 15:00:00,20240327T15.nc,22,108511.06,178,231519.20294999992,307.06744,361.3835,2133.5999999999995,609.6,340.0,37.907207,16.97739,856878000.0,3985653800.0,437364060.0
300652,2024-05-05 01:00:00,20240505T01.nc,82,509.5223,1,155.30239958496094,18.328978,27.79873,304.8,0.0,330.0,48.75,13.249999,506601100.0,506601100.0,0.0
785768,2024-09-26 18:00:00,20240926T18.nc,110,19208.533,31,17564.282760937505,156.03429,138.99367,914.4000000000004,248.86815786677104,370.0,36.692184,-42.138203,693160600.0,951076800.0,144710290.0
961280,2024-10-24 15:00:00,20241024T15.nc,194,465.06424,1,141.75158020019532,16.729694,27.79873,304.8,0.0,320.0,53.0,10.999999,509650180.0,509650180.0,0.0
1030352,2024-11-07 09:00:00,20241107T09.nc,80,527.02747,1,160.63797158203127,18.958689,27.79873,304.8,0.0,330.0,47.0,10.249999,714790140.0,714790140.0,0.0
1198171,2024-12-01 14:00:00,20241201T14.nc,217,548.80963,1,167.27717563476563,19.742254,27.79873,304.8,0.0,340.0,44.75,-49.499996,1427973000.0,1427973000.0,0.0
132190,2024-02-26 12:00:00,20240226T12.nc,121,1141.5897,3,695.9130943359387,27.377504,27.79873,609.600000000001,152.40000000000057,305.0,60.499996,-12.083334,537183700.0,588114100.0,36571756.0
419096,2024-06-10 16:00:00,20240610T16.nc,59,1170.8462,2,356.873919140625,42.118694,27.79873,304.8,0.0,340.0,40.75,24.624998,523695460.0,535767230.0,12071776.0
83162,2024-02-07 03:00:00,20240207T03.nc,116,473.10278,1,144.2017283203125,17.018862,27.79873,304.8,0.0,310.0,52.25,-75.24999,528307400.0,528307400.0,0.0
775800,2024-09-25 18:00:00,20240925T18.nc,96,596.2879,1,181.74855278320317,21.450186,27.79873,304.8,0.0,360.0,39.5,21.999996,1462858000.0,1462858000.0,0.0
1032492,2024-11-07 11:00:00,20241107T11.nc,26,634.94366,1,193.5308289550781,22.840742,27.79873,304.8,0.0,380.0,34.75,-10.25,632024500.0,632024500.0,0.0
390170,2024-06-01 16:00:00,20240601T16.nc,44,86868.21,144,185342.0148562501,282.13016,250.1886,2133.6000000000013,609.6000000000001,380.0,38.67579,-86.20714,924822300.0,1684237000.0,308345250.0
1216229,2024-12-04 20:00:00,20241204T20.nc,85,591.97577,1,180.43421440429688,21.295065,27.79873,304.8,0.0,330.0,40.0,-51.999996,638744100.0,638744100.0,0.0
883945,2024-10-12 01:00:00,20241012T01.nc,60,1756.2693,3,1070.6217574218738,42.118694,27.79873,609.5999999999992,152.39999999999964,395.0,40.749996,-35.083332,582878400.0,698010600.0,82392790.0
1359356,2024-12-28 02:00:00,20241228T02.nc,128,38830.33,67,35506.45203750001,229.34444,166.79239,914.4000000000004,248.86815786677104,360.0,41.408245,-83.41163,1318066200.0,2138720900.0,410912450.0
879392,2024-10-11 07:00:00,20241011T07.nc,177,395.1117,1,120.43004443359376,14.213301,27.79873,304.8,0.0,330.0,59.25,39.249996,591486200.0,591486200.0,0.0
881601,2024-10-11 18:00:00,20241011T18.nc,150,509.5223,1,155.30239958496094,18.328978,27.79873,304.8,0.0,320.0,48.75,-10.5,654100000.0,654100000.0,0.0
361483,2024-05-24 01:00:00,20240524T01.nc,112,374.64603,1,114.19210891113282,13.477092,27.79873,304.8,0.0,290.0,61.0,9.75,528168000.0,528168000.0,0.0
623995,2024-08-31 01:00:00,20240831T01.nc,8,1307.1052,2,398.4056724609375,47.02032,27.79873,304.8,0.0,380.0,32.25,-87.87499,559887800.0,599504960.0,39617150.0
435594,2024-06-17 02:00:00,20240617T02.nc,51,167886.22,361,307030.3168500003,485.49808,472.57846,1828.8000000000015,520.545098910748,355.0,52.970005,33.909782,671324700.0,1460956400.0,171262980.0
988490,2024-10-30 06:00:00,20241030T06.nc,182,5643.255,15,1720.0640882812502,148.87227,55.59746,304.8,0.0,330.0,60.86618,-12.468369,521553860.0,556100200.0,19348452.0
1188260,2024-11-30 09:00:00,20241130T09.nc,290,6620.847,15,2018.034216796875,63.51912,166.79239,304.8,0.0,290.0,55.16318,33.565998,559369540.0,628539200.0,37275010.0
1278040,2024-12-15 13:00:00,20241215T13.nc,57,10896.348,18,9963.620296875004,87.10692,111.19492,914.4000000000004,248.86815786677104,350.0,38.42971,-20.861584,610226600.0,775486500.0,82305990.0
1322463,2024-12-22 10:00:00,20241222T10.nc,13,617.1612,1,188.11073188476564,22.201056,27.79873,304.8,0.0,320.0,37.0,-58.249996,508195260.0,508195260.0,0.0
1012834,2024-11-04 14:00:00,20241104T14.nc,6,1331.6814,2,405.8964896484375,47.9044,27.79873,304.8,0.0,390.0,30.499998,-47.625,654299500.0,709688100.0,55388576.0
835764,2024-10-04 14:00:00,20241004T14.nc,38,578.77014,1,176.40913916015626,20.82002,27.79873,304.8,0.0,370.0,41.5,-23.75,517184500.0,517184500.0,0.0
13829,2024-01-07 15:00:00,20240107T15.nc,128,743.38684,2,226.58430908203124,26.741755,27.79873,304.8,0.0,330.0,61.25,-35.625,505241470.0,508657340.0,3415872.0
631499,2024-09-02 04:00:00,20240902T04.nc,65,2378799.0,7273,6525521.416800004,1319.5775,2140.5024,2743.2000000000016,786.9902159493472,320.0,64.43491,-71.58861,828764160.0,2953691400.0,348990460.0
146181,2024-03-02 13:00:00,20240302T13.nc,47,578.77014,1,176.40913916015626,20.82002,27.79873,304.8,0.0,300.0,41.5,-0.75,949077400.0,949077400.0,0.0
218867,2024-04-02 12:00:00,20240402T12.nc,57,465.06424,1,141.75158020019532,16.729694,27.79873,304.8,0.0,320.0,53.0,29.249996,552826000.0,552826000.0,0.0
1300827,2024-12-18 18:00:00,20241218T18.nc,195,534.3801,1,162.8790626953125,19.223185,27.79873,304.8,0.0,300.0,46.25,-46.749996,755437760.0,755437760.0,0.0
650280,2024-09-08 08:00:00,20240908T08.nc,72,1405.9376,3,428.5297872070313,33.71739,55.59746,304.8,0.0,390.0,52.666348,-66.166824,515108500.0,536853060.0,15519782.0
190002,2024-03-20 08:00:00,20240320T08.nc,94,488.93536,1,149.02749887695313,17.588408,27.79873,304.8,0.0,300.0,50.749996,-71.74999,508704770.0,508704770.0,0.0
1095845,2024-11-17 00:00:00,20241117T00.nc,60,604.7757,1,184.3356320800781,21.755514,27.79873,304.8,0.0,290.0,38.5,-9.75,510297340.0,510297340.0,0.0
876558,2024-10-11 01:00:00,20241011T01.nc,43,621.1961,1,189.34057309570312,22.346205,27.79873,304.8,0.0,370.0,36.5,-37.75,557291600.0,557291600.0,0.0
705725,2024-09-15 23:00:00,20240915T23.nc,114,551.17816,1,167.99910366210938,19.827457,27.79873,304.8,0.0,380.0,44.5,-28.750004,1124737700.0,1124737700.0,0.0
344398,2024-05-18 17:00:00,20240518T17.nc,156,531.9394,1,162.1351267089844,19.135384,27.79873,304.8,0.0,370.0,46.5,-66.74999,725002700.0,725002700.0,0.0
916344,2024-10-17 15:00:00,20241017T15.nc,52,1161.9977,2,708.3537861328116,20.900194,27.79873,609.5999999999992,152.39999999999964,325.0,41.25,24.999998,555865800.0,587540160.0,31674368.0
785439,2024-09-26 19:00:00,20240926T19.nc,179,1006.3064,2,306.7221896484375,18.100023,55.59746,304.8,0.0,320.0,49.374683,36.249996,526686600.0,551252400.0,24565840.0
430004,2024-06-14 19:00:00,20240614T19.nc,41,1226.1584,2,747.4661894531263,22.054216,27.79873,609.600000000001,152.40000000000057,355.0,37.5,-48.749996,520815900.0,535037060.0,14221152.0
306770,2024-05-06 17:00:00,20240506T17.nc,145,429.32773,1,130.85909157714843,15.444147,27.79873,304.8,0.0,340.0,56.250004,-56.75,591735550.0,591735550.0,0.0
11008,2024-01-06 13:00:00,20240106T13.nc,66,562.86285,1,171.56059790039063,20.24779,27.79873,304.8,0.0,360.0,43.25,-12.999999,516475700.0,516475700.0,0.0
781795,2024-09-26 12:00:00,20240926T12.nc,169,983.0836,2,299.6438868164063,35.364334,27.79873,304.8,0.0,340.0,50.5,-70.625,545598340.0,582612100.0,37013744.0
180123,2024-03-16 07:00:00,20240316T07.nc,173,432.1272,1,131.71236972656249,15.544854,27.79873,304.8,0.0,320.0,56.0,-56.499996,560416100.0,560416100.0,0.0
823874,2024-10-02 18:00:00,20241002T18.nc,161,374.64603,1,114.19210891113282,13.477092,27.79873,304.8,0.0,300.0,61.0,37.5,725377000.0,725377000.0,0.0
1204162,2024-12-02 19:00:00,20241202T19.nc,157,2567.824,5,782.6727474609374,55.42364,55.59746,304.8,0.0,340.0,48.349705,-19.04985,863139300.0,947457540.0,70178770.0
623347,2024-08-30 20:00:00,20240830T20.nc,95,18059.285,36,11008.94023125002,90.23719,222.38985,609.600000000001,152.40000000000057,335.0,49.51733,2.5553997,783739200.0,1407066400.0,256846940.0
894722,2024-10-13 19:00:00,20241013T19.nc,207,2171.8013,5,661.9650269531251,62.501236,55.59746,304.8,0.0,300.0,55.79974,-45.550385,678641540.0,1019751360.0,177020060.0
74852,2024-02-03 08:00:00,20240203T08.nc,42,20817.332,36,12690.245606249984,145.62062,194.59114,609.5999999999992,152.39999999999964,295.0,41.553078,-60.31395,624029100.0,872664770.0,104577730.0
1251264,2024-12-10 04:00:00,20241210T04.nc,84,5714.493,9,6967.110065625008,114.20371,27.79873,1219.2000000000014,340.77675977096834,365.0,34.75,-40.666664,800347500.0,1869962200.0,391303780.0
148537,2024-03-03 03:00:00,20240303T03.nc,127,395.1117,1,120.43004443359376,14.213301,27.79873,304.8,0.0,280.0,59.25,20.499998,539906940.0,539906940.0,0.0
1253271,2024-12-10 14:00:00,20241210T14.nc,272,371.69342,1,113.29215454101562,13.370877,27.79873,304.8,0.0,290.0,61.25,8.499999,670314700.0,670314700.0,0.0
595695,2024-08-19 06:00:00,20240819T06.nc,105,3505.0337,12,1068.334269140625,52.54002,83.396194,304.8,0.0,340.0,67.78996,-35.60502,599872060.0,698616500.0,51061510.0
691107,2024-09-14 01:00:00,20240914T01.nc,227,365.76703,1,111.48579038085938,13.157688,27.79873,304.8,0.0,300.0,61.749996,0.0,560584300.0,560584300.0,0.0
217153,2024-04-01 15:00:00,20240401T15.nc,17,613.0792,1,186.86654736328128,22.054216,27.79873,304.8,0.0,330.0,37.5,-9.25,524797380.0,524797380.0,0.0
1109443,2024-11-18 15:00:00,20241118T15.nc,175,3220.8442,6,1963.4266476562475,19.310884,83.396194,609.5999999999992,152.39999999999964,325.0,45.999245,-62.999996,1055057660.0,1871573200.0,554661100.0
110698,2024-02-17 10:00:00,20240217T10.nc,14,1264.0913,2,385.295030859375,22.7366,55.59746,304.8,0.0,350.0,35.124813,-13.5,558485400.0,586459260.0,27973904.0
614702,2024-08-27 16:00:00,20240827T16.nc,15,2433.721,4,741.7981447265626,65.6612,55.59746,304.8,0.0,370.0,38.06234,-46.999996,583508350.0,630517400.0,42242556.0
66778,2024-01-30 12:00:00,20240130T12.nc,41,5517.643,9,3363.555213281246,66.163635,138.99367,609.5999999999992,152.39999999999964,325.0,37.498886,-10.722502,626442800.0,760334300.0,78340070.0
478010,2024-07-04 16:00:00,20240704T16.nc,98,653.173,2,199.08712236328125,23.496506,27.79873,304.8,0.0,300.0,65.0,-7.1249995,542380000.0,567292000.0,24912032.0
699060,2024-09-15 00:00:00,20240915T00.nc,125,565.1678,1,172.26314106445315,20.330706,27.79873,304.8,0.0,390.0,43.0,-89.49999,2741296400.0,2741296400.0,0.0
947014,2024-10-22 09:00:00,20241022T09.nc,117,475.7644,1,145.0129904296875,17.114607,27.79873,304.8,0.0,370.0,52.000004,35.749996,690820300.0,690820300.0,0.0
612484,2024-08-26 20:00:00,20240826T20.nc,55,9313.025,17,2838.6101390625,197.07494,111.19492,304.8,0.0,330.0,44.851665,22.678894,651476600.0,900892500.0,103469490.0
1308041,2024-12-19 18:00:00,20241219T18.nc,87,619.18445,1,188.72741982421877,22.27384,27.79873,304.8,0.0,300.0,36.75,31.499998,590828300.0,590828300.0,0.0
238281,2024-04-10 05:00:00,20240410T05.nc,85,847.40857,2,258.2901319335938,30.483713,27.79873,304.8,0.0,290.0,56.75,-31.125,511215070.0,515727360.0,4512288.0
634306,2024-09-02 20:00:00,20240902T20.nc,154,3370.9646,11,1027.4700099609377,55.124523,111.19492,304.8,0.0,300.0,66.63436,-20.454523,694458500.0,881142140.0,109438470.0
436272,2024-06-17 11:00:00,20240617T11.nc,43,531.9394,1,162.1351267089844,19.135384,27.79873,304.8,0.0,410.0,46.5,-33.75,504939740.0,504939740.0,0.0
1278846,2024-12-15 15:00:00,20241215T15.nc,50,1260.1992,2,384.108721875,22.666597,55.59746,304.8,0.0,350.0,35.37481,-21.999998,531541920.0,544654200.0,13112288.0
99851,2024-02-13 09:00:00,20240213T09.nc,40,1164.2153,2,354.852833203125,20.940208,55.59746,304.8,0.0,340.0,41.124763,34.75,583345400.0,664669800.0,81324420.0
366101,2024-05-25 09:00:00,20240525T09.nc,84,1653.5344,3,503.9972923828125,59.482376,27.79873,304.8,0.0,380.0,44.5,-43.499996,559543000.0,583332000.0,22740918.0
90243,2024-02-09 06:00:00,20240209T06.nc,156,501.87363,1,152.97108142089843,18.053833,27.79873,304.8,0.0,370.0,49.5,13.749999,518298780.0,518298780.0,0.0
287572,2024-04-30 18:00:00,20240430T18.nc,111,7645.0605,14,2330.2144546875,117.872536,166.79239,304.8,0.0,340.0,45.032787,-36.03355,580569540.0,749581060.0,61534870.0
1105171,2024-11-18 00:00:00,20241118T00.nc,46,1246.3915,2,759.8002458984365,22.418137,27.79873,609.5999999999992,152.39999999999964,315.0,36.25,1.7499998,573496800.0,593244500.0,19747616.0
143183,2024-03-01 10:00:00,20240301T10.nc,86,548.80963,1,167.27717563476563,19.742254,27.79873,304.8,0.0,310.0,44.75,9.25,559906300.0,559906300.0,0.0
924204,2024-10-18 22:00:00,20241018T22.nc,140,3953.0925,8,2409.805205859379,53.32752,83.396194,609.600000000001,152.40000000000057,335.0,50.249344,-4.8126636,577186400.0,721551200.0,77780200.0
168512,2024-03-11 16:00:00,20240311T16.nc,55,553.5363,1,168.7178690917969,19.912285,27.79873,304.8,0.0,340.0,44.25,-48.499996,541517400.0,541517400.0,0.0
264465,2024-04-22 21:00:00,20240422T21.nc,40,591.97577,1,180.43421440429688,21.295065,27.79873,304.8,0.0,310.0,40.0,20.75,548540300.0,548540300.0,0.0
575288,2024-08-10 21:00:00,20240810T21.nc,7,3823.0613,6,2330.538155859372,91.68455,55.59746,609.5999999999992,152.39999999999964,385.0,34.45823,-72.74987,1125609500.0,1366221800.0,200495950.0
527915,2024-07-24 07:00:00,20240724T07.nc,42,13763.651,23,12585.48281015623,172.21994,138.99367,914.3999999999984,248.8681578667703,390.0,39.248833,-75.22992,595560500.0,733093570.0,62027560.0
262892,2024-04-21 19:00:00,20240421T19.nc,17,658.8943,1,200.83097871093756,23.702314,27.79873,304.8,0.0,350.0,31.5,20.249996,541729100.0,541729100.0,0.0
409414,2024-06-07 17:00:00,20240607T17.nc,161,392.21017,1,119.54566120605467,14.108924,27.79873,304.8,0.0,340.0,59.5,-47.249996,500510850.0,500510850.0,0.0
538031,2024-07-27 14:00:00,20240727T14.nc,74,2104.402,5,641.4217599609375,75.701355,27.79873,304.8,0.0,340.0,57.000004,20.249998,777715140.0,941215170.0,119604910.0
396969,2024-06-03 21:00:00,20240603T21.nc,76,4235.908,8,1291.1048203125,152.37775,27.79873,304.8,0.0,320.0,46.75,-62.124992,615526500.0,730128600.0,77671110.0
1218931,2024-12-05 04:00:00,20241205T04.nc,40,265467.72,452,485487.36405,718.7277,639.3708,1828.8,520.5450989107475,315.0,40.497684,16.922487,682339140.0,1290076900.0,149784800.0
980464,2024-10-28 17:00:00,20241028T17.nc,93,534.3801,1,162.8790626953125,19.223185,27.79873,304.8,0.0,360.0,46.25,-36.75,511691840.0,511691840.0,0.0
1141204,2024-11-23 17:00:00,20241123T17.nc,67,583.21655,1,177.7644052734375,20.97997,27.79873,304.8,0.0,360.0,41.0,-52.499996,569488800.0,569488800.0,0.0
440123,2024-06-18 18:00:00,20240618T18.nc,39,3577.7273,6,2180.982558984372,64.350555,27.79873,609.5999999999992,152.39999999999964,395.0,39.5,-81.49999,803481600.0,951208000.0,122263010.0
60891,2024-01-28 19:00:00,20240128T19.nc,31,1769.4082,3,1078.631240625002,42.433792,27.79873,609.600000000001,152.40000000000057,305.0,40.25,-36.083332,542544960.0,585337500.0,30304192.0
1316305,2024-12-21 01:00:00,20241221T01.nc,15,648.099,1,197.54057490234376,23.313978,27.79873,304.8,0.0,360.0,33.0,-37.25,589038900.0,589038900.0,0.0
62706,2024-01-29 05:00:00,20240129T05.nc,88,7778.8984,17,2371.00824375,115.22779,111.19492,304.8,0.0,300.0,53.690033,-0.19239312,533766820.0,566921600.0,22823384.0
794901,2024-09-27 17:00:00,20240927T17.nc,151,604.7757,1,184.3356320800781,21.755514,27.79873,304.8,0.0,380.0,38.5,-44.749996,917528770.0,917528770.0,0.0
818661,2024-10-01 20:00:00,20241001T20.nc,42,37132.277,60,33953.75440312501,267.16037,166.79239,914.4000000000004,248.86815786677104,370.0,36.786076,-38.33417,663557440.0,988613800.0,119324136.0
1159591,2024-11-26 08:00:00,20241126T08.nc,253,359.81268,1,109.67090581054688,12.943493,27.79873,304.8,0.0,340.0,62.25,33.999996,568223200.0,568223200.0,0.0
217255,2024-04-01 16:00:00,20240401T16.nc,52,531.9394,1,162.1351267089844,19.135384,27.79873,304.8,0.0,300.0,46.5,-30.249998,500319740.0,500319740.0,0.0
583836,2024-08-14 22:00:00,20240814T22.nc,14,1920.0732,3,585.23832421875,46.04721,55.59746,304.8,0.0,370.0,34.083168,-55.833412,651596100.0,719413950.0,86776060.0
982700,2024-10-29 05:00:00,20241029T05.nc,145,448.7495,1,136.778851171875,16.142807,27.79873,304.8,0.0,330.0,54.5,-32.25,515726270.0,515726270.0,0.0
700191,2024-09-15 07:00:00,20240915T07.nc,25,1319.5441,2,402.1970317382812,23.73399,55.59746,304.8,0.0,370.0,31.374834,-87.99999,597332100.0,655893600.0,58561504.0
695486,2024-09-14 18:00:00,20240914T18.nc,56,648.099,1,197.54057490234376,23.313978,27.79873,304.8,0.0,380.0,33.0,-54.749996,507260960.0,507260960.0,0.0
150585,2024-03-03 15:00:00,20240303T15.nc,99,602.6709,1,183.69408984375,21.6798,27.79873,304.8,0.0,310.0,38.75,-28.75,945994200.0,945994200.0,0.0
40182,2024-01-19 02:00:00,20240119T02.nc,84,551.17816,1,167.99910366210938,19.827457,27.79873,304.8,0.0,300.0,44.5,36.999996,526127040.0,526127040.0,0.0
724806,2024-09-19 01:00:00,20240919T01.nc,58,623.19574,1,189.95006147460936,22.418137,27.79873,304.8,0.0,400.0,36.25,-67.5,598629570.0,598629570.0,0.0
1211083,2024-12-03 19:00:00,20241203T19.nc,199,44018.23,101,40250.26994062494,376.53906,416.981,914.3999999999984,248.8681578667703,320.0,55.640556,-33.867958,607708540.0,942200600.0,103634040.0
928574,2024-10-19 10:00:00,20241019T10.nc,44,596.2879,1,181.74855278320317,21.450186,27.79873,304.8,0.0,400.0,39.5,-22.25,512820670.0,512820670.0,0.0
880634,2024-10-11 14:00:00,20241011T14.nc,40,638.7633,1,194.69505556640627,22.978148,27.79873,304.8,0.0,370.0,34.25,-16.999998,529559740.0,529559740.0,0.0
768742,2024-09-24 20:00:00,20240924T20.nc,139,1134.924,2,691.8496400390617,20.413235,27.79873,609.5999999999992,152.39999999999964,345.0,42.75,-63.249992,721207040.0,936335040.0,215128000.0
399487,2024-06-05 00:00:00,20240605T00.nc,20,1292.5128,2,787.9158134765614,23.247696,27.79873,609.5999999999992,152.39999999999964,365.0,33.25,-53.25,1080960000.0,1256431700.0,175471800.0
764185,2024-09-24 08:00:00,20240924T08.nc,69,73554.02,131,134515.5980625,464.60638,277.98734,1828.8,520.5450989107476,375.0,43.39274,-16.889153,704110900.0,1108712400.0,152686200.0
627218,2024-08-31 19:00:00,20240831T19.nc,191,257.9558,1,78.62493105468751,9.27941,27.79873,304.8,0.0,300.0,70.5,-48.000004,562252000.0,562252000.0,0.0
1237773,2024-12-08 06:00:00,20241208T06.nc,233,7603.997,17,4635.396614062508,144.81572,55.59746,609.600000000001,152.40000000000057,305.0,54.63197,23.704292,1608948900.0,3291995000.0,597367200.0
501329,2024-07-14 06:00:00,20240714T06.nc,50,1024.1051,2,312.1472352539063,36.839996,27.79873,304.8,0.0,340.0,48.5,-47.625,517356300.0,525418400.0,8062096.0
827206,2024-10-03 06:00:00,20241003T06.nc,133,3244.5156,8,988.9283625,72.948685,83.396194,304.8,0.0,340.0,58.34289,28.436447,635004400.0,694223400.0,59524200.0
1023356,2024-11-06 06:00:00,20241106T06.nc,293,232.37628,1,70.82829067382814,8.359241,27.79873,304.8,0.0,370.0,72.5,19.749998,1235603500.0,1235603500.0,0.0
1293983,2024-12-17 15:00:00,20241217T15.nc,293,403.77097,1,123.0693903076172,14.524799,27.79873,304.8,0.0,280.0,58.5,-72.25,547685900.0,547685900.0,0.0
863288,2024-10-08 16:00:00,20241008T16.nc,299,2542.1875,8,774.85875,45.72777,83.396194,304.8,0.0,310.0,65.71727,-77.186356,516571200.0,532618100.0,11216900.0
222414,2024-04-03 14:00:00,20240403T14.nc,61,565.1678,1,172.26314106445315,20.330706,27.79873,304.8,0.0,300.0,43.0,0.5,554792600.0,554792600.0,0.0
765269,2024-09-24 12:00:00,20240924T12.nc,116,553.5363,1,168.7178690917969,19.912285,27.79873,304.8,0.0,340.0,44.25,21.000002,778304700.0,778304700.0,0.0
619060,2024-08-29 04:00:00,20240829T04.nc,87,1834.7686,5,559.23745546875,39.60185,55.59746,304.8,0.0,360.0,61.64951,-72.80024,592745400.0,653508000.0,48487844.0
824334,2024-10-02 15:00:00,20241002T15.nc,172,374.64603,1,114.19210891113282,13.477092,27.79873,304.8,0.0,330.0,61.0,-26.75,837754940.0,837754940.0,0.0
394284,2024-06-02 22:00:00,20240602T22.nc,46,157085.14,267,239397.75431250007,317.54437,389.18228,1524.000000000001,431.0522938113196,350.0,40.400555,-71.75038,984369150.0,2258347800.0,411476830.0
137464,2024-02-28 08:00:00,20240228T08.nc,63,539.23114,1,164.35765151367187,19.39769,27.79873,304.8,0.0,350.0,45.75,31.499998,1572485600.0,1572485600.0,0.0
350131,2024-05-20 21:00:00,20240520T21.nc,67,544.0411,1,165.82372016601565,19.570717,27.79873,304.8,0.0,330.0,45.25,-88.49999,512082400.0,512082400.0,0.0
927722,2024-10-19 06:00:00,20241019T06.nc,163,2863.6667,7,872.8456248046875,58.866714,83.396194,304.8,0.0,390.0,58.035004,19.072,1012767100.0,1282199600.0,258938500.0
