date,fir_code,fir_name,big_hit_count
2019-01-11,LFEE,Reims FIR,2
2019-01-11,LFFF,Paris FIR,85
2019-01-11,LFMM,Marseille FIR,5
2019-01-11,LFRR,Brest FIR,0
2019-01-11,LGGG,Athinai FIR,9
2019-01-11,LHCC,Budapest FIR,6
2019-01-11,LIBB,Brindisi FIR,1
2019-01-11,LIMM,Milano FIR,28
2019-01-11,LIRR,Roma FIR,26
2019-01-11,LJLA,Ljubljana FIR,0
2019-01-11,LKAA,Praha FIR,16
2019-01-11,LMMM,Malta FIR,0
2019-01-11,LOVV,Wien FIR,19
2019-01-11,LPPC,Lisboa FIR,17
2019-01-11,LPPO,Santa Maria FIR,0
2019-01-11,LQSB,Sarajevo FIR,0
2019-01-11,LRBB,Bucarest FIR,5
2019-01-11,LSAS,Switzerland FIR,38
2019-01-11,LUUU,Chisinau FIR,1
2019-01-11,LWSS,Skopje FIR,0
2019-01-11,LYBA,Beograd FIR,1
2019-01-11,LZBB,Bratislava  FIR,1
2019-01-11,UKBV,Kiev FIR,2
2019-01-11,UKDV,Dnipro FIR,0
2019-01-11,UKLV,Lvov FIR,1
2019-01-11,UKOV,Odessa FIR,0
2019-01-11,ULLL,Sankt-Peterburg FIR,10
2019-01-11,UMKK,Kaliningrad FIR,0
2019-01-11,UMMV,Minsk FIR,2
2019-01-11,UNKL,Krasnoyarsk FIR,1
2019-01-11,UNNT,Novosibirsk FIR,0
2019-01-11,URRV,Rostov-Na-Donu FIR,0
2019-01-11,USSV,Yekaterinburg FIR,0
2019-01-11,UUWV,Moscow FIR,91
2019-01-11,UWWW,Samara FIR,0
2019-01-12,BIRD,Reykjavik FIR,14
2019-01-12,EBBU,Brussels FIR,32
2019-01-12,EDGG,Langen FIR,134
2019-01-12,EDMM,Munchen FIR,48
2019-01-12,EDWW,Bremen FIR,22
2019-01-12,EETT,Tallinn FIR,1
2019-01-12,EFIN,Helsinki FIR,22
2019-01-12,EGPX,Scottish FIR,41
2019-01-12,EGTT,London FIR,381
2019-01-12,EHAA,Amsterdam FIR,83
2019-01-12,EISN,Shannon FIR,70
2019-01-12,EKDK,Copenhagen FIR,22
2019-01-12,ENOR,Polaris FIR,22
2019-01-12,EPWW,Warszawa FIR,25
2019-01-12,ESAA,Sweden FIR,16
2019-01-12,EVRR,Riga FIR,1
2019-01-12,EYVL,Vilnius FIR,4
2019-01-12,GCCC,Canarias FIR,188
2019-01-12,GMMM,Casablanca FIR,0
2019-01-12,LAAA,Tirana FIR,1
2019-01-12,LBSR,Sofia FIR,10
2019-01-12,LDZO,Zagreb FIR,1
2019-01-12,LECB,Barcelona FIR,46
2019-01-12,LECM,Madrid FIR,81
2019-01-12,LFBB,Bordeaux FIR,3
2019-01-12,LFEE,Reims FIR,0
2019-01-12,LFFF,Paris FIR,122
2019-01-12,LFMM,Marseille FIR,10
2019-01-12,LFRR,Brest FIR,1
2019-01-12,LGGG,Athinai FIR,15
2019-01-12,LHCC,Budapest FIR,7
2019-01-12,LIBB,Brindisi FIR,3
2019-01-12,LIMM,Milano FIR,33
2019-01-12,LIRR,Roma FIR,37
2019-01-12,LJLA,Ljubljana FIR,1
2019-01-12,LKAA,Praha FIR,11
2019-01-12,LMMM,Malta FIR,3
2019-01-12,LOVV,Wien FIR,29
2019-01-12,LPPC,Lisboa FIR,53
2019-01-12,LPPO,Santa Maria FIR,0
2019-01-12,LQSB,Sarajevo FIR,0
2019-01-12,LRBB,Bucarest FIR,16
2019-01-12,LSAS,Switzerland FIR,72
2019-01-12,LUUU,Chisinau FIR,1
2019-01-12,LWSS,Skopje FIR,3
2019-01-12,LYBA,Beograd FIR,1
2019-01-12,LZBB,Bratislava  FIR,1
2019-01-12,UKBV,Kiev FIR,5
2019-01-12,UKDV,Dnipro FIR,0
2019-01-12,UKLV,Lvov FIR,0
2019-01-12,UKOV,Odessa FIR,0
2019-01-12,ULLL,Sankt-Peterburg FIR,0
2019-01-12,UMMV,Minsk FIR,0
2019-01-12,UNNT,Novosibirsk FIR,2
2019-01-12,URRV,Rostov-Na-Donu FIR,0
2019-01-12,USSV,Yekaterinburg FIR,0
2019-01-12,UUWV,Moscow FIR,19
2019-01-12,UWWW,Samara FIR,0
2019-01-13,BIRD,Reykjavik FIR,3
2019-01-13,EBBU,Brussels FIR,31
2019-01-13,EDGG,Langen FIR,128
2019-01-13,EDMM,Munchen FIR,50
2019-01-13,EDWW,Bremen FIR,30
2019-01-13,EETT,Tallinn FIR,1
2019-01-13,EFIN,Helsinki FIR,19
2019-01-13,EGPX,Scottish FIR,11
2019-01-13,EGTT,London FIR,317
2019-01-13,EHAA,Amsterdam FIR,82
2019-01-13,EISN,Shannon FIR,27
2019-01-13,EKDK,Copenhagen FIR,26
2019-01-13,ENOB,Bodo Oceanic FIR,0
2019-01-13,ENOR,Polaris FIR,12
2019-01-13,EPWW,Warszawa FIR,14
2019-01-13,ESAA,Sweden FIR,8
2019-01-13,EVRR,Riga FIR,4
2019-01-13,EYVL,Vilnius FIR,1
2019-01-13,GCCC,Canarias FIR,79
2019-01-13,GMMM,Casablanca FIR,0
2019-01-13,LAAA,Tirana FIR,1
2019-01-13,LBSR,Sofia FIR,2
2019-01-13,LDZO,Zagreb FIR,2
2019-01-13,LECB,Barcelona FIR,75
2019-01-13,LECM,Madrid FIR,77
2019-01-13,LFBB,Bordeaux FIR,12
2019-01-13,LFEE,Reims FIR,11
2019-01-13,LFFF,Paris FIR,140
2019-01-13,LFMM,Marseille FIR,18
2019-01-13,LFRR,Brest FIR,2
2019-01-13,LGGG,Athinai FIR,16
2019-01-13,LHCC,Budapest FIR,5
2019-01-13,LIBB,Brindisi FIR,0
2019-01-13,LIMM,Milano FIR,45
2019-01-13,LIRR,Roma FIR,33
2019-01-13,LJLA,Ljubljana FIR,1
2019-01-13,LKAA,Praha FIR,6
2019-01-13,LMMM,Malta FIR,2
2019-01-13,LOVV,Wien FIR,19
2019-01-13,LPPC,Lisboa FIR,32
2019-01-13,LPPO,Santa Maria FIR,1
2019-01-13,LQSB,Sarajevo FIR,0
2019-01-13,LRBB,Bucarest FIR,15
2019-01-13,LSAS,Switzerland FIR,56
2019-01-13,LUUU,Chisinau FIR,0
2019-01-13,LWSS,Skopje FIR,0
2019-01-13,LYBA,Beograd FIR,0
2019-01-13,LZBB,Bratislava  FIR,1
2019-01-13,UKBV,Kiev FIR,0
2019-01-13,UKDV,Dnipro FIR,1
2019-01-13,UKLV,Lvov FIR,0
2019-01-13,UKOV,Odessa FIR,0
2019-01-13,ULLL,Sankt-Peterburg FIR,0
2019-01-13,UMKK,Kaliningrad FIR,0
2019-01-13,UMMV,Minsk FIR,0
2019-01-13,UNNT,Novosibirsk FIR,1
2019-01-13,URRV,Rostov-Na-Donu FIR,0
2019-01-13,USSV,Yekaterinburg FIR,0
2019-01-13,UUWV,Moscow FIR,17
2019-01-14,BIRD,Reykjavik FIR,10
2019-01-14,EBBU,Brussels FIR,17
2019-01-14,EDGG,Langen FIR,61
2019-01-14,EDMM,Munchen FIR,24
2019-01-14,EDWW,Bremen FIR,3
2019-01-14,EETT,Tallinn FIR,0
2019-01-14,EFIN,Helsinki FIR,5
2019-01-14,EGPX,Scottish FIR,2
2019-01-14,EGTT,London FIR,136
2019-01-14,EHAA,Amsterdam FIR,52
2019-01-14,EISN,Shannon FIR,8
2019-01-14,EKDK,Copenhagen FIR,4
2019-01-14,ENOB,Bodo Oceanic FIR,0
2019-01-14,ENOR,Polaris FIR,2
2019-01-14,EPWW,Warszawa FIR,4
2019-01-14,ESAA,Sweden FIR,3
2019-01-14,EVRR,Riga FIR,0
2019-01-14,EYVL,Vilnius FIR,0
2019-01-14,GCCC,Canarias FIR,5
2019-01-14,GMMM,Casablanca FIR,0
2019-01-14,LAAA,Tirana FIR,0
2019-01-14,LBSR,Sofia FIR,0
2019-01-14,LDZO,Zagreb FIR,0
2019-01-14,LECB,Barcelona FIR,4
2019-01-14,LECM,Madrid FIR,23
2019-01-14,LFBB,Bordeaux FIR,0
2019-01-14,LFEE,Reims FIR,4
2019-01-14,LFFF,Paris FIR,66
2019-01-14,LFMM,Marseille FIR,0
2019-01-14,LFRR,Brest FIR,0
2019-01-14,LGGG,Athinai FIR,1
2019-01-14,LHCC,Budapest FIR,2
2019-01-14,LIBB,Brindisi FIR,1
2019-01-14,LIMM,Milano FIR,12
2019-01-14,LIRR,Roma FIR,7
2019-01-14,LJLA,Ljubljana FIR,0
2019-01-14,LKAA,Praha FIR,1
2019-01-14,LMMM,Malta FIR,0
2019-01-14,LOVV,Wien FIR,8
2019-01-14,LPPC,Lisboa FIR,8
2019-01-14,LPPO,Santa Maria FIR,0
2019-01-14,LQSB,Sarajevo FIR,0
2019-01-14,LRBB,Bucarest FIR,1
2019-01-14,LSAS,Switzerland FIR,19
2019-01-14,LUUU,Chisinau FIR,0
2019-01-14,LWSS,Skopje FIR,0
2019-01-14,LYBA,Beograd FIR,0
2019-01-14,LZBB,Bratislava  FIR,0
2019-01-14,UKBV,Kiev FIR,0
2019-01-14,UKDV,Dnipro FIR,0
2019-01-14,UKLV,Lvov FIR,0
2019-01-14,UKOV,Odessa FIR,0
2019-01-14,ULLL,Sankt-Peterburg FIR,0
2019-01-14,UMKK,Kaliningrad FIR,0
2019-01-14,UMMV,Minsk FIR,0
2019-01-14,UNKL,Krasnoyarsk FIR,1
2019-01-14,UNNT,Novosibirsk FIR,3
2019-01-14,URRV,Rostov-Na-Donu FIR,0
2019-01-14,USSV,Yekaterinburg FIR,0
2019-01-14,UUWV,Moscow FIR,3
2019-01-14,UWWW,Samara FIR,0
2019-01-15,BIRD,Reykjavik FIR,5
2019-01-15,EBBU,Brussels FIR,19
2019-01-15,EDGG,Langen FIR,60
2019-01-15,EDMM,Munchen FIR,36
2019-01-15,EDWW,Bremen FIR,5
2019-01-15,EETT,Tallinn FIR,0
2019-01-15,EFIN,Helsinki FIR,5
2019-01-15,EGPX,Scottish FIR,16
2019-01-15,EGTT,London FIR,232
2019-01-15,EHAA,Amsterdam FIR,55
2019-01-15,EISN,Shannon FIR,30
2019-01-15,EKDK,Copenhagen FIR,16
2019-01-15,ENOB,Bodo Oceanic FIR,0
2019-01-15,ENOR,Polaris FIR,24
2019-01-15,EPWW,Warszawa FIR,7
2019-01-15,ESAA,Sweden FIR,19
2019-01-15,EVRR,Riga FIR,3
2019-01-15,EYVL,Vilnius FIR,2
2019-01-15,GCCC,Canarias FIR,55
2019-01-15,GMMM,Casablanca FIR,0
2019-01-15,LAAA,Tirana FIR,0
2019-01-15,LBSR,Sofia FIR,1
2019-01-15,LDZO,Zagreb FIR,0
2019-01-15,LECB,Barcelona FIR,23
2019-01-15,LECM,Madrid FIR,68
2019-01-15,LFBB,Bordeaux FIR,5
2019-01-15,LFEE,Reims FIR,0
2019-01-15,LFFF,Paris FIR,84
2019-01-15,LFMM,Marseille FIR,1
2019-01-15,LFRR,Brest FIR,0
2019-01-15,LGGG,Athinai FIR,3
2019-01-15,LHCC,Budapest FIR,4
2019-01-15,LIBB,Brindisi FIR,1
2019-01-15,LIMM,Milano FIR,11
2019-01-15,LIRR,Roma FIR,13
2019-01-15,LJLA,Ljubljana FIR,1
2019-01-15,LKAA,Praha FIR,4
2019-01-15,LMMM,Malta FIR,0
2019-01-15,LOVV,Wien FIR,5
2019-01-15,LPPC,Lisboa FIR,64
2019-01-15,LPPO,Santa Maria FIR,0
2019-01-15,LQSB,Sarajevo FIR,0
2019-01-15,LRBB,Bucarest FIR,3
2019-01-15,LSAS,Switzerland FIR,19
2019-01-15,LUUU,Chisinau FIR,1
2019-01-15,LWSS,Skopje FIR,0
2019-01-15,LYBA,Beograd FIR,0
2019-01-15,LZBB,Bratislava  FIR,0
2019-01-15,UKBV,Kiev FIR,0
2019-01-15,UKDV,Dnipro FIR,0
2019-01-15,UKLV,Lvov FIR,0
2019-01-15,ULLL,Sankt-Peterburg FIR,0
2019-01-15,UMKK,Kaliningrad FIR,0
2019-01-15,UMMV,Minsk FIR,0
2019-01-15,USSV,Yekaterinburg FIR,0
2019-01-15,UUWV,Moscow FIR,10
2019-01-15,UWWW,Samara FIR,0
2019-01-16,BIRD,Reykjavik FIR,11
2019-01-16,EBBU,Brussels FIR,77
2019-01-16,EDGG,Langen FIR,218
2019-01-16,EDMM,Munchen FIR,89
2019-01-16,EDWW,Bremen FIR,68
2019-01-16,EETT,Tallinn FIR,1
2019-01-16,EFIN,Helsinki FIR,15
2019-01-16,EGPX,Scottish FIR,9
2019-01-16,EGTT,London FIR,360
2019-01-16,EHAA,Amsterdam FIR,94
2019-01-16,EISN,Shannon FIR,12
2019-01-16,EKDK,Copenhagen FIR,31
2019-01-16,ENOR,Polaris FIR,10
2019-01-16,EPWW,Warszawa FIR,31
2019-01-16,ESAA,Sweden FIR,14
2019-01-16,EVRR,Riga FIR,3
2019-01-16,EYVL,Vilnius FIR,1
2019-01-16,GCCC,Canarias FIR,51
2019-01-16,GMMM,Casablanca FIR,0
2019-01-16,LAAA,Tirana FIR,3
2019-01-16,LBSR,Sofia FIR,11
2019-01-16,LDZO,Zagreb FIR,3
2019-01-16,LECB,Barcelona FIR,50
2019-01-16,LECM,Madrid FIR,86
2019-01-16,LFBB,Bordeaux FIR,7
2019-01-16,LFEE,Reims FIR,32
2019-01-16,LFFF,Paris FIR,151
2019-01-16,LFMM,Marseille FIR,14
2019-01-16,LFRR,Brest FIR,3
2019-01-16,LGGG,Athinai FIR,24
2019-01-16,LHCC,Budapest FIR,24
2019-01-16,LIBB,Brindisi FIR,1
2019-01-16,LIMM,Milano FIR,71
2019-01-16,LIRR,Roma FIR,31
2019-01-16,LJLA,Ljubljana FIR,1
2019-01-16,LKAA,Praha FIR,14
2019-01-16,LMMM,Malta FIR,9
2019-01-16,LOVV,Wien FIR,29
2019-01-16,LPPC,Lisboa FIR,37
2019-01-16,LPPO,Santa Maria FIR,0
2019-01-16,LQSB,Sarajevo FIR,0
2019-01-16,LRBB,Bucarest FIR,26
2019-01-16,LSAS,Switzerland FIR,72
2019-01-16,LUUU,Chisinau FIR,3
2019-01-16,LWSS,Skopje FIR,3
2019-01-16,LYBA,Beograd FIR,8
2019-01-16,LZBB,Bratislava  FIR,2
2019-01-16,UKBV,Kiev FIR,3
2019-01-16,UKDV,Dnipro FIR,0
2019-01-16,UKLV,Lvov FIR,0
2019-01-16,UKOV,Odessa FIR,0
2019-01-16,ULLL,Sankt-Peterburg FIR,1
2019-01-16,UMKK,Kaliningrad FIR,1
2019-01-16,UMMV,Minsk FIR,0
2019-01-16,UNNT,Novosibirsk FIR,1
2019-01-16,URRV,Rostov-Na-Donu FIR,0
2019-01-16,USSV,Yekaterinburg FIR,0
2019-01-16,UUWV,Moscow FIR,23
2019-01-17,BIRD,Reykjavik FIR,2
2019-01-17,EBBU,Brussels FIR,17
2019-01-17,EDGG,Langen FIR,75
2019-01-17,EDMM,Munchen FIR,34
2019-01-17,EDWW,Bremen FIR,7
2019-01-17,EETT,Tallinn FIR,0
2019-01-17,EFIN,Helsinki FIR,13
2019-01-17,EGPX,Scottish FIR,5
2019-01-17,EGTT,London FIR,118
2019-01-17,EHAA,Amsterdam FIR,45
2019-01-17,EISN,Shannon FIR,8
2019-01-17,EKDK,Copenhagen FIR,12
2019-01-17,ENOB,Bodo Oceanic FIR,0
2019-01-17,ENOR,Polaris FIR,4
2019-01-17,EPWW,Warszawa FIR,9
2019-01-17,ESAA,Sweden FIR,6
2019-01-17,EVRR,Riga FIR,2
2019-01-17,EYVL,Vilnius FIR,3
2019-01-17,GCCC,Canarias FIR,14
2019-01-17,GMMM,Casablanca FIR,0
2019-01-17,LAAA,Tirana FIR,0
2019-01-17,LBSR,Sofia FIR,3
2019-01-17,LDZO,Zagreb FIR,2
2019-01-17,LECB,Barcelona FIR,14
2019-01-17,LECM,Madrid FIR,28
2019-01-17,LFBB,Bordeaux FIR,1
2019-01-17,LFEE,Reims FIR,0
2019-01-17,LFFF,Paris FIR,58
2019-01-17,LFMM,Marseille FIR,3
2019-01-17,LFRR,Brest FIR,0
2019-01-17,LGGG,Athinai FIR,3
2019-01-17,LHCC,Budapest FIR,1
2019-01-17,LIBB,Brindisi FIR,0
2019-01-17,LIMM,Milano FIR,18
2019-01-17,LIRR,Roma FIR,20
2019-01-17,LJLA,Ljubljana FIR,1
2019-01-17,LKAA,Praha FIR,2
2019-01-17,LMMM,Malta FIR,0
2019-01-17,LOVV,Wien FIR,7
2019-01-17,LPPC,Lisboa FIR,8
2019-01-17,LPPO,Santa Maria FIR,0
2019-01-17,LQSB,Sarajevo FIR,0
2019-01-17,LRBB,Bucarest FIR,0
2019-01-17,LSAS,Switzerland FIR,17
2019-01-17,LUUU,Chisinau FIR,1
2019-01-17,LWSS,Skopje FIR,0
2019-01-17,LYBA,Beograd FIR,0
2019-01-17,LZBB,Bratislava  FIR,0
2019-01-17,UKBV,Kiev FIR,6
2019-01-17,UKLV,Lvov FIR,0
2019-01-17,ULLL,Sankt-Peterburg FIR,1
2019-01-17,UMMV,Minsk FIR,0
2019-01-17,UNNT,Novosibirsk FIR,2
2019-01-17,URRV,Rostov-Na-Donu FIR,0
2019-01-17,USSV,Yekaterinburg FIR,0
2019-01-17,UUWV,Moscow FIR,35
2019-01-17,UWWW,Samara FIR,0
2019-01-18,BIRD,Reykjavik FIR,15
2019-01-18,EBBU,Brussels FIR,30
2019-01-18,EDGG,Langen FIR,112
2019-01-18,EDMM,Munchen FIR,28
2019-01-18,EDWW,Bremen FIR,8
2019-01-18,EETT,Tallinn FIR,1
2019-01-18,EFIN,Helsinki FIR,4
2019-01-18,EGPX,Scottish FIR,0
2019-01-18,EGTT,London FIR,91
2019-01-18,EHAA,Amsterdam FIR,56
2019-01-18,EISN,Shannon FIR,1
2019-01-18,EKDK,Copenhagen FIR,16
2019-01-18,ENOB,Bodo Oceanic FIR,0
2019-01-18,ENOR,Polaris FIR,4
2019-01-18,EPWW,Warszawa FIR,3
2019-01-18,ESAA,Sweden FIR,11
2019-01-18,EVRR,Riga FIR,0
2019-01-18,EYVL,Vilnius FIR,0
2019-01-18,GCCC,Canarias FIR,5
2019-01-18,GMMM,Casablanca FIR,0
2019-01-18,LAAA,Tirana FIR,0
2019-01-18,LBSR,Sofia FIR,5
2019-01-18,LDZO,Zagreb FIR,2
2019-01-18,LECB,Barcelona FIR,49
2019-01-18,LECM,Madrid FIR,46
2019-01-18,LFBB,Bordeaux FIR,2
2019-01-18,LFEE,Reims FIR,4
2019-01-18,LFFF,Paris FIR,73
2019-01-18,LFMM,Marseille FIR,14
2019-01-18,LFRR,Brest FIR,0
2019-01-18,LGGG,Athinai FIR,15
2019-01-18,LHCC,Budapest FIR,3
2019-01-18,LIBB,Brindisi FIR,2
2019-01-18,LIMM,Milano FIR,26
2019-01-18,LIRR,Roma FIR,10
2019-01-18,LJLA,Ljubljana FIR,0
2019-01-18,LKAA,Praha FIR,2
2019-01-18,LMMM,Malta FIR,2
2019-01-18,LOVV,Wien FIR,11
2019-01-18,LPPC,Lisboa FIR,6
2019-01-18,LPPO,Santa Maria FIR,0
2019-01-18,LQSB,Sarajevo FIR,0
2019-01-18,LRBB,Bucarest FIR,11
2019-01-18,LSAS,Switzerland FIR,27
2019-01-18,LUUU,Chisinau FIR,0
2019-01-18,LWSS,Skopje FIR,1
2019-01-18,LYBA,Beograd FIR,0
2019-01-18,LZBB,Bratislava  FIR,0
2019-01-18,UKBV,Kiev FIR,1
2019-01-18,UKDV,Dnipro FIR,0
2019-01-18,UKLV,Lvov FIR,0
2019-01-18,UKOV,Odessa FIR,0
2019-01-18,ULLL,Sankt-Peterburg FIR,0
2019-01-18,UMKK,Kaliningrad FIR,0
2019-01-18,UMMV,Minsk FIR,0
2019-01-18,UNKL,Krasnoyarsk FIR,1
2019-01-18,UNNT,Novosibirsk FIR,1
2019-01-18,URRV,Rostov-Na-Donu FIR,0
2019-01-18,USSV,Yekaterinburg FIR,0
2019-01-18,UUWV,Moscow FIR,2
2019-01-18,UWWW,Samara FIR,0
2019-01-19,BIRD,Reykjavik FIR,6
2019-01-19,EBBU,Brussels FIR,30
2019-01-19,EDGG,Langen FIR,118
2019-01-19,EDMM,Munchen FIR,45
2019-01-19,EDWW,Bremen FIR,10
2019-01-19,EETT,Tallinn FIR,0
2019-01-19,EFIN,Helsinki FIR,8
2019-01-19,EGPX,Scottish FIR,4
2019-01-19,EGTT,London FIR,142
2019-01-19,EHAA,Amsterdam FIR,52
2019-01-19,EISN,Shannon FIR,3
2019-01-19,EKDK,Copenhagen FIR,18
2019-01-19,ENOR,Polaris FIR,6
2019-01-19,EPWW,Warszawa FIR,10
2019-01-19,ESAA,Sweden FIR,9
2019-01-19,EVRR,Riga FIR,1
2019-01-19,EYVL,Vilnius FIR,1
2019-01-19,GCCC,Canarias FIR,1
2019-01-19,GMMM,Casablanca FIR,0
2019-01-19,LAAA,Tirana FIR,5
2019-01-19,LBSR,Sofia FIR,22
2019-01-19,LDZO,Zagreb FIR,2
2019-01-19,LECB,Barcelona FIR,18
2019-01-19,LECM,Madrid FIR,36
2019-01-19,LFBB,Bordeaux FIR,0
2019-01-19,LFEE,Reims FIR,5
2019-01-19,LFFF,Paris FIR,91
2019-01-19,LFMM,Marseille FIR,5
2019-01-19,LFRR,Brest FIR,0
2019-01-19,LGGG,Athinai FIR,25
2019-01-19,LHCC,Budapest FIR,9
2019-01-19,LIBB,Brindisi FIR,8
2019-01-19,LIMM,Milano FIR,35
2019-01-19,LIRR,Roma FIR,37
2019-01-19,LJLA,Ljubljana FIR,3
2019-01-19,LKAA,Praha FIR,10
2019-01-19,LMMM,Malta FIR,1
2019-01-19,LOVV,Wien FIR,25
2019-01-19,LPPC,Lisboa FIR,8
2019-01-19,LPPO,Santa Maria FIR,0
2019-01-19,LQSB,Sarajevo FIR,3
2019-01-19,LRBB,Bucarest FIR,27
2019-01-19,LSAS,Switzerland FIR,28
2019-01-19,LUUU,Chisinau FIR,4
2019-01-19,LWSS,Skopje FIR,3
2019-01-19,LYBA,Beograd FIR,5
2019-01-19,LZBB,Bratislava  FIR,0
2019-01-19,UKBV,Kiev FIR,2
2019-01-19,UKDV,Dnipro FIR,0
2019-01-19,UKLV,Lvov FIR,0
2019-01-19,UKOV,Odessa FIR,0
2019-01-19,ULLL,Sankt-Peterburg FIR,1
2019-01-19,UMMV,Minsk FIR,0
2019-01-19,UNNT,Novosibirsk FIR,2
2019-01-19,URRV,Rostov-Na-Donu FIR,0
2019-01-19,USSV,Yekaterinburg FIR,0
2019-01-19,UUWV,Moscow FIR,16
2019-01-19,UWWW,Samara FIR,0
2019-01-20,BIRD,Reykjavik FIR,5
2019-01-20,EBBU,Brussels FIR,20
2019-01-20,EDGG,Langen FIR,64
2019-01-20,EDMM,Munchen FIR,27
2019-01-20,EDWW,Bremen FIR,7
2019-01-20,EETT,Tallinn FIR,0
2019-01-20,EFIN,Helsinki FIR,4
2019-01-20,EGPX,Scottish FIR,1
2019-01-20,EGTT,London FIR,120
2019-01-20,EHAA,Amsterdam FIR,44
2019-01-20,EISN,Shannon FIR,20
2019-01-20,EKDK,Copenhagen FIR,15
2019-01-20,ENOB,Bodo Oceanic FIR,0
2019-01-20,ENOR,Polaris FIR,3
2019-01-20,EPWW,Warszawa FIR,8
2019-01-20,ESAA,Sweden FIR,7
2019-01-20,EVRR,Riga FIR,1
2019-01-20,EYVL,Vilnius FIR,2
2019-01-20,GCCC,Canarias FIR,1
2019-01-20,GMMM,Casablanca FIR,0
2019-01-20,LAAA,Tirana FIR,1
2019-01-20,LBSR,Sofia FIR,9
2019-01-20,LDZO,Zagreb FIR,0
2019-01-20,LECB,Barcelona FIR,10
2019-01-20,LECM,Madrid FIR,27
2019-01-20,LFBB,Bordeaux FIR,0
2019-01-20,LFEE,Reims FIR,2
2019-01-20,LFFF,Paris FIR,61
2019-01-20,LFMM,Marseille FIR,0
2019-01-20,LFRR,Brest FIR,0
2019-01-20,LGGG,Athinai FIR,7
2019-01-20,LHCC,Budapest FIR,8
2019-01-20,LIBB,Brindisi FIR,0
2019-01-20,LIMM,Milano FIR,21
2019-01-20,LIRR,Roma FIR,17
2019-01-20,LJLA,Ljubljana FIR,0
2019-01-20,LKAA,Praha FIR,1
2019-01-20,LMMM,Malta FIR,0
2019-01-20,LOVV,Wien FIR,10
2019-01-20,LPPC,Lisboa FIR,11
2019-01-20,LPPO,Santa Maria FIR,1
2019-01-20,LQSB,Sarajevo FIR,0
2019-01-20,LRBB,Bucarest FIR,28
2019-01-20,LSAS,Switzerland FIR,20
2019-01-20,LUUU,Chisinau FIR,5
2019-01-20,LWSS,Skopje FIR,0
2019-01-20,LYBA,Beograd FIR,0
2019-01-20,LZBB,Bratislava  FIR,0
2019-01-20,UKBV,Kiev FIR,4
2019-01-20,UKDV,Dnipro FIR,0
2019-01-20,UKLV,Lvov FIR,1
2019-01-20,UKOV,Odessa FIR,0
2019-01-20,ULLL,Sankt-Peterburg FIR,0
2019-01-20,UMKK,Kaliningrad FIR,0
2019-01-20,UMMV,Minsk FIR,0
2019-01-20,UNNT,Novosibirsk FIR,1
2019-01-20,URRV,Rostov-Na-Donu FIR,0
2019-01-20,USSV,Yekaterinburg FIR,0
2019-01-20,UUWV,Moscow FIR,7
2019-01-20,UWWW,Samara FIR,0
2019-01-21,BIRD,Reykjavik FIR,2
2019-01-21,EBBU,Brussels FIR,10
2019-01-21,EDGG,Langen FIR,84
2019-01-21,EDMM,Munchen FIR,24
2019-01-21,EDWW,Bremen FIR,2
2019-01-21,EETT,Tallinn FIR,0
2019-01-21,EFIN,Helsinki FIR,4
2019-01-21,EGPX,Scottish FIR,8
2019-01-21,EGTT,London FIR,229
2019-01-21,EHAA,Amsterdam FIR,58
2019-01-21,EISN,Shannon FIR,16
2019-01-21,EKDK,Copenhagen FIR,8
2019-01-21,ENOB,Bodo Oceanic FIR,0
2019-01-21,ENOR,Polaris FIR,4
2019-01-21,EPWW,Warszawa FIR,7
2019-01-21,ESAA,Sweden FIR,6
2019-01-21,EVRR,Riga FIR,0
2019-01-21,EYVL,Vilnius FIR,1
2019-01-21,GCCC,Canarias FIR,5
2019-01-21,GMMM,Casablanca FIR,0
2019-01-21,LAAA,Tirana FIR,3
2019-01-21,LBSR,Sofia FIR,2
2019-01-21,LDZO,Zagreb FIR,0
2019-01-21,LECB,Barcelona FIR,4
2019-01-21,LECM,Madrid FIR,14
2019-01-21,LFBB,Bordeaux FIR,1
2019-01-21,LFEE,Reims FIR,0
2019-01-21,LFFF,Paris FIR,69
2019-01-21,LFMM,Marseille FIR,2
2019-01-21,LFRR,Brest FIR,0
2019-01-21,LGGG,Athinai FIR,11
2019-01-21,LHCC,Budapest FIR,0
2019-01-21,LIBB,Brindisi FIR,3
2019-01-21,LIMM,Milano FIR,15
2019-01-21,LIRR,Roma FIR,20
2019-01-21,LJLA,Ljubljana FIR,0
2019-01-21,LKAA,Praha FIR,1
2019-01-21,LMMM,Malta FIR,0
2019-01-21,LOVV,Wien FIR,9
2019-01-21,LPPC,Lisboa FIR,17
2019-01-21,LPPO,Santa Maria FIR,0
2019-01-21,LQSB,Sarajevo FIR,0
2019-01-21,LRBB,Bucarest FIR,3
2019-01-21,LSAS,Switzerland FIR,29
2019-01-21,LUUU,Chisinau FIR,0
2019-01-21,LWSS,Skopje FIR,2
2019-01-21,LYBA,Beograd FIR,2
2019-01-21,LZBB,Bratislava  FIR,0
2019-01-21,UKBV,Kiev FIR,0
2019-01-21,UKDV,Dnipro FIR,0
2019-01-21,UKLV,Lvov FIR,0
2019-01-21,UKOV,Odessa FIR,0
2019-01-21,ULLL,Sankt-Peterburg FIR,0
2019-01-21,UMKK,Kaliningrad FIR,0
